num_atoms,num_parts,avg_part_size,num_mp,energy_error_abs,energy_error_pct,forces_error_max,forces_error_mae,forces_error_mape,forces_error_ratio,forces_error_mse,forces_error_rms,benchmark_time,all_partition_time,avg_partition_time
24000,20,7569.3,3,0.0234375,1.9680378215980454e-05,0.02229374647140503,0.0003682456153910607,12374.168395996094,0.0017924552,1.6812076637506834e-06,0.0012966139474883676,2.0915038108825685,11.990447688102721,0.599522384405136
24000,20,10789.55,4,0.03125,2.624050239319331e-05,0.001333087682723999,1.2522374163381755e-05,125.62946081161499,6.157499e-05,4.6253507690607876e-09,6.800993287470192e-05,2.087726664543152,17.210183000564573,0.8605091500282287
24000,20,14466.85,5,0.0078125,6.560124887755592e-06,2.9474496841430664e-05,3.3859075188047427e-07,64.23132419586182,1.6422208e-06,2.048784752961552e-12,1.431357645742537e-06,2.062171792984009,23.066704392433167,1.1533352196216584
24000,20,18492.7,6,0.046875,3.936075927413185e-05,1.3709068298339844e-06,1.5076061288255005e-07,20.691487193107605,7.1238935e-07,4.5402527901585235e-14,2.1307869246811606e-07,2.3081993579864504,29.798361873626707,1.4899180936813354
24000,20,22068.1,7,0.03125,2.624050239319331e-05,1.3113021850585938e-06,1.5127876906717574e-07,27.92857587337494,7.1493736e-07,4.611315805114549e-14,2.1473974243235716e-07,2.1056434869766236,36.72303514480591,1.8361517572402957
24000,20,23654.95,8,0.046875,3.936075927413185e-05,1.4603137969970703e-06,1.455324962762461e-07,14.868827164173126,6.8760704e-07,4.308004487537688e-14,2.075573348747639e-07,2.0798492670059203,40.09084610939026,2.004542305469513
34560,20,5474.4,2,0.28125,0.00016399112610088196,0.1572546660900116,0.004988433793187141,inf,0.023996053,0.00015677600458730012,0.01252102293074131,3.2013795137405396,8.87872416973114,0.44393620848655696
34560,20,8111.75,3,0.109375,6.377436534421577e-05,0.022222042083740234,0.00035808293614536524,inf,0.0017385883,1.5261394992194255e-06,0.0012353701749816537,3.009597158432007,13.155732798576356,0.6577866399288178
34560,20,11226.05,4,0.109375,6.377436534421577e-05,0.0013301670551300049,1.1408167665649671e-05,inf,5.5572018e-05,3.809216497785428e-09,6.171884888317436e-05,3.064390778541565,18.187294912338256,0.9093647456169128
34560,20,14810.15,5,0.046875,2.733188182446611e-05,2.9861927032470703e-05,3.0901884429113124e-07,20.22337019443512,1.4842798e-06,1.6214532971500772e-12,1.2733629546346492e-06,3.0193724155426027,24.15645790100098,1.207822895050049
34560,20,18855.8,6,0.0625,3.644250341494626e-05,1.430511474609375e-06,1.52802741126834e-07,inf,7.224376e-07,4.639930272138694e-14,2.1540496675243048e-07,2.996691608428955,30.563244891166686,1.5281622445583343
34560,20,23354.35,7,0.15625,9.110621022045962e-05,1.341104507446289e-06,1.5294196487047884e-07,15.988300740718842,7.240971e-07,4.669919304229643e-14,2.1609996281313215e-07,3.320968770980835,37.981589341163634,1.8990794670581816
34560,20,28231.0,8,0.09375,5.466374659590656e-05,1.3709068298339844e-06,1.558638444976168e-07,24.01026040315628,7.366659e-07,4.8361254643925974e-14,2.1991192511450208e-07,3.2188119173049925,46.504184651374814,2.325209232568741
