num_atoms,num_parts,avg_part_size,num_mp,energy_error_abs,energy_error_pct,forces_error_max,forces_error_mae,forces_error_mape,forces_error_ratio,forces_error_mse,forces_error_rms,benchmark_time,all_partition_time,avg_partition_time
768,20,768.0,7,0.000732421875,1.922554702105117e-05,0.0005512535572052002,0.00010275519889546558,2.91277002543211,0.00049396086,1.7278221520200532e-08,0.0001314466499025002,0.011943817138671875,0.23623037338256836,0.011811518669128418
768,20,768.0,8,0.000244140625,6.4085156736837234e-06,0.000580906867980957,0.00010621535329846665,2.74196807295084,0.0005131202,1.8624005448941716e-08,0.0001364697964163497,0.011963129043579102,0.23569178581237793,0.011784589290618897
1536,20,564.7,2,1.60546875,0.02107120380969718,0.5686407089233398,0.025591285899281502,745.9195613861084,0.12378814,0.001618984853848815,0.04023661091923714,0.0347902774810791,0.2609586715698242,0.013047933578491211
1536,20,981.65,3,0.0927734375,0.0012176182281109504,0.04660990834236145,0.004327693488448858,22.405187785625458,0.021120137,5.595053517026827e-05,0.007480008993297815,0.04297137260437012,0.27367424964904785,0.013683712482452393
1536,20,1351.9,4,0.01513671875,0.0001986639972528792,0.009400904178619385,0.001483186730183661,10.13193354010582,0.0067358944,4.240662747179158e-06,0.0020592869259417057,0.01740574836730957,0.32617688179016113,0.016308844089508057
1536,20,1515.6,5,0.03125,0.0004101450485904934,0.00460207462310791,0.0011816316982731223,7.733513414859772,0.005277697,2.763962129392894e-06,0.0016625168500468135,0.017420053482055664,0.3504321575164795,0.017521607875823974
1536,20,1536.0,6,0.00048828125,6.408516384226459e-06,0.0006702542304992676,0.00010684208973543718,5.417374894022942,0.000515546,1.907727309458096e-08,0.00013812050747219473,0.01737380027770996,0.3501284122467041,0.017506420612335205
1536,20,1536.0,7,0.0009765625,1.2817032768452918e-05,0.0006497204303741455,0.00010613516496960074,4.766928777098656,0.0005111858,1.8785065947213297e-08,0.00013705862511415035,0.017398834228515625,0.35034871101379395,0.017517435550689697
1536,20,1536.0,8,0.0,0.0,0.0007098019123077393,0.00010398015729151666,3.3241603523492813,0.0005036033,1.7913263761215603e-08,0.00013384043995756656,0.017435312271118164,0.350447416305542,0.017522370815277098
3456,20,783.3,2,1.623046875,0.00946751024457626,0.20496879518032074,0.01903289183974266,104.85389232635498,0.09192732,0.0010027160169556737,0.03166569024324417,0.034712791442871094,0.26085758209228516,0.013042879104614259
