method,core_n,n
metis,13036,36780
metis,13212,37145
metis,13254,37636
metis,13709,38097
metis,13539,37061
metis,12948,36466
metis,13396,37442
metis,13386,37736
grid,13461,42308
grid,13314,41633
grid,13317,41202
grid,13284,40891
grid,13285,41028
grid,13290,40802
grid,13272,41066
grid,13257,40656
metis_unweighted,13311,37817
metis_unweighted,13313,36964
metis_unweighted,13306,36994
metis_unweighted,13312,36935
metis_unweighted,13308,37710
metis_unweighted,13313,37486
metis_unweighted,13313,37008
metis_unweighted,13304,37265
metis,14050,39634
metis,13917,39673
metis,13929,39928
metis,14028,39651
metis,14766,38287
metis,14686,38510
metis,14685,39094
metis,14627,38643
grid,14472,42111
grid,14344,41839
grid,14368,41729
grid,14240,41436
grid,14440,42030
grid,14312,41747
grid,14320,41621
grid,14192,41316
metis_unweighted,14763,38478
metis_unweighted,14752,39709
metis_unweighted,14454,38763
metis_unweighted,14113,38430
metis_unweighted,13921,39547
metis_unweighted,13960,38789
metis_unweighted,14766,38931
metis_unweighted,13959,38060
metis,15018,35411
metis,15006,35712
metis,14157,34903
metis,15018,36295
metis,14200,34539
metis,14254,34074
metis,14154,34905
metis,14833,36062
grid,14661,47245
grid,14502,46505
grid,14663,47245
grid,14501,46496
grid,14661,47245
grid,14500,46501
grid,14659,47245
grid,14493,46498
metis_unweighted,14942,35234
metis_unweighted,14875,35123
metis_unweighted,14158,34005
metis_unweighted,14155,35122
metis_unweighted,14850,35650
metis_unweighted,14156,34943
metis_unweighted,14692,35361
metis_unweighted,14812,35952
metis,13916,36607
metis,13916,36939
metis,13916,37224
metis,13198,35286
metis,13116,38361
metis,13130,37814
metis,13653,36309
metis,13241,37379
grid,13867,39950
grid,13741,39824
grid,13571,39752
grid,13442,39656
grid,13588,39975
grid,13425,39606
grid,13306,39586
grid,13146,39383
metis_unweighted,13846,35998
metis_unweighted,13439,35110
metis_unweighted,13231,34495
metis_unweighted,13422,36049
metis_unweighted,13891,36921
metis_unweighted,13408,34664
metis_unweighted,13187,35504
metis_unweighted,13662,35436
metis,14497,34268
metis,14832,34720
metis,14340,34519
metis,14479,34487
metis,14503,34628
metis,14926,35238
metis,14575,34533
metis,14488,34189
grid,14613,46835
grid,14579,46742
grid,14618,46836
grid,14594,46772
grid,14578,46851
grid,14551,46755
grid,14568,46806
grid,14539,46697
metis_unweighted,14526,35295
metis_unweighted,14606,34529
metis_unweighted,14749,34902
metis_unweighted,14622,35426
metis_unweighted,14571,35594
metis_unweighted,14403,34807
metis_unweighted,14761,34493
metis_unweighted,14402,35291
metis,13106,40054
metis,13149,39134
metis,13119,39589
metis,13732,41199
metis,13905,39222
metis,13905,41961
metis,13851,41998
metis,13233,39409
grid,13598,42642
grid,13569,42858
grid,13520,42638
grid,13498,42487
grid,13514,42623
grid,13474,42398
grid,13486,42480
grid,13341,41841
metis_unweighted,13440,39998
metis_unweighted,13720,38756
metis_unweighted,13822,39658
metis_unweighted,13383,39842
metis_unweighted,13431,39317
metis_unweighted,13657,38941
metis_unweighted,13110,37172
metis_unweighted,13437,38578
metis,14709,25015
metis,13983,24017
metis,13863,24055
metis,14660,25111
metis,14311,24670
metis,13922,24416
metis,14705,25049
metis,14091,24100
grid,15463,48512
grid,15386,48434
grid,15386,48432
grid,15281,48193
grid,13254,46982
grid,13188,46906
grid,13188,46893
grid,13098,46671
metis_unweighted,14206,24486
metis_unweighted,14156,24619
metis_unweighted,13957,24017
metis_unweighted,14679,24991
metis_unweighted,14605,25030
metis_unweighted,14518,24825
metis_unweighted,14080,24076
metis_unweighted,14043,24080
metis,14914,42788
metis,15183,42643
metis,15207,43523
metis,15257,44108
metis,15465,46089
metis,15064,43469
metis,15291,44326
metis,15119,43608
grid,15271,49687
grid,15188,49666
grid,15212,49722
grid,15104,49392
grid,15290,49756
grid,15165,49587
grid,15202,49529
grid,15068,49014
metis_unweighted,14899,42744
metis_unweighted,15557,44397
metis_unweighted,14905,43090
metis_unweighted,15413,43756
metis_unweighted,15431,44799
metis_unweighted,15643,44067
metis_unweighted,14860,42769
metis_unweighted,14792,43043
metis,13693,39222
metis,13585,39276
metis,13585,38952
metis,13593,39223
metis,13600,38781
metis,13828,39209
metis,13988,39900
metis,13888,39184
grid,14079,46820
grid,13606,45067
grid,13918,45877
grid,13448,44586
grid,14082,46454
grid,13421,44703
grid,13784,45400
grid,13422,44385
metis_unweighted,14074,37494
metis_unweighted,14091,37821
metis_unweighted,14078,37054
metis_unweighted,14081,37550
metis_unweighted,13351,38567
metis_unweighted,13358,38152
metis_unweighted,13358,38561
metis_unweighted,13369,38455
metis,14930,37217
metis,14262,36839
metis,14681,36750
metis,14590,36564
metis,15071,37969
metis,14866,36520
metis,14607,36865
metis,14497,36427
grid,14904,42684
grid,14760,41943
grid,14760,42626
grid,14616,41885
grid,14760,42218
grid,14616,41477
grid,14616,42155
grid,14472,41414
metis_unweighted,14848,35365
metis_unweighted,14774,35216
metis_unweighted,14578,34784
metis_unweighted,14752,35344
metis_unweighted,14871,35270
metis_unweighted,14545,34233
metis_unweighted,14558,34487
metis_unweighted,14578,35354
