method,core_n,n
metis,7264,26010
metis,7509,25889
metis,7257,24119
metis,7260,24290
metis,7182,24792
metis,7083,24826
metis,7311,25721
metis,7454,24838
grid,7320,27192
grid,7315,27481
grid,7311,27315
grid,7285,27025
grid,7301,27234
grid,7279,26959
grid,7281,27123
grid,7228,26539
metis_unweighted,7290,23720
metis_unweighted,7294,25018
metis_unweighted,7292,24038
metis_unweighted,7299,24338
metis_unweighted,7289,24838
metis_unweighted,7291,24248
metis_unweighted,7286,24815
metis_unweighted,7279,24699
metis,7662,25852
metis,7517,25677
metis,7590,25725
metis,7920,25872
metis,7920,26359
metis,7665,25799
metis,7501,25802
metis,7741,25819
grid,7705,26952
grid,7622,26791
grid,7772,27310
grid,7672,27235
grid,7764,27593
grid,7693,27272
grid,7686,26918
grid,7602,26732
metis_unweighted,7576,24431
metis_unweighted,7835,24312
metis_unweighted,7529,23998
metis_unweighted,7622,24100
metis_unweighted,7904,24516
metis_unweighted,7573,24229
metis_unweighted,7901,23941
metis_unweighted,7576,23880
metis,6770,19625
metis,6768,19787
metis,6736,20603
metis,7054,21085
metis,6851,19973
metis,7066,20540
metis,6801,20118
metis,6834,19719
grid,6912,28147
grid,6814,27629
grid,6906,28138
grid,6809,27619
grid,6909,28141
grid,6814,27629
grid,6909,28141
grid,6807,27617
metis_unweighted,6861,20035
metis_unweighted,7010,20249
metis_unweighted,6840,20142
metis_unweighted,6663,19874
metis_unweighted,6857,19816
metis_unweighted,6957,20161
metis_unweighted,6843,19628
metis_unweighted,6849,19960
metis,7369,22612
metis,7365,22293
metis,7624,22962
metis,7370,22633
metis,7657,23308
metis,7439,22882
metis,7772,23193
metis,7772,23632
grid,7798,26609
grid,7700,26560
grid,7588,26302
grid,7490,26253
grid,7588,26298
grid,7490,26244
grid,7406,26266
grid,7308,26211
metis_unweighted,7326,22545
metis_unweighted,7327,22505
metis_unweighted,7710,23639
metis_unweighted,7342,22408
metis_unweighted,7759,23823
metis_unweighted,7382,22600
metis_unweighted,7752,23565
metis_unweighted,7770,23591
metis,6728,19025
metis,7065,19686
metis,6941,19639
metis,6723,19173
metis,6800,19112
metis,6664,19216
metis,7060,19951
metis,6899,19451
grid,6911,27933
grid,6901,27893
grid,6889,27915
grid,6892,27900
grid,6819,27909
grid,6812,27899
grid,6831,27911
grid,6825,27913
metis_unweighted,6753,19755
metis_unweighted,6820,19366
metis_unweighted,6660,19118
metis_unweighted,6836,19823
metis_unweighted,7001,19752
metis_unweighted,6739,19575
metis_unweighted,7066,19930
metis_unweighted,7005,19586
metis,6820,26405
metis,6765,25146
metis,7119,24629
metis,6835,24829
metis,7108,26432
metis,6728,25188
metis,7085,24633
metis,6836,25685
grid,7259,28415
grid,6985,27055
grid,6939,27010
grid,6853,26817
grid,6889,26782
grid,6824,26780
grid,6790,26716
grid,6757,26450
metis_unweighted,6975,24461
metis_unweighted,6884,24385
metis_unweighted,6946,24248
metis_unweighted,6864,23824
metis_unweighted,6773,24163
metis_unweighted,7119,24730
metis_unweighted,6730,24570
metis_unweighted,7005,24820
metis,6355,12415
metis,6667,12751
metis,6339,12298
metis,6695,12564
metis,6418,12448
metis,6667,12797
metis,6415,12433
metis,6444,12526
grid,7205,25816
grid,7155,25796
grid,7145,25657
grid,7095,25631
grid,5895,24878
grid,5845,24796
grid,5855,24864
grid,5805,24770
metis_unweighted,6431,12446
metis_unweighted,6583,12700
metis_unweighted,6600,12622
metis_unweighted,6508,12662
metis_unweighted,6535,12769
metis_unweighted,6462,12602
metis_unweighted,6441,12651
metis_unweighted,6440,12661
metis,7634,26977
metis,8007,27397
metis,7935,27671
metis,7837,26957
metis,7601,26533
metis,7636,27298
metis,7782,27632
metis,7776,27969
grid,7826,31129
grid,7758,31023
grid,7820,31100
grid,7738,30927
grid,7798,30979
grid,7733,30838
grid,7804,30960
grid,7731,30930
metis_unweighted,7755,26471
metis_unweighted,7896,26855
metis_unweighted,7866,27359
metis_unweighted,7570,26363
metis_unweighted,7764,26889
metis_unweighted,7766,27776
metis_unweighted,7802,27047
metis_unweighted,7789,27103
metis,6752,23600
metis,6853,24038
metis,6543,23163
metis,6849,24007
metis,6637,23260
metis,6580,23042
metis,6505,23282
metis,6521,23074
grid,6780,27854
grid,6764,27574
grid,6631,27122
grid,6644,27230
grid,6643,27182
grid,6653,27130
grid,6572,26871
grid,6553,26935
metis_unweighted,6518,23023
metis_unweighted,6541,23522
metis_unweighted,6680,21505
metis_unweighted,6684,21197
metis_unweighted,6714,21348
metis_unweighted,6712,21777
metis_unweighted,6729,21390
metis_unweighted,6662,21368
metis,8335,23706
metis,8528,24266
metis,8646,24647
metis,8755,24842
metis,8731,24685
metis,8299,23926
metis,8420,23158
metis,8286,22814
grid,8650,28965
grid,8550,28426
grid,8550,28916
grid,8450,28377
grid,8550,28636
grid,8450,28097
grid,8450,28583
grid,8350,28044
metis_unweighted,8589,23043
metis_unweighted,8594,23395
metis_unweighted,8413,24533
metis_unweighted,8412,24289
metis_unweighted,8413,23084
metis_unweighted,8405,22784
metis_unweighted,8592,22946
metis_unweighted,8582,23012
