method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,559617,219006,0.6086502018344689,270091,0.0,0.0,27770,26577,27375.75,365.28678801730564,394.25,70825,68123,69952.125,827.9730426620181,872.875
grid,675741,219006,0.6759024537507714,334306,0.0,0.0,28043,26665,27375.75,448.8136445118397,667.25,86082,82617,84467.625,1074.2346039739177,1614.375
metis_unweighted,556711,219006,0.606607377975287,267942,0.0,0.0,28050,26675,27375.75,522.4317539162412,674.25,71036,68326,69588.875,913.0520846999913,1447.125
metis,666151,233280,0.649809127360013,445750,0.0,0.0,30036,28309,29160.0,685.6491449713914,876.0,86632,80148,83268.875,2027.9535520753427,3363.125
grid,705696,233280,0.6694327302407835,520563,0.0,0.0,29547,28809,29160.0,221.37072977247917,387.0,89151,87292,88212.0,805.3067738446014,939.0
metis_unweighted,691486,233280,0.6626395906786254,439679,0.0,0.0,29173,29152,29160.0,7.176350047203662,13.0,87407,85618,86435.75,618.7696966561954,971.25
metis,594209,215622,0.6371276772987282,353386,0.0,0.0,27700,26329,26952.75,495.57636898867565,747.25,75643,72566,74276.125,1081.127008900897,1366.875
grid,663588,215622,0.6750664568979547,412797,0.0,0.0,27948,25856,26952.75,835.020920396609,995.25,85550,80040,82948.5,1904.229043471399,2601.5
metis_unweighted,588085,215622,0.6333489206492259,354072,0.0,0.0,27021,26757,26952.75,100.87461276257768,68.25,74872,72857,73510.625,569.6827927671679,1361.375
metis,639965,233206,0.63559569663966,289056,0.0,0.0,29807,28329,29150.75,500.6657442845476,656.25,82108,77670,79995.625,1431.965601673099,2112.375
grid,694312,233206,0.6641193008330549,366741,0.0,0.0,29260,29016,29150.75,92.75471686119256,109.25,87274,85857,86789.0,428.18337193310066,485.0
metis_unweighted,641077,233206,0.6362277854298314,291293,0.0,0.0,29707,28879,29150.75,322.47277016827326,556.25,81842,79239,80134.625,873.7227731809444,1707.375
metis,662603,219520,0.6687005642896274,375623,0.0,0.0,27498,27193,27440.0,93.97473064606251,58.0,83827,81496,82825.375,835.200864687651,1001.625
grid,731502,219520,0.6999051267118886,413516,0.0,0.0,27546,27329,27440.0,61.14531870879405,106.0,91697,90740,91437.75,310.9122665640582,259.25
metis_unweighted,669239,219520,0.6719856433949606,378633,0.0,0.0,27752,26643,27440.0,323.67306035566196,312.0,86443,81270,83654.875,1504.2270803887955,2788.125
metis,582303,229376,0.6060882392843588,349893,0.0,0.0,29533,27835,28672.0,651.0773763539937,861.0,76173,70000,72787.875,1985.4822107928844,3385.125
grid,769940,229376,0.7020858768215705,473797,0.0,0.0,28697,28645,28672.0,20.303940504246953,25.0,96394,96087,96242.5,132.64991519032344,151.5
metis_unweighted,584258,229376,0.6074063170722523,355401,0.0,0.0,29496,27911,28672.0,656.0331546499765,824.0,74383,71305,73032.25,1021.0647322770482,1350.75
metis,397432,202612,0.4901970651583164,75097,0.0,0.0,25329,25323,25326.5,1.8708286933869707,2.5,50444,48800,49679.0,570.4522328819478,765.0
grid,440741,202612,0.5402923712565884,96376,0.0,0.0,25469,25139,25326.5,116.08509809618114,142.5,55705,54834,55092.625,256.1800819248054,612.375
metis_unweighted,401074,202612,0.49482639113978966,76226,0.0,0.0,25332,25325,25326.5,2.179449471770337,5.5,51464,49469,50134.25,659.7948071180919,1329.75
metis,610133,235984,0.6132253131694237,274528,0.0,0.0,29999,28870,29498.0,351.46692589772937,501.0,76835,75012,76266.625,604.2391781198899,568.375
grid,731862,235984,0.6775566978474084,374719,0.0,0.0,29556,29441,29498.0,49.34065261019558,58.0,91579,91388,91482.75,94.75197887115604,96.25
metis_unweighted,611095,235984,0.6138341829011856,277706,0.0,0.0,30027,28637,29498.0,398.7496081502777,529.0,77257,75739,76386.875,484.19248174150744,870.125
metis,349847,216000,0.3825872452815088,96433,0.0,0.0,27811,26523,27000.0,534.7934180597215,811.0,44695,42596,43730.875,621.2570799395368,964.125
grid,560774,216000,0.6148180907103397,209078,0.0,0.0,27465,26505,27000.0,319.9609351155231,465.0,71112,69062,70096.75,722.2476635476227,1015.25
metis_unweighted,350645,216000,0.3839923569422065,96646,0.0,0.0,27811,26307,27000.0,423.6451935287358,811.0,44756,43038,43830.625,592.5997674442675,925.375
metis,368923,219520,0.40497068493967575,17836,0.0,0.0,27774,27089,27440.0,265.1735280905694,334.0,46583,45501,46115.375,432.135088109031,467.625
grid,483840,219520,0.5462962962962963,105245,0.0,0.0,28190,26881,27440.0,472.9252055029421,750.0,62412,58681,60480.0,1476.9886594012833,1932.0
metis_unweighted,372251,219520,0.4102903685953832,21184,0.0,0.0,27823,26904,27440.0,327.26747470532416,383.0,47063,45617,46531.375,542.5446842196502,531.625
