method,core_n,n
metis,2574,12024
metis,2516,12079
metis,2524,11861
metis,2483,12016
metis,2443,11948
spectral,2510,11990
spectral,2480,11810
spectral,2520,12020
spectral,2480,11810
spectral,2490,11850
spectral,2510,11990
spectral,2490,11850
spectral,2520,12020
grid,2507,15886
grid,2505,15883
grid,2510,15880
grid,2501,15874
grid,2493,15868
grid,2499,15865
grid,2491,15880
grid,2494,15872
metis_unweighted,2433,11919
metis_unweighted,2556,12099
metis_unweighted,2465,12070
metis_unweighted,2470,11954
metis_unweighted,2575,12048
metis_unweighted,2507,11833
metis_unweighted,2555,11855
metis_unweighted,2439,11688
metis,2722,18636
metis,2569,18080
metis,2722,18482
metis,2565,18330
metis,2722,18230
metis,2571,18059
metis,2578,18234
metis,2692,18470
grid,2645,19510
grid,2652,19394
grid,2665,19583
grid,2631,19354
grid,2662,19526
grid,2619,19354
grid,2648,19487
grid,2619,19441
metis_unweighted,2667,18613
metis_unweighted,2585,18204
metis_unweighted,2565,18179
metis_unweighted,2663,18716
metis_unweighted,2678,18879
metis_unweighted,2722,18577
metis_unweighted,2632,18522
metis_unweighted,2629,18624
metis,2056,10806
metis,2055,11046
metis,2058,11176
metis,2058,11046
metis,1939,12530
metis,1939,12901
metis,1939,12526
metis,1940,12721
spectral,2004,12624
spectral,1992,12648
spectral,1986,12606
spectral,1998,12624
spectral,1986,12606
spectral,1992,12648
spectral,2016,12648
spectral,2010,12648
grid,2007,13453
grid,1992,13457
grid,2008,13453
grid,1988,13430
grid,2007,13453
grid,1992,13457
grid,2006,13453
grid,1984,13430
metis_unweighted,1943,11472
metis_unweighted,2058,10537
metis_unweighted,1939,10957
metis_unweighted,2058,10867
metis_unweighted,2035,12808
metis_unweighted,1954,12341
metis_unweighted,1952,10823
metis_unweighted,2045,11001
metis,1956,6789
metis,1958,6751
metis,1993,6848
metis,1990,6850
metis,1988,6787
metis,2030,6811
metis,2022,6982
metis,2035,6871
spectral,2002,6611
spectral,1991,6743
spectral,1980,6820
spectral,1969,6589
spectral,1969,6589
spectral,1969,6567
spectral,2002,6523
spectral,2090,6952
grid,2250,9562
grid,2172,9313
grid,2172,9267
grid,2118,9230
grid,1875,9133
grid,1810,8891
grid,1810,8843
grid,1765,8806
metis_unweighted,2022,6768
metis_unweighted,2037,6956
metis_unweighted,1964,6713
metis_unweighted,1989,6906
metis_unweighted,2027,6890
metis_unweighted,1956,6661
metis_unweighted,1966,6740
metis_unweighted,2011,6975
