method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,358718,111132,0.6901967562263394,206728,0.0,0.0,14304,13486,13891.5,336.3848242712504,412.5,46084,43008,44839.75,835.100705005091,1244.25
grid,444740,111132,0.7501191707514503,239982,0.0,0.0,14244,13561,13891.5,197.48734136647846,352.5,57043,54784,55592.5,675.2988227444204,1450.5
metis_unweighted,356294,111132,0.6880890500541688,203692,0.0,0.0,14308,13487,13891.5,301.2071546295008,416.5,45858,43458,44536.75,883.2001118093226,1321.25
metis,314667,111375,0.6460544003661013,152878,0.0,0.0,14213,13701,13921.875,212.03740088720198,291.125,39657,38827,39333.375,248.16825819391167,323.625
grid,406681,111375,0.726136701739201,200947,0.0,0.0,14077,13785,13921.875,103.20784551089127,155.125,51223,50542,50835.125,235.90911253065235,387.875
metis_unweighted,315784,111375,0.6473063866440352,153417,0.0,0.0,14229,13674,13921.875,199.16415183210054,307.125,40294,38555,39473.0,582.5660906712645,821.0
metis,217747,102000,0.5315664509729181,134892,0.0,0.0,13074,12432,12750.0,243.23188524533538,324.0,27892,26596,27218.375,436.0828297181626,673.625
grid,430532,102000,0.7630838125853595,225857,0.0,0.0,12758,12740,12750.0,7.19374728496908,8.0,54068,53622,53816.5,189.6378126851288,251.5
metis_unweighted,219012,102000,0.5342720946797436,135123,0.0,0.0,13017,12378,12750.0,208.2510504175189,267.0,28183,26888,27376.5,370.6592100568931,806.5
metis,271566,101062,0.6278547388111914,133886,0.0,0.0,12959,12264,12632.75,282.4914821724719,326.25,34797,33321,33945.75,452.9094142320294,851.25
grid,403152,101062,0.7493203555978887,217058,0.0,0.0,12860,12471,12632.75,119.98411353175052,227.25,50952,49834,50394.0,302.95874306578446,558.0
metis_unweighted,271835,101062,0.6282230029245682,133802,0.0,0.0,13012,12264,12632.75,343.92577324184356,379.25,34796,33343,33979.375,527.8207407586406,816.625
metis,326457,108086,0.6689119853456964,152571,0.0,0.0,13916,13118,13510.75,384.54738004568435,405.25,42458,39425,40807.125,972.2187816407375,1650.875
grid,402089,108086,0.7311888661465497,186578,0.0,0.0,13553,13467,13510.75,25.616157010761782,42.25,50540,49822,50261.125,236.60644406904896,278.875
metis_unweighted,324782,108086,0.6672044633015376,148247,0.0,0.0,13916,13122,13510.75,279.4310066903814,405.25,41560,39176,40597.75,870.94054762653,962.25
metis,295031,117912,0.6003403032223732,85603,0.0,0.0,15121,14310,14739.0,301.6740790986193,382.0,38044,36144,36878.875,594.8017395527689,1165.125
grid,362688,117912,0.6748941238750662,113501,0.0,0.0,14820,14658,14739.0,73.24445371494008,81.0,46290,44445,45336.0,749.488325459443,954.0
metis_unweighted,291819,117912,0.5959413197906922,83687,0.0,0.0,14994,14386,14739.0,254.95980075298144,255.0,37246,35465,36477.375,498.8704585110247,768.625
metis,331852,116640,0.648518014054458,139400,0.0,0.0,14833,14309,14580.0,193.8472336661011,253.0,42349,40460,41481.5,656.814852146326,867.5
grid,405573,116640,0.7124068909912642,182230,0.0,0.0,14624,14538,14580.0,34.713109915419565,44.0,50784,50589,50696.625,78.94925189639228,87.375
metis_unweighted,335915,116640,0.6527693017578852,142106,0.0,0.0,14929,14252,14580.0,247.70647952768616,349.0,43193,41419,41989.375,634.9419141740448,1203.625
metis,435588,118784,0.7273019458754603,270680,0.0,0.0,15195,14663,14848.0,148.82792076757642,347.0,55396,53390,54448.5,683.62014306192,947.5
grid,506141,118784,0.7653144084355941,323898,0.0,0.0,15013,14683,14848.0,120.947302574303,165.0,63592,62897,63267.625,278.67316766240697,324.375
metis_unweighted,432594,118784,0.725414591973074,269202,0.0,0.0,14916,14580,14848.0,102.45364805608436,68.0,55658,53060,54074.25,906.3540629908381,1583.75
metis,361715,127872,0.6464841104184234,175734,0.0,0.0,16461,15566,15984.0,304.3994086722246,477.0,46484,44585,45214.375,607.5273527792802,1269.625
grid,420074,127872,0.695596490142213,201861,0.0,0.0,16036,15932,15984.0,38.20013088982812,52.0,52700,52318,52509.25,151.88461903695188,190.75
metis_unweighted,367409,127872,0.6519627989515772,177166,0.0,0.0,16379,15517,15984.0,311.2189743572843,395.0,47754,44928,45926.125,835.0404836742947,1827.875
metis,235985,111132,0.5290717630357862,47498,0.0,0.0,14223,13631,13891.5,222.59829289552064,331.5,30264,28890,29498.125,379.64438541219073,765.875
grid,310142,111132,0.6416738139303931,65463,0.0,0.0,14795,13030,13891.5,679.7484828964314,903.5,40479,37244,38767.75,1206.7357571150364,1711.25
metis_unweighted,233827,111132,0.5247255449541756,46237,0.0,0.0,14263,13520,13891.5,266.88995859717164,371.5,29844,28629,29228.375,394.52786260922056,615.625
