method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,473525,219520,0.5364130721714798,90211,0.0,0.0,27445,27435,27440.0,2.958039891549808,5.0,59788,58371,59190.625,410.84423371272965,597.375
grid,536348,219520,0.5907134919865461,97076,0.0,0.0,27548,27283,27440.0,76.75285010994706,108.0,67711,66067,67043.5,450.3620765561861,667.5
metis_unweighted,480379,219520,0.5430274845486585,91183,0.0,0.0,27449,27437,27440.0,3.8078865529319543,9.0,61273,59207,60047.375,594.5668460106062,1225.625
metis,588682,224000,0.6194889600837125,294196,0.0,0.0,28649,27314,28000.0,401.68582250311,649.0,74676,72355,73585.25,725.1402881511963,1090.75
grid,661700,224000,0.6614780111833157,303012,0.0,0.0,28120,27860,28000.0,102.95630140987001,120.0,83292,82129,82712.5,533.3064316131955,579.5
metis_unweighted,585335,224000,0.6173131625479427,293167,0.0,0.0,28707,27183,28000.0,602.3269461015338,707.0,74096,71935,73166.875,708.6119243810394,929.125
metis,607398,212960,0.6493896917671774,432199,0.0,0.0,27014,26260,26620.0,264.41728385262564,394.0,76791,75259,75924.75,455.3382671157784,866.25
grid,809637,212960,0.7369685426925894,605985,0.0,0.0,26743,26490,26620.0,121.06403264388643,123.0,101893,100586,101204.625,607.7318359070882,688.375
metis_unweighted,604736,212960,0.6478463329452853,429648,0.0,0.0,27225,26477,26620.0,251.8417161631488,605.0,76637,74794,75592.0,658.3422362267212,1045.0
metis,575923,203742,0.6462339583590168,372703,0.0,0.0,26233,24724,25467.75,743.1636344036218,765.25,73943,69962,71990.375,1507.448003871112,1952.625
grid,707690,203742,0.7121027568568158,437587,0.0,0.0,26013,24912,25467.75,330.9591175659012,545.25,89932,86697,88461.25,1053.8744884947164,1470.75
metis_unweighted,573831,203742,0.6449442431656708,368648,0.0,0.0,26229,24724,25467.75,743.8556227521575,761.25,73922,69320,71728.875,1674.2819683001426,2193.125
metis,554643,212960,0.6160413094549106,350523,0.0,0.0,27360,25844,26620.0,472.35077008511377,740.0,71407,68058,69330.375,1060.4790117560083,2076.625
grid,825755,212960,0.7421026817881817,570555,0.0,0.0,26807,26503,26620.0,116.58473313431737,187.0,103638,102810,103219.375,268.00043726643435,418.625
metis_unweighted,552734,212960,0.6147152156371781,349146,0.0,0.0,27418,25962,26620.0,506.9997534516166,798.0,70138,67816,69091.75,881.20084969319,1046.25
metis,396502,202612,0.48900131651290535,74996,0.0,0.0,25330,25323,25326.5,2.0615528128088303,3.5,51496,48632,49562.75,839.6899353332752,1933.25
grid,440771,202612,0.5403236601319052,96401,0.0,0.0,25593,25195,25326.5,127.5617497528158,266.5,55829,54777,55096.375,305.7114397188957,732.625
metis_unweighted,391776,202612,0.4828371314220371,73632,0.0,0.0,25329,25325,25326.5,1.5,2.5,49474,48479,48972.0,367.11578555000875,502.0
metis,343835,212992,0.3805400846336179,74063,0.0,0.0,27364,26121,26624.0,407.7572807443173,740.0,43873,42419,42979.375,539.2566498199164,893.625
grid,641484,212992,0.6679698948064177,173584,0.0,0.0,28424,24840,26624.0,1666.4789227590009,1800.0,82524,77912,80185.5,2057.1793188732963,2338.5
metis_unweighted,345297,212992,0.38316290034376205,75686,0.0,0.0,27400,25860,26624.0,539.0004638216928,776.0,44085,42483,43162.125,549.1339630500012,922.875
metis,645165,209952,0.6745762711864407,369938,0.0,0.0,26686,25478,26244.0,482.0020746843316,442.0,82440,77749,80645.625,1374.217226050889,1794.375
grid,732367,209952,0.7133240574739168,445643,0.0,0.0,26377,26141,26244.0,86.10749096333025,133.0,92335,90970,91545.875,446.18282057358505,789.125
metis_unweighted,647157,209952,0.6755779509454429,372589,0.0,0.0,27032,25496,26244.0,625.551156980786,788.0,83241,78424,80894.625,1835.7393563289424,2346.375
metis,453509,214375,0.527297142945344,96257,0.0,0.0,27085,26620,26796.875,180.4698295422257,288.125,57420,55961,56688.625,436.3616440236241,731.375
grid,579323,214375,0.6299560003659443,153027,0.0,0.0,27259,26402,26796.875,248.34725562204227,462.125,73821,71538,72415.375,671.2411894207626,1405.625
metis_unweighted,452893,214375,0.526654198673859,94916,0.0,0.0,26977,26604,26796.875,176.63977291369008,180.125,56843,56102,56611.625,243.88262417605728,231.375
metis,565148,229500,0.5939116833112742,239234,0.0,0.0,29542,28434,28687.5,355.52601873843213,854.5,71974,69615,70643.5,728.6087770539139,1330.5
grid,668144,229500,0.6565111712445222,290847,0.0,0.0,29041,28364,28687.5,195.14673966018495,353.5,84348,82885,83518.0,420.3207108863421,830.0
metis_unweighted,560856,229500,0.590804056656254,236348,0.0,0.0,29464,28070,28687.5,481.74448621650043,776.5,71302,69146,70107.0,724.7066647961781,1195.0
