method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,85297,20580,0.7587253947970034,28286,0.0,0.0,2649,2497,2572.5,63.863134905828105,76.5,11767,10244,10662.125,447.9493379557559,1104.875
grid,128023,20580,0.8392476351905517,55197,0.0,0.0,2647,2489,2572.5,47.486840282335066,74.5,16398,15690,16002.875,232.98145714841772,395.125
metis_unweighted,87159,20580,0.763879805872027,29291,0.0,0.0,2649,2497,2572.5,62.994047337823915,76.5,11488,10401,10894.875,330.0467533168596,593.125
metis,76604,18634,0.7567489948305571,40452,0.0,0.0,2380,2261,2329.25,34.748201392302306,50.75,9782,9374,9575.5,110.55993849491777,206.5
spectral,71555,18634,0.7395849346656418,39237,0.0,0.0,3311,1837,2329.25,541.456773436255,981.75,9317,8481,8944.375,292.8168956447015,372.625
grid,114725,18634,0.8375768141207235,75038,0.0,0.0,2389,2280,2329.25,35.12032887089755,59.75,14543,14148,14340.625,154.8474551776683,202.375
metis_unweighted,76854,18634,0.7575402711635049,39705,0.0,0.0,2390,2268,2329.25,39.779862996244724,60.75,10018,9380,9606.75,182.95815778477876,411.25
metis,50243,16038,0.6807913540194654,44405,0.0,0.0,2064,1946,2004.75,57.79219237924791,59.25,6345,6196,6280.375,42.45567541566145,64.625
spectral,49365,16038,0.6751139471285323,42984,0.0,0.0,2268,1782,2004.75,160.79237388632583,263.25,6480,5913,6170.625,174.33870590032495,309.375
grid,95787,16038,0.8325660058254252,120617,0.0,0.0,2048,1963,2004.75,30.206580408910902,43.25,12128,11794,11973.375,151.54532119138486,154.625
metis_unweighted,50135,16038,0.6801037199561185,44142,0.0,0.0,2064,1946,2004.75,44.17790737461429,59.25,6373,6165,6266.875,64.55896045476568,106.125
metis,65125,22680,0.651746641074856,36661,0.0,0.0,2920,2758,2835.0,54.95680121695585,85.0,8244,7991,8140.625,81.30642271678173,103.375
grid,125296,22680,0.8189886349125272,60464,0.0,0.0,2859,2814,2835.0,13.583077707206124,24.0,15719,15605,15662.0,56.50221234606659,57.0
metis_unweighted,65582,22680,0.6541734012381446,36873,0.0,0.0,2920,2752,2835.0,63.41135544995076,85.0,8423,7990,8197.75,165.86722852932704,225.25
metis,50824,15000,0.7048638438532977,15637,0.0,0.0,1931,1820,1875.0,50.19960159204453,56.0,6585,6110,6353.0,154.4247389507264,232.0
spectral,48690,15000,0.6919285274183611,15470,0.0,0.0,2040,1710,1875.0,127.47548783981962,165.0,6550,5620,6086.25,339.3352877317654,463.75
grid,76415,15000,0.803703461362298,26799,0.0,0.0,1895,1857,1875.0,11.968709203585824,20.0,9800,9449,9551.875,139.76805563146394,248.125
metis_unweighted,50022,15000,0.700131941945544,15243,0.0,0.0,1931,1820,1875.0,46.438130884005226,56.0,6350,6154,6252.75,75.6137388309823,97.25
metis,65991,20580,0.6881392917215984,21114,0.0,0.0,2649,2497,2572.5,54.77681991499689,76.5,8422,8083,8248.875,126.64560543106104,173.125
grid,100307,20580,0.7948298722920634,41590,0.0,0.0,2632,2537,2572.5,31.20897306865447,59.5,12646,12398,12538.375,82.27231840054101,107.625
metis_unweighted,66320,20580,0.6896863691194209,21208,0.0,0.0,2649,2497,2572.5,52.4523593368306,76.5,8492,8064,8290.0,131.581723654921,202.0
metis,70659,17280,0.7554451662208636,12993,0.0,0.0,2169,2152,2160.0,4.47213595499958,9.0,9119,8536,8832.375,227.8436621348068,286.625
spectral,70607,17280,0.7552650587052275,14709,0.0,0.0,2181,2132,2160.0,15.09138827278657,21.0,8926,8759,8825.875,53.42854457123084,100.125
grid,71308,17280,0.7576709485611712,18893,0.0,0.0,2188,2142,2160.0,18.601075237738275,28.0,8982,8850,8913.5,48.751923038994065,68.5
metis_unweighted,70408,17280,0.7545733439381889,12820,0.0,0.0,2223,2097,2160.0,35.41892149684968,63.0,9065,8347,8801.0,215.54929830551526,264.0
metis,81627,16464,0.7983020324157448,33862,0.0,0.0,2118,1997,2058.0,53.646994324006634,60.0,10467,9769,10203.375,192.44670528486583,263.625
spectral,78022,16464,0.7889825946527902,31654,0.0,0.0,2086,2030,2058.0,19.79898987322333,28.0,9800,9646,9752.75,56.40866511450169,47.25
grid,113435,16464,0.8548596112311015,47399,0.0,0.0,2089,2026,2058.0,26.972207918522354,31.0,14335,14027,14179.375,141.27803925239053,155.625
metis_unweighted,81891,16464,0.7989522658167564,33876,0.0,0.0,2119,1997,2058.0,45.57960070031329,61.0,10522,10026,10236.375,173.5748667722375,285.625
metis,70947,24624,0.6529240137003679,53710,0.0,0.0,3169,2988,3078.0,58.85363200347112,91.0,8944,8701,8868.375,69.67233579405817,75.625
grid,140413,24624,0.8246316224281227,88029,0.0,0.0,3084,3072,3078.0,5.07444578254611,6.0,17553,17548,17551.625,1.4086784586980805,1.375
metis_unweighted,71864,24624,0.6573527774685517,53856,0.0,0.0,3169,2988,3078.0,68.17074152449862,91.0,9180,8864,8983.0,91.01098834756164,197.0
metis,88364,18432,0.7914082658096058,38607,0.0,0.0,2373,2236,2304.0,54.904462478017216,69.0,11378,10795,11045.5,189.7636688093904,332.5
spectral,84896,18432,0.7828872973991707,37560,0.0,0.0,2344,2288,2304.0,20.0,40.0,10768,10536,10612.0,79.19595949289332,156.0
grid,119294,18432,0.8454909718845877,53890,0.0,0.0,2384,2224,2304.0,48.0,80.0,15106,14676,14911.75,155.5930188022586,194.25
metis_unweighted,87329,18432,0.7889360922488521,37895,0.0,0.0,2337,2236,2304.0,30.23243291566195,33.0,11045,10756,10916.125,94.88998564126776,128.875
