method,core_n,n
metis,27953,78289
metis,27062,76252
metis,27985,79314
metis,27994,78374
metis,27956,78028
metis,27967,78153
metis,27618,77324
metis,27081,78011
grid,27831,87064
grid,27680,86675
grid,27816,87064
grid,27633,86675
grid,27759,87064
grid,27597,86721
grid,27726,87064
grid,27574,86629
metis_unweighted,28263,79746
metis_unweighted,27424,77790
metis_unweighted,27408,76636
metis_unweighted,28011,80254
metis_unweighted,27149,76726
metis_unweighted,27925,79293
metis_unweighted,27415,76783
metis_unweighted,28021,77885
metis,28997,64579
metis,29565,65458
metis,29070,65445
metis,28808,64246
metis,29538,66414
metis,28941,64810
metis,28817,64558
metis,29544,66038
grid,29358,88679
grid,29178,88242
grid,29286,88607
grid,29142,88192
grid,29196,88395
grid,29016,87960
grid,29124,88311
grid,28980,87896
metis_unweighted,29151,65311
metis_unweighted,28736,64038
metis_unweighted,29510,65678
metis_unweighted,29053,64607
metis_unweighted,28882,65010
metis_unweighted,29289,65938
metis_unweighted,29749,66187
metis_unweighted,28910,65339
metis,26638,55164
metis,26116,54219
metis,25848,54599
metis,26781,55165
metis,26647,55915
metis,25779,53737
metis,26679,53898
metis,26424,56206
grid,26676,77765
grid,26338,76611
grid,26507,77577
grid,26169,76384
grid,26442,77509
grid,26104,76305
grid,26507,77594
grid,26169,76390
metis_unweighted,27079,55208
metis_unweighted,25727,54314
metis_unweighted,25731,54000
metis_unweighted,27060,57248
metis_unweighted,26773,54595
metis_unweighted,26538,55217
metis_unweighted,26220,54467
metis_unweighted,25784,55335
metis,26631,61112
metis,27779,62301
metis,27583,62029
metis,26327,61328
metis,26355,61063
metis,26257,59663
metis,27354,62285
metis,27714,61839
grid,27360,75125
grid,27105,73977
grid,27105,74467
grid,26880,73670
grid,27105,74930
grid,26880,73819
grid,26880,74495
grid,26685,73745
metis_unweighted,27295,61184
metis_unweighted,26546,61590
metis_unweighted,26328,61586
metis_unweighted,27349,61053
metis_unweighted,27787,62371
metis_unweighted,27154,62496
metis_unweighted,26430,60786
metis_unweighted,27111,61880
metis,26894,55444
metis,27085,55782
metis,27317,56977
metis,26902,55452
metis,27182,56581
metis,26903,55439
metis,26579,56283
metis,27651,56517
grid,27436,81635
grid,26847,80891
grid,27368,81350
grid,26811,80918
grid,27328,81970
grid,26702,80393
grid,27266,81595
grid,26755,80447
metis_unweighted,27393,55987
metis_unweighted,27270,56395
metis_unweighted,27407,55908
metis_unweighted,26587,55153
metis_unweighted,26495,55826
metis_unweighted,27332,57071
metis_unweighted,27448,56554
metis_unweighted,26581,56349
metis,29934,69188
metis,30612,70073
metis,30507,70314
metis,31614,71905
metis,29852,69190
metis,31547,71300
metis,30493,69010
metis,31441,70098
grid,30753,100352
grid,30748,100272
grid,30755,100337
grid,30748,100329
grid,30752,100337
grid,30748,100328
grid,30748,100336
grid,30748,100332
metis_unweighted,31636,71993
metis_unweighted,29889,68171
metis_unweighted,31099,69273
metis_unweighted,31219,70497
metis_unweighted,31653,71666
metis_unweighted,29852,68929
metis_unweighted,30798,69238
metis_unweighted,29854,68375
metis,27323,72934
metis,27305,73258
metis,27322,76751
metis,27318,76535
metis,26278,75299
metis,26279,73932
metis,26271,74142
metis,26279,74230
grid,29160,82184
grid,27540,78880
grid,27540,78880
grid,26010,75706
grid,27540,78880
grid,26010,75706
grid,26010,75706
grid,24565,72657
metis_unweighted,26806,72386
metis_unweighted,26800,72906
metis_unweighted,26798,74966
metis_unweighted,26801,75021
metis_unweighted,26784,72408
metis_unweighted,26790,72628
metis_unweighted,26799,75357
metis_unweighted,26797,75251
metis,27496,87583
metis,27654,87930
metis,27485,86356
metis,27051,85431
metis,27190,85002
metis,27232,87142
metis,27145,86531
metis,27497,85917
grid,27517,97157
grid,27175,96097
grid,27313,96332
grid,27270,96527
grid,27424,96759
grid,27240,96032
grid,27480,96197
grid,27331,96055
metis_unweighted,27719,87509
metis_unweighted,27156,85671
metis_unweighted,27326,87990
metis_unweighted,27223,87808
metis_unweighted,27319,85885
metis_unweighted,27333,86402
metis_unweighted,27336,86604
metis_unweighted,27338,87245
metis,25994,78199
metis,26591,79394
metis,25649,77021
metis,26813,79188
metis,26351,79535
metis,26126,79230
metis,26024,78845
metis,26404,78801
grid,26568,96769
grid,26244,95866
grid,26406,96769
grid,26082,95866
grid,26406,96444
grid,26082,95541
grid,26244,96444
grid,25920,95541
metis_unweighted,25635,77545
metis_unweighted,26516,79233
metis_unweighted,27016,79849
metis_unweighted,26148,77952
metis_unweighted,25479,77426
metis_unweighted,25951,78441
metis_unweighted,26299,78778
metis_unweighted,26908,80435
metis,27761,60581
metis,27579,59214
metis,26546,60196
metis,27541,60546
metis,26854,58354
metis,27358,58634
metis,28063,62163
metis,27048,58210
grid,27383,73438
grid,27396,73648
grid,27292,73180
grid,27305,73096
grid,27359,73240
grid,27346,73254
grid,27344,73571
grid,27325,73336
metis_unweighted,26740,58106
metis_unweighted,27826,61627
metis_unweighted,26754,59532
metis_unweighted,28121,59404
metis_unweighted,27635,62297
metis_unweighted,27093,57862
metis_unweighted,28005,62088
metis_unweighted,26576,57480
