method,core_n,n
metis,2217,5014
metis,2214,5155
metis,2258,5064
metis,2167,5030
metis,2260,5193
metis,2149,5011
metis,2245,5027
metis,2202,5185
spectral,2232,4860
spectral,2232,5004
spectral,2124,5076
spectral,2268,4968
spectral,2124,5076
spectral,2232,4860
spectral,2268,4968
spectral,2232,5004
grid,2244,11150
grid,2228,11143
grid,2206,11118
grid,2190,11120
grid,2238,11150
grid,2208,11136
grid,2204,11118
grid,2194,11094
metis_unweighted,2193,5099
metis_unweighted,2266,5059
metis_unweighted,2246,5068
metis_unweighted,2279,5043
metis_unweighted,2196,5040
metis_unweighted,2151,4981
metis_unweighted,2171,5055
metis_unweighted,2210,4951
metis,2068,7773
metis,2027,7970
metis,2104,7981
metis,2109,7993
metis,2005,7864
metis,1988,7749
metis,2041,7893
metis,2042,8108
spectral,1863,7428
spectral,2213,7900
spectral,2092,7606
spectral,2288,7921
spectral,1881,7377
spectral,1980,7689
spectral,2093,7550
spectral,1974,7717
grid,2079,11170
grid,2076,11044
grid,2085,11202
grid,2052,11075
grid,2029,11059
grid,2009,11049
grid,2032,11133
grid,2022,11013
metis_unweighted,2055,7873
metis_unweighted,2021,8050
metis_unweighted,2042,7932
metis_unweighted,2042,8055
metis_unweighted,2108,7960
metis_unweighted,2019,7891
metis_unweighted,1988,8253
metis_unweighted,2109,7471
metis,2185,9809
metis,2302,9875
metis,2317,9933
metis,2200,9945
metis,2265,10046
metis,2315,10053
metis,2195,9793
metis,2221,9440
spectral,2054,10340
spectral,2359,10539
spectral,2016,10191
spectral,2359,10533
spectral,2022,10242
spectral,2636,12651
spectral,2497,12558
spectral,2057,10370
grid,2350,12285
grid,2250,11692
grid,2300,12020
grid,2200,11413
grid,2300,12015
grid,2200,11424
grid,2250,11743
grid,2150,11144
metis_unweighted,2248,9543
metis_unweighted,2201,9689
metis_unweighted,2300,9825
metis_unweighted,2242,9779
metis_unweighted,2317,9742
metis_unweighted,2317,10026
metis_unweighted,2188,9876
metis_unweighted,2187,9759
metis,2317,9812
metis,2207,9863
