method,core_n,n
grid,2159,13275
metis_unweighted,2169,10620
metis_unweighted,2154,10608
metis_unweighted,2152,10553
metis_unweighted,2169,10416
metis_unweighted,2149,10443
metis_unweighted,2164,10523
metis_unweighted,2163,10427
metis_unweighted,2160,10555
metis,2144,6426
metis,2232,6393
metis,2220,6583
metis,2132,6504
metis,2162,6385
metis,2177,6342
metis,2263,6403
metis,2246,6446
spectral,2619,6777
spectral,2101,6641
spectral,2366,6422
spectral,2366,6422
spectral,2366,6422
spectral,2145,6731
spectral,2428,6586
spectral,1185,6974
grid,2457,12227
grid,2366,11918
grid,2146,12011
grid,2066,11671
grid,2366,12164
grid,2275,11751
grid,1988,11739
grid,1912,11348
metis_unweighted,2184,6285
metis_unweighted,2261,6490
metis_unweighted,2262,6407
metis_unweighted,2214,6327
metis_unweighted,2132,6357
metis_unweighted,2259,6378
metis_unweighted,2132,7914
metis_unweighted,2132,7822
metis,2063,11401
metis,1946,11243
metis,1953,11094
metis,2043,11318
metis,1983,11349
metis,1973,11195
metis,2039,11081
metis,2038,11391
spectral,1974,10932
spectral,2001,11148
spectral,2012,11128
spectral,1957,10944
spectral,2060,11192
spectral,1995,11124
spectral,1989,11101
spectral,2050,11188
grid,2201,13245
grid,2008,12569
grid,2034,12807
grid,1933,12311
grid,2056,12950
grid,1965,12544
grid,1964,12519
grid,1877,12360
metis_unweighted,1952,10936
metis_unweighted,1971,11132
metis_unweighted,1997,11079
metis_unweighted,2052,11390
metis_unweighted,2022,11034
metis_unweighted,2011,11331
metis_unweighted,2025,11108
metis_unweighted,2008,11192
metis,2628,7289
metis,2628,7368
metis,2549,7266
metis,2599,7452
metis,2481,7147
metis,2548,7578
metis,2502,7407
metis,2477,7220
grid,2605,14065
grid,2573,13878
grid,2546,13983
grid,2499,13852
grid,2536,13988
grid,2501,13848
grid,2600,14073
grid,2552,13938
metis_unweighted,2628,7482
metis_unweighted,2547,7236
metis_unweighted,2504,7204
metis_unweighted,2477,7154
metis_unweighted,2542,7104
metis_unweighted,2523,7202
metis_unweighted,2615,7286
metis_unweighted,2576,7290
metis,2241,11376
metis,2235,11304
metis,2206,11415
metis,2259,11421
metis,2317,11903
metis,2255,11554
metis,2303,11586
metis,2184,11276
spectral,2230,9740
spectral,2260,9800
spectral,2245,9775
spectral,2230,9740
spectral,2265,9736
spectral,2245,9775
spectral,2260,9800
spectral,2265,9736
grid,2293,12489
grid,2262,12415
grid,2281,12468
grid,2212,12344
grid,2267,12436
grid,2238,12288
grid,2259,12418
grid,2188,12202
metis_unweighted,2317,10212
metis_unweighted,2316,9899
metis_unweighted,2184,10739
metis_unweighted,2202,9891
metis_unweighted,2221,10984
metis_unweighted,2185,10898
metis_unweighted,2285,10115
metis_unweighted,2290,10136
metis,2232,9123
metis,2223,9173
metis,2252,9031
metis,2252,8966
metis,2138,8843
metis,2123,9097
metis,2132,9556
metis,2144,9176
spectral,2063,9999
spectral,2329,10625
spectral,2082,10153
spectral,2105,10753
spectral,2494,10303
spectral,2550,10456
spectral,2017,10441
spectral,1856,9738
grid,2193,13550
grid,2191,13604
grid,2193,13585
grid,2194,13706
grid,2187,13416
grid,2178,13582
grid,2189,13394
grid,2171,13500
metis_unweighted,2205,9210
metis_unweighted,2180,9184
metis_unweighted,2152,8842
metis_unweighted,2227,9197
metis_unweighted,2244,9102
metis_unweighted,2131,8892
metis_unweighted,2173,9163
metis_unweighted,2184,9278
