method,core_n,n
metis,6911,17984
metis,6912,18015
metis,6912,17572
metis,6913,17761
metis,6909,18541
metis,6916,18549
metis,6911,18468
metis,6912,18133
grid,6998,20965
grid,6931,20841
grid,6926,20821
grid,6896,20517
grid,6931,20833
grid,6880,20478
grid,6895,20769
grid,6839,20663
metis_unweighted,6908,17864
metis_unweighted,6910,18771
metis_unweighted,6921,18773
metis_unweighted,6911,18751
metis_unweighted,6912,18174
metis_unweighted,6913,18270
metis_unweighted,6910,18037
metis_unweighted,6911,18397
metis,7311,18634
metis,7590,18889
metis,7157,17773
metis,7355,18139
metis,7495,19637
metis,7157,18403
metis,7303,18240
metis,7588,19139
grid,7416,30180
grid,7272,29850
grid,7501,31130
grid,7306,30310
grid,7460,30854
grid,7364,30972
grid,7390,29855
grid,7247,29610
metis_unweighted,7177,18110
metis_unweighted,7205,17950
metis_unweighted,7450,19101
metis_unweighted,7590,18660
metis_unweighted,7538,19410
metis_unweighted,7373,18565
metis_unweighted,7290,17960
metis_unweighted,7333,18489
metis,6145,14207
metis,6143,14480
metis,6493,13429
metis,6144,13739
metis,6518,13500
metis,6518,13845
metis,6304,13447
metis,6360,13290
grid,6266,29922
grid,6400,30407
grid,6310,29745
grid,6449,30361
grid,6196,29701
grid,6356,30294
grid,6238,29381
grid,6410,30143
metis_unweighted,6518,13477
metis_unweighted,6153,13679
metis_unweighted,6143,14514
metis_unweighted,6143,14538
metis_unweighted,6381,13740
metis_unweighted,6518,13374
metis_unweighted,6420,13410
metis_unweighted,6349,13523
metis,6588,31826
metis,6683,32699
metis,6675,32545
metis,6630,32858
metis,6682,32425
metis,6668,32098
metis,6678,32392
metis,6636,31986
grid,7294,33698
grid,7006,32538
grid,6764,31782
grid,6524,31192
grid,6764,31782
grid,6524,31192
grid,6282,30142
grid,6082,29942
metis_unweighted,6830,33236
metis_unweighted,6629,32667
metis_unweighted,6604,32004
metis_unweighted,6707,32979
metis_unweighted,6616,32333
metis_unweighted,6618,31947
metis_unweighted,6620,32348
metis_unweighted,6616,32349
metis,7278,27324
metis,7197,27526
metis,7496,28011
metis,7417,27879
metis,7222,28129
metis,7463,28392
metis,7121,27854
metis,7126,28321
grid,7338,30579
grid,7315,30420
grid,7283,30125
grid,7280,30216
grid,7267,30142
grid,7287,30217
grid,7273,30165
grid,7277,30175
metis_unweighted,7451,28630
metis_unweighted,7119,27061
metis_unweighted,7283,27912
metis_unweighted,7414,27510
metis_unweighted,7375,27808
metis_unweighted,7143,27421
metis_unweighted,7190,27541
metis_unweighted,7345,28480
metis,7357,27441
metis,7358,27544
metis,7213,27943
metis,7181,27822
metis,7268,27767
metis,7292,27513
metis,7276,27817
metis,7375,28495
grid,7284,34999
grid,7161,34568
grid,7346,34964
grid,7216,34534
grid,7337,34802
grid,7225,34547
grid,7436,35051
grid,7315,34759
metis_unweighted,7113,27522
metis_unweighted,7439,27774
metis_unweighted,7154,27753
metis_unweighted,7240,27706
metis_unweighted,7509,28048
metis_unweighted,7491,28392
metis_unweighted,7150,27761
metis_unweighted,7224,27930
metis,6854,20981
metis,6525,20548
metis,6498,20176
metis,6461,20611
metis,6854,21401
metis,6854,20924
metis,6659,20344
metis,6535,20616
grid,6738,30129
grid,6627,29647
grid,6722,29964
grid,6621,29716
grid,6648,29947
grid,6629,29792
grid,6633,29840
grid,6622,29747
metis_unweighted,6611,20575
metis_unweighted,6728,20823
metis_unweighted,6854,20869
metis_unweighted,6625,20541
metis_unweighted,6578,20419
metis_unweighted,6671,20698
metis_unweighted,6622,20851
metis_unweighted,6551,20285
metis,6905,37601
metis,6553,36369
metis,6797,36966
metis,6719,37428
metis,6908,37679
metis,6756,37078
metis,6809,37543
metis,6553,36647
grid,6764,40535
grid,6659,39964
grid,6724,40493
grid,6632,39972
grid,6886,40921
grid,6751,39930
grid,6851,41020
grid,6733,39857
metis_unweighted,6706,36594
metis_unweighted,6702,36307
metis_unweighted,6738,37310
metis_unweighted,6733,36160
metis_unweighted,6908,37347
metis_unweighted,6772,36493
metis_unweighted,6706,36639
metis_unweighted,6735,36349
metis,7325,22265
metis,7283,22622
metis,7273,22255
metis,7291,21621
metis,7285,22567
metis,7285,21848
metis,7291,21806
metis,7287,21853
grid,7488,26343
grid,7326,26249
grid,7344,26493
grid,7182,26403
grid,7407,26158
grid,7245,25966
grid,7245,25980
grid,7083,25874
metis_unweighted,7390,21935
metis_unweighted,7396,21381
metis_unweighted,7189,21128
metis_unweighted,7394,21409
metis_unweighted,7218,21304
metis_unweighted,7215,21676
metis_unweighted,7304,22362
metis_unweighted,7214,21952
metis,7269,27724
metis,7207,27911
metis,7040,27623
metis,6958,27724
metis,7217,27586
metis,7153,27545
metis,7362,28273
metis,7138,27830
grid,7529,40932
grid,7185,40205
grid,7103,39475
grid,7161,39408
grid,7148,39695
grid,7079,39445
grid,7071,38919
grid,7068,39365
metis_unweighted,7383,28663
metis_unweighted,7154,28028
metis_unweighted,7351,28102
metis_unweighted,6958,27563
metis_unweighted,6958,28048
metis_unweighted,7334,29349
metis_unweighted,7192,27880
metis_unweighted,7014,27949
