method,core_n,n
metis,25666,57404
metis,24693,54257
metis,25391,55119
metis,24969,53134
metis,25082,55497
metis,25671,54879
metis,25875,54618
metis,25153,54653
grid,25478,69296
grid,25252,68789
grid,25548,70332
grid,25197,68771
grid,25408,69565
grid,25307,70003
grid,25266,68073
grid,25044,67578
metis_unweighted,25001,54669
metis_unweighted,25067,55451
metis_unweighted,25390,58251
metis_unweighted,25394,56666
metis_unweighted,25397,54930
metis_unweighted,25576,55576
metis_unweighted,25270,56056
metis_unweighted,25405,55902
metis,26546,51360
metis,27168,53331
metis,27874,54327
metis,26547,51786
metis,27686,52000
metis,26862,51644
metis,27906,53192
metis,28161,53689
grid,27431,77995
grid,27119,76617
grid,27905,79623
grid,27570,78551
grid,27270,79142
grid,26980,77499
grid,27394,78020
grid,27081,76648
metis_unweighted,27765,52470
metis_unweighted,27039,51279
metis_unweighted,27014,51521
metis_unweighted,27977,52494
metis_unweighted,26993,51612
metis_unweighted,27561,51827
metis_unweighted,27421,51834
metis_unweighted,26980,51725
metis,25448,41203
metis,25571,40840
metis,25001,40571
metis,25275,41049
metis,25579,40862
metis,25482,41012
metis,25685,41190
metis,25701,41032
grid,25609,77733
grid,25379,76853
grid,25672,79218
grid,25400,78258
grid,25493,78920
grid,25327,78140
grid,25538,77669
grid,25324,76805
metis_unweighted,25738,41154
metis_unweighted,25356,40547
metis_unweighted,25437,40944
metis_unweighted,25316,40885
metis_unweighted,25268,40709
metis_unweighted,25724,40976
metis_unweighted,25137,40131
metis_unweighted,25766,41016
metis,28392,50419
metis,29702,51441
metis,28626,50583
metis,29448,51576
metis,28036,49387
metis,28223,50141
metis,29702,51862
metis,28556,50666
grid,29161,81798
grid,29105,81590
grid,28604,80233
grid,28570,80071
grid,29027,80858
grid,28979,80575
grid,28635,80872
grid,28604,80586
metis_unweighted,29698,51451
metis_unweighted,28166,49924
metis_unweighted,28306,50075
metis_unweighted,29349,51267
metis_unweighted,28739,50132
metis_unweighted,28748,50460
metis_unweighted,28161,49297
metis_unweighted,29518,51157
metis,26345,48795
metis,25557,48213
metis,25186,47523
metis,26698,50315
metis,26285,48537
metis,25765,49062
metis,26255,50139
metis,25269,46917
grid,25923,66360
grid,25917,66334
grid,25927,66378
grid,25918,66341
grid,25924,66359
grid,25917,66334
grid,25915,66324
grid,25919,66332
metis_unweighted,26125,49170
metis_unweighted,25517,48982
metis_unweighted,26050,48475
metis_unweighted,25604,47201
metis_unweighted,26455,49015
metis_unweighted,25919,47784
metis_unweighted,25771,48533
metis_unweighted,25919,48815
metis,24725,46415
metis,26073,48539
metis,25200,46581
metis,26067,47657
metis,25997,48310
metis,24682,45857
metis,24922,46492
metis,24834,46850
grid,25476,68055
grid,25371,67796
grid,25374,67706
grid,25254,67271
grid,25299,67603
grid,25194,67210
grid,25326,68167
grid,25206,67519
metis_unweighted,25672,47613
metis_unweighted,25791,47827
metis_unweighted,25163,46863
metis_unweighted,24918,47515
metis_unweighted,24779,45853
metis_unweighted,25126,46986
metis_unweighted,25815,47646
metis_unweighted,25236,46996
metis,26662,63215
metis,27788,64285
metis,27904,65226
metis,27515,64307
metis,27975,65433
metis,26666,63732
metis,26746,62900
metis,28264,64903
grid,28056,70469
grid,27272,68484
grid,27360,68054
grid,27077,67898
grid,28056,70469
grid,27272,68460
grid,27352,68033
grid,27075,67818
metis_unweighted,27016,63947
metis_unweighted,26992,63625
metis_unweighted,28070,64820
metis_unweighted,27514,64324
metis_unweighted,27630,64939
metis_unweighted,27532,63826
metis_unweighted,27689,64883
metis_unweighted,27077,63981
metis,26166,64132
metis,26166,64044
metis,27483,63296
metis,27738,61518
metis,27183,65904
metis,26576,63796
metis,26761,59193
metis,27549,61430
grid,26996,72930
grid,26959,72933
grid,26958,72431
grid,26901,72166
grid,26960,72442
grid,26897,72177
grid,27028,73120
grid,26923,72637
metis_unweighted,26789,58917
metis_unweighted,27249,59420
metis_unweighted,27068,58578
metis_unweighted,26444,59660
metis_unweighted,26224,63187
metis_unweighted,27052,65113
metis_unweighted,27682,60539
metis_unweighted,27114,61099
metis,31733,57172
metis,30784,56378
metis,32248,57586
metis,30738,55855
metis,31866,57549
metis,31416,57151
metis,30841,56128
metis,30832,56282
grid,31416,87687
grid,31418,87976
grid,31274,87272
grid,31215,87308
grid,31302,87315
grid,31281,87372
grid,31300,87643
grid,31252,87569
metis_unweighted,31509,57172
metis_unweighted,31327,56965
metis_unweighted,30921,56360
metis_unweighted,31987,57352
metis_unweighted,30742,56646
metis_unweighted,31295,56569
metis_unweighted,30639,55835
metis_unweighted,32038,57699
metis,26147,55337
metis,26063,55443
metis,25609,55764
metis,25626,54272
metis,26222,53820
metis,27032,57918
metis,26882,54979
metis,26371,55579
grid,26649,67964
grid,26325,67662
grid,26325,67361
grid,26001,66959
grid,26487,67726
grid,26163,67468
grid,26163,67130
grid,25839,66771
metis_unweighted,25997,55107
metis_unweighted,26344,56233
metis_unweighted,25972,55624
metis_unweighted,25772,54913
metis_unweighted,26351,55694
metis_unweighted,26351,55642
metis_unweighted,26824,57312
metis_unweighted,26341,54919
