method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,378506,208544,0.4490338330171781,102380,322109495,34.76641191106316,26851,25307,26068.0,483.5180968691865,783.0,47769,46744,47313.25,327.5796658829727,455.75
grid,571047,208544,0.6348041404647954,196727,628105372,64.83423962952843,26089,26044,26068.0,20.09353129741012,21.0,71511,71278,71380.875,101.22800687062845,130.125
metis_unweighted,380278,208544,0.4516011970190229,101710,326139603,33.40726652151273,26613,25517,26068.0,344.6984189113724,545.0,48159,46857,47534.75,430.5928326156858,624.25
metis,392067,207360,0.47111080504097513,113336,232725824,58.110747613883476,26419,25342,25920.0,399.97812440182275,499.0,49460,48446,49008.375,386.36476854780636,451.625
grid,585927,207360,0.6460992580987052,194650,398793393,99.78793526209931,25950,25899,25920.0,15.5,30.0,73349,73098,73240.875,98.43454360639866,108.125
metis_unweighted,394411,207360,0.47425401421359953,115296,237899309,58.78875404870775,26542,25234,25920.0,431.03625137568184,622.0,50319,48814,49301.375,489.4930892004503,1017.625
metis,468414,219006,0.5324520616377819,126738,230904789,72.2349151773854,28198,26624,27375.75,517.9813582552947,822.25,59921,57497,58551.75,804.8396967719721,1369.25
grid,554906,219006,0.6053277492043697,154503,283725913,87.06354178656848,27428,27338,27375.75,29.663740492392392,52.25,69819,68977,69363.25,293.55610622162163,455.75
metis_unweighted,476662,219006,0.5405423549601185,128888,236959305,72.68014808448103,28035,26796,27375.75,370.2535448851233,659.25,60716,58458,59582.75,654.0125667752876,1133.25
metis,491905,200000,0.5934174281619419,120752,413855552,36.95430748148893,25542,24330,25000.0,472.4243325655443,542.0,62651,60269,61488.125,825.4510036186279,1162.875
grid,505421,200000,0.6042902847329257,134194,481610097,38.38113909074497,25104,24899,25000.0,100.03624343206816,104.0,63351,63031,63177.625,141.30900316328044,173.375
metis_unweighted,493359,200000,0.5946156855352795,121553,420208807,36.65395935693867,25231,24451,25000.0,231.37847782367314,231.0,62767,61090,61669.875,509.44956509452436,1097.125
metis,502434,219520,0.5630868930048524,141050,359047598,59.06649339769152,28264,26639,27440.0,507.6071315495873,824.0,63917,61414,62804.25,750.1272808663874,1112.75
grid,586226,219520,0.6255369089736723,211053,565301650,80.2815042746146,27508,27364,27440.0,42.90104893822527,68.0,73475,73090,73278.25,171.7787457749066,196.75
metis_unweighted,491337,219520,0.5532190736704136,141416,367568930,57.207626194887794,28264,26662,27440.0,677.8239078108709,824.0,62343,60368,61417.125,729.5929408752527,925.875
metis,395804,216000,0.454275348404766,106894,173706752,67.46879977707425,27331,26393,27000.0,296.17435743156426,331.0,49841,48916,49475.5,322.9330425955201,365.5
grid,568876,216000,0.620303897510178,166278,274465500,104.40407135099164,28455,25440,27000.0,938.1297884621296,1455.0,73858,68031,71109.5,1825.1106130862315,2748.5
metis_unweighted,391434,216000,0.44818283542053067,103268,167044448,65.97958737744095,27186,26645,27000.0,152.1372735393927,186.0,49081,48737,48929.25,123.70302138589825,151.75
metis,504613,203742,0.5962410797977856,136445,224035122,86.79280794368852,25902,24733,25467.75,344.4429379447342,434.25,63577,61821,63076.625,581.9267431343915,500.375
grid,552600,203742,0.6313029315960912,181404,300624655,114.92254098469247,25884,25159,25467.75,254.98222977297849,416.25,70103,68465,69075.0,562.9220638774075,1028.0
metis_unweighted,503919,203742,0.5956850208069154,135743,224063312,85.83224048901239,26010,25203,25467.75,333.78202093581973,542.25,64352,62086,62989.875,711.5179965222243,1362.125
metis,391396,224000,0.42768960336845546,91225,145439505,58.952636977479266,28781,27207,28000.0,557.104343906956,781.0,50217,47483,48924.5,938.5370264406195,1292.5
grid,722036,224000,0.6897661612440377,253626,408907581,162.12062094302632,28101,27898,28000.0,100.00874961722099,101.0,90402,90133,90254.5,109.50570761380432,147.5
metis_unweighted,389860,224000,0.4254347714564203,89880,144595296,57.48098672496326,28602,27587,28000.0,317.6298946887714,602.0,49620,48081,48732.5,461.0816088286324,887.5
metis,492748,219006,0.5555415750038559,135458,237960027,80.11288157290757,28198,26609,27375.75,581.9810456535505,822.25,62148,60420,61593.5,549.5564120270093,554.5
grid,541351,219006,0.5954454688363003,154814,272057699,91.48398801036988,27778,26985,27375.75,229.85634100455005,402.25,68438,67309,67668.875,320.74383762591606,769.125
metis_unweighted,486141,219006,0.5495010706770258,133557,235337678,78.67148534622709,27865,26879,27375.75,448.92364328469046,489.25,62078,59433,60767.625,977.2926810198672,1310.375
metis,447089,206763,0.5375350321748019,121286,164739377,92.89068624857677,26388,25091,25845.375,389.5917534740693,542.625,56477,54917,55886.125,599.7187752396951,590.875
grid,596905,206763,0.6536081956090165,186873,263471929,138.43917945531135,26922,24843,25845.375,667.2370151415462,1076.625,75732,73565,74613.125,786.5699964879159,1118.875
metis_unweighted,445764,206763,0.5361603898026759,119753,165451808,90.22765870343056,26177,25634,25845.375,166.80223132500356,331.625,56301,55155,55720.5,382.97062550540346,580.5
