method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,220199,60750,0.7241131885249252,113460,0.0,0.0,7765,7373,7593.75,138.53857765979842,171.25,27808,26905,27524.875,294.3983005640488,283.125
grid,286323,60750,0.7878270345029914,140182,0.0,0.0,7879,7267,7593.75,196.7191843720383,285.25,36662,34722,35790.375,625.3810713277146,871.625
metis_unweighted,216949,60750,0.7199802718611287,111379,0.0,0.0,7767,7405,7593.75,104.69568997814571,173.25,27342,26773,27118.625,186.0060062874315,223.375
metis,257916,53240,0.7935762031048869,160355,0.0,0.0,6705,6640,6655.0,22.610838109190027,50.0,32521,31776,32239.5,215.595686413249,281.5
grid,266461,53240,0.8001959010887146,187085,0.0,0.0,7030,6302,6655.0,260.42561317965635,375.0,34224,32279,33307.625,695.3934025966885,916.375
metis_unweighted,259299,53240,0.794677187339712,162969,0.0,0.0,6689,6600,6655.0,31.280984639234106,34.0,32947,32166,32412.375,259.5327231294736,534.625
metis,245685,55566,0.7738323462970877,144332,0.0,0.0,7154,6743,6945.75,178.50892834813612,208.25,32139,28287,30710.625,1324.5167927870903,1428.375
grid,270780,55566,0.7947928207400842,164177,0.0,0.0,7348,6540,6945.75,336.91495588649667,402.25,35141,32396,33847.5,1022.192129689913,1293.5
metis_unweighted,254153,55566,0.7813679161764764,145271,0.0,0.0,6959,6938,6945.75,6.2599920127744575,13.25,32137,30794,31769.125,425.7967348101674,367.875
metis,247572,58752,0.7626872182637778,112796,0.0,0.0,7564,7131,7344.0,168.44954734281717,220.0,31881,29990,30946.5,576.5086729616477,934.5
grid,271321,58752,0.7834594447167746,143563,0.0,0.0,7384,7308,7344.0,36.093628246547894,40.0,34060,33784,33915.125,131.31206865707355,144.875
metis_unweighted,247200,58752,0.7623300970873786,112264,0.0,0.0,7564,7175,7344.0,170.95686590482407,220.0,31483,30234,30900.0,359.1364643140543,583.0
metis,276133,58320,0.7887974273266868,153018,0.0,0.0,7505,7091,7290.0,143.10398317307593,215.0,35590,33720,34516.625,580.4312916917902,1073.375
grid,308785,58320,0.8111307220234143,168656,0.0,0.0,7347,7242,7290.0,32.37668914512415,57.0,38863,38199,38598.125,240.32708830882964,264.875
metis_unweighted,273354,58320,0.7866502776619329,151919,0.0,0.0,7294,7279,7290.0,4.58257569495584,4.0,34671,33775,34169.25,270.3857198522141,501.75
metis,209296,56000,0.7324363580765997,134981,0.0,0.0,7210,6795,7000.0,141.25508840392263,210.0,26806,25457,26162.0,470.71647517375044,644.0
grid,289513,56000,0.8065717256219928,182886,0.0,0.0,7039,6960,7000.0,27.03701166919155,39.0,36385,36068,36189.125,115.85706441559789,195.875
metis_unweighted,207204,56000,0.7297349472017914,135239,0.0,0.0,7210,6798,7000.0,184.09440512954217,210.0,27620,24414,25900.5,1091.5506172413627,1719.5
metis,141913,55296,0.6103528217992714,30167,0.0,0.0,6917,6907,6912.0,3.24037034920393,5.0,18370,17456,17739.125,281.0433407412458,630.875
grid,165704,55296,0.6662965287500604,40161,0.0,0.0,7135,6841,6912.0,92.91931984253867,223.0,21394,20511,20713.0,270.73234014428346,681.0
metis_unweighted,145089,55296,0.618882203337262,31003,0.0,0.0,6919,6907,6912.0,3.5,7.0,18354,17773,18136.125,192.56131328748253,217.875
metis,233020,62694,0.7309501330357909,114562,0.0,0.0,8054,7608,7836.75,144.94287667905587,217.25,29645,28511,29127.5,368.857357253451,517.5
grid,298399,62694,0.7898987597143422,146030,0.0,0.0,7940,7724,7836.75,65.60440152916571,103.25,37508,36905,37299.875,210.14961188400991,208.125
metis_unweighted,231202,62694,0.7288345256528923,113662,0.0,0.0,8072,7608,7836.75,190.57003305871572,235.25,29559,28668,28900.25,278.992271398331,658.75
metis,109276,54872,0.49785863318569495,39181,0.0,0.0,7065,6682,6859.0,163.68796534870853,206.0,13980,13392,13659.5,212.62290563342418,320.5
grid,205407,54872,0.7328620738339005,79870,0.0,0.0,7030,6649,6859.0,129.1975231960737,171.0,26101,24903,25675.875,410.3469378160388,425.125
metis_unweighted,109397,54872,0.49841403329158934,39314,0.0,0.0,7036,6658,6859.0,124.89995996796796,177.0,14003,13311,13674.625,224.60239173926888,328.375
metis,121496,58320,0.5199841970106012,8764,0.0,0.0,7509,7110,7290.0,173.5151290233794,219.0,15621,14702,15187.0,390.0134613061452,434.0
grid,177788,58320,0.671968861790447,41591,0.0,0.0,7396,7178,7290.0,75.1215681412469,106.0,22601,21712,22223.5,297.32431787527906,377.5
metis_unweighted,121510,58320,0.5200395029215702,8904,0.0,0.0,7489,7117,7290.0,124.43170817761846,199.0,15627,14780,15188.75,298.56605215596767,438.25
