method,core_n,n
metis,27799,43873
metis,28734,44689
metis,28622,44109
metis,27321,42859
metis,27311,43852
metis,28001,43634
metis,28604,44254
metis,28616,44596
grid,28256,76192
grid,28160,76186
grid,28220,76170
grid,28119,76174
grid,28098,76084
grid,28000,76086
grid,28126,76107
grid,28029,76103
metis_unweighted,28686,44107
metis_unweighted,27392,43024
metis_unweighted,27423,43108
metis_unweighted,28768,43990
metis_unweighted,28770,44166
metis_unweighted,27652,43405
metis_unweighted,27644,43287
metis_unweighted,28673,43945
metis,24657,52651
metis,26007,54378
metis,25561,54429
metis,25558,54203
metis,24866,53570
metis,25661,54637
metis,24672,52800
metis,25630,53620
grid,25671,64518
grid,25327,63110
grid,25552,64647
grid,25356,63877
grid,25241,63449
grid,25070,62623
grid,25285,64148
grid,25110,63938
metis_unweighted,25305,53064
metis_unweighted,25308,53449
metis_unweighted,25266,54322
metis_unweighted,25277,55135
metis_unweighted,25558,54181
metis_unweighted,25308,53663
metis_unweighted,25306,52673
metis_unweighted,25284,53622
metis,26577,60856
metis,27446,61879
metis,28125,62686
metis,27128,60562
metis,26664,61062
metis,28198,62139
metis,27718,61882
metis,27150,61609
grid,28042,67237
grid,27227,65126
grid,27779,65926
grid,26984,63961
grid,27779,65957
grid,26984,63985
grid,27490,64424
grid,26721,62875
metis_unweighted,27721,61512
metis_unweighted,27446,61713
metis_unweighted,27349,60767
metis_unweighted,27357,60857
metis_unweighted,27282,61725
metis_unweighted,27287,60678
metis_unweighted,27281,61958
metis_unweighted,27283,62688
metis,26794,62048
metis,26900,60583
metis,27714,62664
metis,27621,61888
metis,27652,62588
metis,26909,61276
metis,28176,62938
metis,27240,61852
grid,27744,69617
grid,27502,69581
grid,27548,68617
grid,27238,68132
grid,27479,68860
grid,27261,68994
grid,27261,67721
grid,26973,67358
metis_unweighted,27080,61831
metis_unweighted,27580,61051
metis_unweighted,27585,62203
metis_unweighted,27775,61596
metis_unweighted,27032,59951
metis_unweighted,27037,60938
metis_unweighted,26974,60792
metis_unweighted,27943,61898
metis,27355,54878
metis,27382,55409
metis,28260,56657
metis,27323,55560
metis,27191,55502
metis,26635,53948
metis,27396,55780
metis,27946,56311
grid,27666,71931
grid,27517,71355
grid,27586,71962
grid,27336,71398
grid,27472,72033
grid,27355,71600
grid,27381,71589
grid,27175,71227
metis_unweighted,27554,55591
metis_unweighted,27283,56165
metis_unweighted,28065,56835
metis_unweighted,27712,55864
metis_unweighted,27948,55865
metis_unweighted,26725,54902
metis_unweighted,26823,54877
metis_unweighted,27378,56188
metis,27156,63429
metis,26209,62186
metis,26267,62362
metis,27058,63390
metis,26036,62888
metis,25657,61570
metis,26395,61877
metis,26134,61852
grid,26835,61851
grid,26582,61841
grid,26569,61775
grid,26315,61638
grid,26400,61695
grid,26146,61496
grid,26159,61613
grid,25906,61392
metis_unweighted,26366,62558
metis_unweighted,26363,62688
metis_unweighted,26371,64611
metis_unweighted,26370,62685
metis_unweighted,26366,63388
metis_unweighted,26350,64218
metis_unweighted,26362,63692
metis_unweighted,26364,61583
metis,26305,63998
metis,25446,63099
metis,25310,61869
metis,25877,63320
metis,25877,62808
metis,25312,62486
metis,26014,62710
metis,26622,64802
grid,26323,66445
grid,25763,65492
grid,25921,65546
grid,25697,65695
grid,25939,65454
grid,25664,65595
grid,25737,65683
grid,25719,66019
metis_unweighted,26139,64075
metis_unweighted,25650,63710
metis_unweighted,25871,63553
metis_unweighted,25732,63439
metis_unweighted,25645,64149
metis_unweighted,25718,63953
metis_unweighted,26142,63592
metis_unweighted,25866,63498
metis,25213,66328
metis,25298,65068
metis,25963,67090
metis,25084,65257
metis,25821,67068
metis,24623,63584
metis,25855,67647
metis,24755,65238
grid,27436,70898
grid,25992,68206
grid,25992,68111
grid,24624,65392
grid,25992,68114
grid,24624,65366
grid,24624,65384
grid,23328,62768
metis_unweighted,25792,65020
metis_unweighted,25925,64225
metis_unweighted,24799,61632
metis_unweighted,25936,64131
metis_unweighted,24992,61188
metis_unweighted,24842,61179
metis_unweighted,25523,63570
metis_unweighted,24803,62258
metis,28901,73618
metis,28847,73106
metis,28383,72731
metis,29578,73582
metis,29871,76306
metis,29004,73470
metis,28956,73668
metis,28460,72199
grid,29237,80591
grid,29156,79981
grid,29236,81118
grid,29136,80610
grid,28820,80444
grid,28876,79994
grid,28709,80600
grid,28830,80511
metis_unweighted,29645,74982
metis_unweighted,28558,71991
metis_unweighted,28656,72649
metis_unweighted,29499,72948
metis_unweighted,28309,71385
metis_unweighted,28987,72426
metis_unweighted,28801,72410
metis_unweighted,29545,74543
metis,26128,53116
metis,26757,54873
metis,26844,53783
metis,26335,53165
metis,26425,53845
metis,26653,53481
metis,26985,54732
metis,26833,53653
grid,26755,67075
grid,26515,66086
grid,26744,67068
grid,26497,65921
grid,26737,66892
grid,26498,65779
grid,26728,66892
grid,26486,65765
metis_unweighted,26088,54013
metis_unweighted,27193,54786
metis_unweighted,27370,55287
metis_unweighted,26053,53463
metis_unweighted,27254,54870
metis_unweighted,26427,53120
metis_unweighted,26367,53199
metis_unweighted,26208,53085
