method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,324120,112504,0.6528939898802912,147604,0.0,0.0,14485,13685,14063.0,343.7444545007235,422.0,41800,39579,40515.0,723.6801779791955,1285.0
grid,382238,112504,0.7056702891915508,178914,0.0,0.0,14175,13951,14063.0,70.69653456853455,112.0,48330,47228,47779.75,399.94491808247795,550.25
metis_unweighted,321353,112504,0.6499052443885696,146090,0.0,0.0,14459,13661,14063.0,329.53300289955786,396.0,40814,39220,40169.125,457.55667340232293,644.875
metis,295286,109744,0.6283467553490514,183654,0.0,0.0,14130,13317,13718.0,367.32070456210334,412.0,38063,35788,36910.75,880.0854717014706,1152.25
grid,458135,109744,0.760454887751427,305033,0.0,0.0,13759,13681,13718.0,29.402380855978315,41.0,57812,56826,57266.875,369.2209492634458,545.125
metis_unweighted,291805,109744,0.6239132297253303,181013,0.0,0.0,14129,13356,13718.0,300.43718145396053,411.0,37419,35688,36475.625,566.1459479454039,943.375
metis,278643,111132,0.601167084764376,90047,0.0,0.0,14221,13522,13891.5,268.35750408736476,329.5,35596,34125,34830.375,567.1893285094493,765.625
grid,359596,111132,0.6909531807917775,120892,0.0,0.0,14784,13020,13891.5,679.6671979726549,892.5,46872,42974,44949.5,1387.3104375012826,1922.5
metis_unweighted,277483,111132,0.5994997891762739,88645,0.0,0.0,14262,13652,13891.5,208.00721141345076,370.5,35220,33515,34685.375,497.1812892446778,534.625
metis,296339,108000,0.6355525259921914,67386,0.0,0.0,13504,13494,13500.0,3.605551275463989,4.0,37425,36798,37042.375,242.8980946302379,382.625
grid,322912,108000,0.6655435536616787,64080,0.0,0.0,14895,12195,13500.0,779.8557558933575,1395.0,43319,37547,40364.0,1709.783319605148,2955.0
metis_unweighted,295805,108000,0.6348946096245838,66017,0.0,0.0,13581,13470,13500.0,31.74901573277509,81.0,37362,36429,36975.625,310.69476077816313,386.375
metis,391313,102885,0.7370774801757161,195533,0.0,0.0,13247,12486,12860.625,285.15431677426875,386.375,49898,47844,48914.125,689.8384661462421,983.875
grid,429651,102885,0.7605382042634603,226313,0.0,0.0,12996,12713,12860.625,80.80367797940883,135.375,54183,53392,53706.375,223.77496369120473,476.625
metis_unweighted,389832,102885,0.7360786184818076,194844,0.0,0.0,13136,12624,12860.625,191.73610608072752,275.375,49737,47274,48729.0,745.4973172319268,1008.0
metis,292486,117912,0.5968627558242104,264330,0.0,0.0,15164,14312,14739.0,307.1327074734959,425.0,37046,36114,36560.75,371.51808502413445,485.25
grid,521816,117912,0.7740352921336257,369007,0.0,0.0,15171,14307,14739.0,250.57434026651651,432.0,66327,64163,65227.0,717.4939024131146,1100.0
metis_unweighted,291551,117912,0.5955699002918872,263146,0.0,0.0,15181,14309,14739.0,343.79245192412236,442.0,37055,35685,36443.875,525.2752700965466,611.125
metis,296582,108000,0.6358511305473697,67283,0.0,0.0,13507,13495,13500.0,4.2130748865881795,7.0,37604,36677,37072.75,306.3510037522319,531.25
grid,324747,108000,0.667433417398775,91055,0.0,0.0,13628,13375,13500.0,81.83978250215478,128.0,40850,40410,40593.375,156.52550710666935,256.625
metis_unweighted,292524,108000,0.6307995241416089,68086,0.0,0.0,13509,13489,13500.0,7.314369419163897,9.0,37310,35705,36565.5,477.71853637890166,744.5
metis,298854,109760,0.6327303633212203,120337,0.0,0.0,13725,13715,13720.0,3.278719262151,5.0,37680,37015,37356.75,228.64587794228873,323.25
grid,358123,109760,0.693513122586374,143825,0.0,0.0,13737,13691,13720.0,16.904141504376966,17.0,44936,44553,44765.375,140.7932327031381,170.625
metis_unweighted,297195,109760,0.6306801931391847,120194,0.0,0.0,13749,13702,13720.0,14.221462653327892,29.0,37521,36737,37149.375,258.41533308803486,371.625
metis,317030,100224,0.6838658802006119,204571,0.0,0.0,12904,12308,12528.0,178.28628662911794,376.0,40467,38970,39628.75,463.02746948750246,838.25
grid,432753,100224,0.7684036852430832,291745,0.0,0.0,12531,12525,12528.0,1.7320508075688772,3.0,54095,54094,54094.125,0.33071891388307384,0.875
metis_unweighted,314911,100224,0.6817386499677687,201268,0.0,0.0,12904,12162,12528.0,289.1323226482989,376.0,40046,38689,39363.875,452.73459043351215,682.125
metis,299223,116603,0.6103140467143234,105550,0.0,0.0,14876,14166,14575.375,208.59646299733848,300.625,38610,36013,37402.875,783.8611862919353,1207.125
grid,422828,116603,0.7242306564371328,200735,0.0,0.0,15500,13680,14575.375,779.076205755894,924.625,55262,50551,52853.5,1693.198378808579,2408.5
metis_unweighted,298881,116603,0.6098681415011326,104933,0.0,0.0,14816,14271,14575.375,208.30202681443117,240.625,37849,36401,37360.125,423.881303403441,488.875
