method,core_n,n
metis,25028,57268
metis,25204,55932
metis,26025,57561
metis,24574,57430
metis,25215,57631
metis,25562,56017
metis,25766,56264
metis,25126,58040
grid,25478,76108
grid,25252,75994
grid,25548,76795
grid,25197,75711
grid,25423,76124
grid,25322,76819
grid,25251,75560
grid,25029,75411
metis_unweighted,25395,59133
metis_unweighted,25376,56600
metis_unweighted,25468,57388
metis_unweighted,25035,58617
metis_unweighted,24605,56823
metis_unweighted,25394,57979
metis_unweighted,25850,57161
metis_unweighted,25377,55868
metis,28158,62558
metis,26547,60142
metis,28165,62354
metis,27284,60071
metis,26939,59328
metis,27369,60500
metis,26917,59479
metis,27371,61034
grid,27482,95267
grid,27168,94061
grid,27854,97494
grid,27521,96552
grid,27245,96398
grid,26955,94995
grid,27419,95000
grid,27106,93851
metis_unweighted,27498,60069
metis_unweighted,27151,59462
metis_unweighted,27937,60825
metis_unweighted,27157,59357
metis_unweighted,27758,60047
metis_unweighted,26815,59678
metis_unweighted,27342,60186
metis_unweighted,27092,59929
metis,25627,48728
metis,25431,47985
metis,25630,48611
metis,24725,47772
metis,26159,48833
metis,24975,47924
metis,25113,48162
metis,26082,48824
grid,25819,112947
grid,25589,111698
grid,25482,113870
grid,25212,112316
grid,25533,113833
grid,25371,112715
grid,25478,112786
grid,25258,111510
metis_unweighted,25629,48203
metis_unweighted,25630,48524
metis_unweighted,25613,48352
metis_unweighted,24835,47791
metis_unweighted,24806,47695
metis_unweighted,25626,48431
metis_unweighted,25929,48619
metis_unweighted,25674,48846
metis,29702,54846
metis,28618,54063
metis,27994,52929
metis,28947,53906
metis,28542,53042
metis,29240,54567
metis,28535,53116
metis,29107,54681
grid,29179,87555
grid,29126,87563
grid,28634,86140
grid,28605,86193
grid,29009,86481
grid,28958,86377
grid,28605,86951
grid,28569,86800
metis_unweighted,27995,53291
metis_unweighted,29322,55140
metis_unweighted,27994,53333
metis_unweighted,28644,54452
metis_unweighted,28312,55241
metis_unweighted,29429,55057
metis_unweighted,29287,53630
metis_unweighted,29702,55140
metis,25282,47507
metis,26563,49664
metis,26669,51295
metis,25354,46575
metis,25424,47804
metis,26130,49080
metis,25713,49101
metis,26225,49391
grid,25926,66615
grid,25918,66575
grid,25930,66605
grid,25919,66529
grid,25946,66712
grid,25931,66650
grid,25887,66456
grid,25903,66454
metis_unweighted,26697,48310
metis_unweighted,26698,50166
metis_unweighted,25735,48766
metis_unweighted,25573,47872
metis_unweighted,25497,48591
metis_unweighted,25543,48745
metis_unweighted,25991,48754
metis_unweighted,25626,47681
metis,25228,48580
metis,26073,49995
metis,24934,48009
metis,24918,47825
metis,25655,48769
metis,25004,48206
metis,25848,49108
metis,24840,47793
grid,25476,70516
grid,25371,70411
grid,25374,70451
grid,25254,70226
grid,25299,70301
grid,25194,70049
grid,25326,70479
grid,25206,70045
metis_unweighted,25932,48669
metis_unweighted,24575,48470
metis_unweighted,24951,49586
metis_unweighted,25707,49496
metis_unweighted,24574,47639
metis_unweighted,25922,49915
metis_unweighted,25459,49020
metis_unweighted,25380,48204
metis,27435,56333
metis,27428,59054
metis,27420,57316
metis,27445,58177
metis,27458,56900
metis,27423,56688
metis,27435,58594
metis,27476,57651
grid,27496,55776
grid,27496,55778
grid,27525,55814
grid,27244,55757
grid,27496,55776
grid,27496,55778
grid,27523,55785
grid,27244,55757
metis_unweighted,27349,56921
metis_unweighted,27555,56641
metis_unweighted,27406,57432
metis_unweighted,27401,56170
metis_unweighted,27393,58091
metis_unweighted,27459,56238
metis_unweighted,27557,57334
metis_unweighted,27400,57692
metis,27619,65456
metis,26958,63789
metis,26767,64617
metis,26610,63797
metis,27399,66478
metis,26264,62616
metis,27762,65287
metis,26243,62622
grid,26996,83931
grid,26960,84309
grid,26964,83278
grid,26908,83284
grid,26960,83264
grid,26896,83168
grid,27023,84225
grid,26915,83671
metis_unweighted,27048,63160
metis_unweighted,26167,63529
metis_unweighted,26170,61130
metis_unweighted,26170,64029
metis_unweighted,27758,66136
metis_unweighted,27723,64500
metis_unweighted,26824,62584
metis_unweighted,27762,66941
metis,31634,60401
metis,31351,59602
metis,30966,59612
metis,31874,60483
metis,30813,58841
metis,31241,59536
metis,32037,59975
metis,30542,58582
grid,31380,97254
grid,31388,97394
grid,31243,96938
grid,31222,96925
grid,31320,96601
grid,31314,96586
grid,31313,97417
grid,31278,97276
metis_unweighted,31813,59444
metis_unweighted,30871,58696
metis_unweighted,31224,59446
metis_unweighted,31737,60179
metis_unweighted,32248,60446
metis_unweighted,31018,59430
metis_unweighted,31154,59128
metis_unweighted,30393,58991
metis,26654,63499
metis,25841,63151
metis,26550,63671
metis,26163,63281
metis,26834,64286
metis,26527,63726
metis,25898,62394
metis,25485,62216
grid,26649,79602
grid,26325,79007
grid,26325,79083
grid,26001,78338
grid,26487,79602
grid,26163,79007
grid,26163,79083
grid,25839,78338
metis_unweighted,26569,62839
metis_unweighted,26524,63206
metis_unweighted,26525,63761
metis_unweighted,26020,62295
metis_unweighted,25969,62291
metis_unweighted,26346,61922
metis_unweighted,25860,62347
metis_unweighted,26139,62900
