method,core_n,n
metis,7651,14028
metis,7696,14179
metis,7539,13893
metis,7507,14102
metis,7254,14208
metis,7256,13980
metis,7621,14196
metis,7254,13922
grid,7519,29805
grid,7465,29591
grid,7509,29698
grid,7445,29670
grid,7507,29749
grid,7467,29784
grid,7435,29531
grid,7431,29699
metis_unweighted,7285,13755
metis_unweighted,7254,13672
metis_unweighted,7254,13830
metis_unweighted,7505,13935
metis_unweighted,7693,14059
metis_unweighted,7637,13932
metis_unweighted,7696,14280
metis_unweighted,7454,13968
metis,6760,19332
metis,7119,19736
metis,7119,20438
metis,7119,19725
metis,6952,19876
metis,6710,19427
metis,6764,19815
metis,6753,19397
grid,7059,25713
grid,6886,24948
grid,6980,25615
grid,6782,24931
grid,7071,25740
grid,6848,25018
grid,6950,25666
grid,6720,24900
metis_unweighted,6884,19751
metis_unweighted,6822,19770
metis_unweighted,7037,20281
metis_unweighted,6906,19781
metis_unweighted,7010,20263
metis_unweighted,7034,20409
metis_unweighted,6715,19326
metis_unweighted,6888,19921
metis,7779,22976
metis,7466,23527
metis,7821,23573
metis,7425,22364
metis,7764,23134
metis,7372,22831
metis,7437,23710
metis,7686,23213
grid,7878,26942
grid,7527,25709
grid,7767,26292
grid,7428,25135
grid,7767,26305
grid,7428,25136
grid,7638,25494
grid,7317,24684
metis_unweighted,7746,23387
metis_unweighted,7579,23574
metis_unweighted,7454,23080
metis_unweighted,7616,23537
metis_unweighted,7627,22994
metis_unweighted,7632,23061
metis_unweighted,7642,23180
metis_unweighted,7454,23037
metis,7609,23236
metis,7612,23384
metis,7441,23524
metis,7434,22932
metis,7733,23616
metis,7816,23500
metis,7553,22888
metis,7552,23557
grid,7774,27452
grid,7623,27103
grid,7646,27277
grid,7557,27198
grid,7661,27040
grid,7527,26802
grid,7519,26797
grid,7443,26813
metis_unweighted,7617,22574
metis_unweighted,7742,23412
metis_unweighted,7405,22076
metis_unweighted,7404,23496
metis_unweighted,7626,22970
metis_unweighted,7430,22122
metis_unweighted,7763,22922
metis_unweighted,7763,22974
metis,6755,18869
metis,7119,19120
metis,6788,18520
metis,6838,18995
metis,6731,18787
metis,7119,19600
metis,6827,18841
metis,7119,19529
grid,7032,27365
grid,6972,27224
grid,6936,27177
grid,6852,27009
grid,6960,27357
grid,6900,27216
grid,6864,27134
grid,6780,26964
metis_unweighted,6981,19071
metis_unweighted,7084,19698
metis_unweighted,6763,19546
metis_unweighted,7114,19765
metis_unweighted,6778,19150
metis_unweighted,6725,18778
metis_unweighted,6925,19139
metis_unweighted,6926,19134
metis,8657,28397
metis,9010,28695
metis,8628,27654
metis,8678,28163
metis,9010,28755
metis,8772,28094
metis,8729,28231
metis,8500,27272
grid,8975,27889
grid,8854,27889
grid,8845,27835
grid,8723,27726
grid,8764,27775
grid,8642,27612
grid,8651,27713
grid,8530,27546
metis_unweighted,8834,28415
metis_unweighted,8839,27771
metis_unweighted,8642,27256
metis_unweighted,8753,27893
metis_unweighted,8722,27766
metis_unweighted,8736,27807
metis_unweighted,8733,28249
metis_unweighted,8725,27822
metis,6767,24498
metis,6520,23094
metis,6789,23956
metis,6525,24247
metis,6477,23708
metis,6606,23370
metis,6409,23363
metis,6635,23871
grid,6591,24655
grid,6591,24682
grid,6594,24719
grid,6591,24687
grid,6594,24714
grid,6591,24682
grid,6605,24782
grid,6571,24667
metis_unweighted,6615,23638
metis_unweighted,6602,24102
metis_unweighted,6569,23600
metis_unweighted,6602,23931
metis_unweighted,6580,24005
metis_unweighted,6579,23755
metis_unweighted,6594,23799
metis_unweighted,6587,23983
metis,6710,25859
metis,6984,26413
metis,6710,25910
metis,6868,26216
metis,7117,26582
metis,6710,25535
metis,7119,26257
metis,7078,26185
grid,7812,28927
grid,7188,27011
grid,7188,27031
grid,6612,25244
grid,7188,27051
grid,6612,25248
grid,6612,25213
grid,6084,23543
metis_unweighted,6793,23359
metis_unweighted,6865,23350
metis_unweighted,6940,23114
metis_unweighted,6710,23081
metis_unweighted,6995,23648
metis_unweighted,7060,23816
metis_unweighted,7119,26337
metis_unweighted,6814,24727
metis,6452,25264
metis,6121,24685
metis,6231,25034
metis,6081,24286
metis,6273,24827
metis,6267,24353
metis,6283,24494
metis,6404,25361
grid,6763,29722
grid,6229,28026
grid,6513,28962
grid,6130,27993
grid,6329,28317
grid,5981,27549
grid,6284,28564
grid,5883,27710
metis_unweighted,6311,23724
metis_unweighted,6084,23973
metis_unweighted,6207,24184
metis_unweighted,6227,24348
metis_unweighted,6294,23935
metis_unweighted,6331,24592
metis_unweighted,6284,24653
metis_unweighted,6374,24762
metis,6794,18320
metis,6790,18075
metis,6875,19460
metis,6915,18617
metis,7066,18909
metis,6690,18534
metis,6684,17961
metis,7066,19090
grid,6918,25221
grid,6823,24678
grid,6916,25195
grid,6814,24602
grid,6900,25164
grid,6805,24572
grid,6902,25164
grid,6802,24561
metis_unweighted,6988,18630
metis_unweighted,6801,18643
metis_unweighted,6678,18765
metis_unweighted,6949,18713
metis_unweighted,6802,18772
metis_unweighted,7050,19197
metis_unweighted,6800,18582
metis_unweighted,6812,18550
