method,core_n,n
metis,24444,55669
metis,25513,57035
metis,25681,57372
metis,25335,56459
metis,25689,56520
metis,24674,55620
metis,25362,55954
metis,24735,54501
grid,25252,64137
grid,25214,64164
grid,25272,63853
grid,25123,63664
grid,25170,63830
grid,25174,64285
grid,25167,63507
grid,25061,63669
metis_unweighted,25701,56697
metis_unweighted,24575,54982
metis_unweighted,24967,55866
metis_unweighted,25929,58367
metis_unweighted,24861,54814
metis_unweighted,24862,56014
metis_unweighted,25445,55947
metis_unweighted,25093,55326
metis,27645,46501
metis,27648,46080
metis,26990,46116
metis,27651,46515
metis,27983,46688
metis,27313,45963
metis,28306,47405
metis,27648,46080
grid,27691,69671
grid,27701,69793
grid,27680,69518
grid,27676,69525
grid,27620,69414
grid,27628,69519
grid,27603,69354
grid,27585,69336
metis_unweighted,27581,46727
metis_unweighted,27749,46672
metis_unweighted,27589,46492
metis_unweighted,27634,46611
metis_unweighted,27720,47102
metis_unweighted,27632,46873
metis_unweighted,27731,46852
metis_unweighted,27548,46696
metis,25704,55611
metis,26841,57077
metis,25770,54662
metis,26757,57261
metis,26832,57334
metis,25893,54942
metis,26028,54977
metis,27087,57578
grid,28080,71214
grid,27716,70288
grid,27716,70403
grid,27352,69403
grid,25324,66663
grid,25012,66192
grid,25012,66381
grid,24700,65853
metis_unweighted,26054,55590
metis_unweighted,26213,54454
metis_unweighted,26271,54417
metis_unweighted,26269,55511
metis_unweighted,26478,56198
metis_unweighted,26269,54551
metis_unweighted,26806,55586
metis_unweighted,26552,56464
metis,25250,64310
metis,25773,64840
metis,24912,66578
metis,24641,65044
metis,24931,61360
metis,26087,66538
metis,26087,64399
metis,24931,62608
grid,27436,71328
grid,25992,68410
grid,25992,68411
grid,24624,65641
grid,25992,68402
grid,24624,65640
grid,24624,65648
grid,23328,63105
metis_unweighted,24598,62231
metis_unweighted,24620,62554
metis_unweighted,24719,61697
metis_unweighted,24619,63317
metis_unweighted,26082,63695
metis_unweighted,25919,63803
metis_unweighted,26008,63206
metis_unweighted,26047,64121
metis,25186,58909
metis,26698,61819
metis,25923,60937
metis,26431,62353
metis,26350,62752
metis,25495,60293
metis,25945,64615
metis,25332,60179
grid,25934,65068
grid,25931,65056
grid,25940,65068
grid,25929,65023
grid,25911,65068
grid,25906,65030
grid,25914,65043
grid,25895,64962
metis_unweighted,25973,60830
metis_unweighted,25269,59756
metis_unweighted,25962,60556
metis_unweighted,25995,60819
metis_unweighted,26278,61439
metis_unweighted,25947,61201
metis_unweighted,26620,62664
metis_unweighted,25316,59541
metis,26972,49845
metis,28146,50660
metis,27665,49950
metis,27624,49868
metis,28565,51015
metis,27072,49756
metis,28282,50478
metis,27938,50312
grid,28443,72340
grid,27984,71133
grid,28005,71446
grid,27582,70732
grid,28026,71818
grid,27561,70523
grid,27540,70483
grid,27123,69992
metis_unweighted,27131,49766
metis_unweighted,27931,49965
metis_unweighted,26985,49544
metis_unweighted,28401,50342
metis_unweighted,28135,50350
metis_unweighted,28125,50530
metis_unweighted,27381,50198
metis_unweighted,28175,50745
metis,24940,64669
metis,24877,65263
metis,24794,65295
metis,26028,65886
metis,26087,67513
metis,25101,65259
metis,25357,70435
metis,25428,66186
grid,25524,74518
grid,25439,74361
grid,25250,73315
grid,25215,74021
grid,25573,74381
grid,25302,74079
grid,25163,72765
grid,25146,73075
metis_unweighted,25270,62902
metis_unweighted,24684,60997
metis_unweighted,25801,64000
metis_unweighted,25280,63346
metis_unweighted,25126,60517
metis_unweighted,26080,63248
metis_unweighted,25151,61526
metis_unweighted,25220,62540
metis,26550,65418
metis,26448,64116
metis,26425,63716
metis,27315,66537
metis,26434,64907
metis,27226,65297
metis,27535,66339
metis,26442,64133
grid,26651,68175
grid,26941,68753
grid,26952,69042
grid,27256,69918
grid,26413,68276
grid,26583,68399
grid,26690,69123
grid,26889,69233
metis_unweighted,27467,63462
metis_unweighted,27484,62822
metis_unweighted,27467,62675
metis_unweighted,27469,61916
metis_unweighted,26131,63024
metis_unweighted,26126,64007
metis_unweighted,26115,65018
metis_unweighted,26116,63770
metis,30377,62979
metis,29170,61830
metis,29812,61544
metis,28829,60757
metis,30100,63097
metis,29469,61451
metis,29430,61167
metis,30381,61919
grid,29704,73215
grid,29698,73195
grid,29698,73200
grid,29705,73225
grid,29696,73194
grid,29709,73226
grid,29690,73187
grid,29668,73098
metis_unweighted,30190,62144
metis_unweighted,29977,61300
metis_unweighted,29668,61993
metis_unweighted,29930,62492
metis_unweighted,29448,61186
metis_unweighted,29414,61594
metis_unweighted,29518,61373
metis_unweighted,29423,61496
metis,26028,52856
metis,26261,54539
metis,25315,54627
metis,25887,53549
metis,25214,53496
metis,26549,55035
metis,25820,54956
metis,25765,53077
grid,26988,71211
grid,24739,67320
grid,27144,71492
grid,24882,67587
grid,26880,71124
grid,24640,67254
grid,26904,70748
grid,24662,66888
metis_unweighted,25778,54921
metis_unweighted,25986,52935
metis_unweighted,25759,55140
metis_unweighted,26168,51641
metis_unweighted,25807,53257
metis_unweighted,25786,53700
metis_unweighted,25776,52056
metis_unweighted,25779,55190
