method,core_n,n
metis,28134,66107
metis,27458,65063
metis,28184,66382
metis,27529,65532
metis,26824,64801
metis,26838,63256
metis,27120,63808
metis,27433,64817
grid,27502,70285
grid,27505,70307
grid,27461,70075
grid,27441,69970
grid,27445,69977
grid,27418,69871
grid,27396,69882
grid,27352,69226
metis_unweighted,27441,64153
metis_unweighted,27440,62866
metis_unweighted,27441,63622
metis_unweighted,27432,63067
metis_unweighted,27443,63080
metis_unweighted,27440,64270
metis_unweighted,27443,64050
metis_unweighted,27440,62985
metis,28841,65420
metis,28841,65101
metis,28724,63974
metis,28663,65538
metis,27183,64960
metis,27201,65735
metis,27246,65189
metis,27301,64916
grid,28100,68595
grid,27900,68238
grid,28110,68650
grid,27910,68293
grid,28120,68705
grid,27920,68360
grid,28070,68587
grid,27870,68226
metis_unweighted,28097,65386
metis_unweighted,27687,62893
metis_unweighted,28103,63463
metis_unweighted,27289,62805
metis_unweighted,27730,63574
metis_unweighted,28350,65389
metis_unweighted,28114,64196
metis_unweighted,28630,64925
metis,26880,56933
metis,25843,55689
metis,26492,57100
metis,26993,57732
metis,25899,55969
metis,26896,58028
metis,26623,57022
metis,27334,58932
grid,26741,73077
grid,26500,72065
grid,26741,73077
grid,26504,72061
grid,26741,73077
grid,26500,72065
grid,26741,73077
grid,26492,72062
metis_unweighted,26813,56345
metis_unweighted,26580,57241
metis_unweighted,26471,56726
metis_unweighted,26800,56827
metis_unweighted,27160,57276
metis_unweighted,26446,56361
metis_unweighted,26512,56031
metis_unweighted,26178,55367
metis,25129,57716
metis,25513,59321
metis,25455,58488
metis,25810,59019
metis,25316,58898
metis,24950,58767
metis,26233,59845
metis,25336,59230
grid,26013,63546
grid,25815,63377
grid,25563,63267
grid,25362,63146
grid,25584,63526
grid,25341,63081
grid,25152,63193
grid,24912,62910
metis_unweighted,26233,59982
metis_unweighted,25084,56300
metis_unweighted,25088,56457
metis_unweighted,25034,57583
metis_unweighted,25580,58191
metis_unweighted,25562,58127
metis_unweighted,25576,57896
metis_unweighted,25585,57318
metis,26092,54165
metis,26673,55866
metis,25987,55790
metis,26872,55523
metis,27419,56304
metis,27133,55868
metis,26646,56034
metis,26138,55927
grid,26798,72570
grid,26783,72501
grid,26566,72335
grid,26503,72212
grid,26698,72518
grid,26642,72449
grid,26481,72265
grid,26489,72284
metis_unweighted,26192,54699
metis_unweighted,26195,56747
metis_unweighted,27223,56570
metis_unweighted,26193,55387
metis_unweighted,26771,56146
metis_unweighted,27229,56113
metis_unweighted,26259,54984
metis_unweighted,26898,55687
metis,24912,64013
metis,26087,63603
metis,25036,63280
metis,25106,65309
metis,24588,60299
metis,24709,64797
metis,26087,67232
metis,26087,65503
grid,25921,67818
grid,25368,67331
grid,25449,67072
grid,25243,66194
grid,25349,66914
grid,25174,66054
grid,25081,66123
grid,25027,66075
metis_unweighted,24862,61209
metis_unweighted,25496,62585
metis_unweighted,25131,61691
metis_unweighted,25979,63047
metis_unweighted,25445,63064
metis_unweighted,25890,61660
metis_unweighted,24887,60989
metis_unweighted,24922,61778
metis,26731,41901
metis,26522,41745
metis,26796,41949
metis,26297,41438
metis,26318,41556
metis,26963,42170
metis,26923,42034
metis,26442,41674
grid,28424,81054
grid,28296,81011
grid,28280,80652
grid,28152,80595
grid,25080,76959
grid,24952,76697
grid,24968,76901
grid,24840,76645
metis_unweighted,27361,42961
metis_unweighted,26273,42067
metis_unweighted,26588,42503
metis_unweighted,26590,42436
metis_unweighted,26590,42349
metis_unweighted,26809,42541
metis_unweighted,26122,41554
metis_unweighted,26659,42188
metis,26044,64978
metis,25792,66011
metis,25805,66389
metis,26553,65792
metis,25875,65567
metis,26706,66458
metis,26681,66083
metis,26496,66861
grid,26392,73346
grid,26232,73094
grid,26334,72995
grid,26166,72870
grid,26283,72528
grid,26131,72786
grid,26291,72585
grid,26123,72613
metis_unweighted,26281,64603
metis_unweighted,26536,66280
metis_unweighted,26121,64692
metis_unweighted,26167,65184
metis_unweighted,26061,65518
metis_unweighted,25876,65581
metis_unweighted,26169,65357
metis_unweighted,26741,65926
metis,26561,64130
metis,27391,67288
metis,27224,64763
metis,26237,64582
metis,27203,67410
metis,26856,66102
metis,26312,64123
metis,26591,64639
grid,27269,74367
grid,26931,73209
grid,26924,73282
grid,26633,72779
grid,26940,73317
grid,26620,72591
grid,26642,72898
grid,26416,72709
metis_unweighted,26865,61772
metis_unweighted,26783,61015
metis_unweighted,26825,60279
metis_unweighted,26785,61927
metis_unweighted,26784,61256
metis_unweighted,26789,60422
metis_unweighted,26783,64266
metis_unweighted,26761,64009
metis,28553,62550
metis,29272,63872
metis,27969,60385
metis,29166,62880
metis,28765,62915
metis,27850,60690
metis,28647,63527
metis,29278,63669
grid,29041,70490
grid,28799,68992
grid,28799,70164
grid,28561,68841
grid,28784,69521
grid,28576,68246
grid,28576,69495
grid,28364,68176
metis_unweighted,28918,60255
metis_unweighted,28480,59491
metis_unweighted,28671,59979
metis_unweighted,28671,59408
metis_unweighted,28589,58553
metis_unweighted,28604,59522
metis_unweighted,28969,59979
metis_unweighted,28598,59425
