method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,449130,201433,0.5515040188809476,121179,223334868,68.57903889835907,25689,24444,25179.125,457.4208777209453,509.875,57372,54501,56141.25,849.8643641781905,1230.75
grid,511109,201433,0.6058903286774445,142829,267063283,79.70263920378471,25272,25061,25179.125,63.750367645998715,92.875,64285,63507,63888.625,260.6889609764863,396.375
metis_unweighted,448013,201433,0.5503858146973414,118723,219715193,66.87689828906707,25929,24575,25179.125,436.5359199138142,749.875,58367,54814,56001.625,1061.0510046058107,2365.375
metis,371348,221184,0.404375410666006,76498,117371682,51.29368308902709,28306,26990,27648.0,369.1876216776505,658.0,47405,45963,46418.5,445.8253581841212,986.5
grid,556130,221184,0.6022800424361211,184652,291819645,121.08576978132969,27701,27585,27648.0,41.29769969380861,53.0,69793,69336,69516.25,145.7289864783256,276.75
metis_unweighted,374025,221184,0.4086384599959896,80012,123155200,53.50782850634503,27749,27548,27648.0,71.32320800412724,101.0,47102,46492,46753.125,174.91886512037516,348.875
metis,449442,210912,0.5307247653757325,113745,182421063,73.62241920073228,27087,25704,26364.0,529.9650931901082,723.0,57578,54662,56180.25,1165.5056574294267,1397.75
grid,546397,210912,0.6139949523880988,137808,226588982,87.08146145111917,28080,24700,26364.0,1373.085576357133,1716.0,71214,65853,68299.625,2087.9583291758963,2914.375
metis_unweighted,442771,210912,0.5236544398797572,111116,179670404,71.5718574623781,26806,26054,26364.0,220.59691747619684,442.0,56464,54417,55346.375,742.5393823730833,1117.625
metis,515677,202612,0.6070951390114354,114746,134673302,101.14805400953871,26087,24641,25326.5,538.1096542527368,760.5,66578,61360,64459.625,1671.6603974417171,2118.375
grid,536585,202612,0.6224046516395352,153635,208196444,120.36679132124804,27436,23328,25326.5,1186.0218168313768,2109.5,71328,63105,67073.125,2380.35818930156,4254.875
metis_unweighted,504624,202612,0.5984891721360854,117304,141000334,101.52424035785478,26082,24598,25326.5,689.6435673592555,755.5,64121,61697,63078.0,787.9414635618563,1043.0
metis,491857,207360,0.5784140512384697,134714,218680741,86.066664384071,26698,25186,25920.0,514.424921635801,778.0,64615,58909,61482.125,1670.6915811648182,3132.875
grid,520318,207360,0.6014744829123728,143927,240670100,88.92303662161831,25940,25895,25920.0,14.730919862656235,20.0,65068,64962,65039.75,33.70738049745189,28.25
metis_unweighted,486806,207360,0.5740397612190482,132363,216377077,83.94122721064517,26620,25269,25920.0,420.9673384004987,700.0,62664,59541,60850.75,919.1590925949653,1813.25
metis,401884,222264,0.44694488957012474,106243,166060792,70.39281497150546,28565,26972,27783.0,526.6362596707522,782.0,51015,49756,50235.5,425.9483536768278,779.5
grid,568467,222264,0.609011604895271,171606,276052172,110.88969638217814,28443,27123,27783.0,382.20871261654935,660.0,72340,69992,71058.375,727.7339722556588,1281.625
metis_unweighted,401440,222264,0.4463332004782782,102204,160997768,67.03666879040793,28401,26985,27783.0,502.7265658387271,618.0,50745,49544,50180.0,374.0504645098038,565.0
metis,530506,202612,0.6180778351234482,118607,141601757,102.99644636941507,26087,24794,25326.5,470.0444127952166,760.5,70435,64669,66313.25,1752.9196180943381,4121.75
grid,590515,202612,0.6568893254193373,193802,256997254,154.2615733353756,25573,25146,25326.5,154.36239827108156,246.5,74518,72765,73814.375,624.990987435019,703.625
metis_unweighted,499076,202612,0.5940257596037477,120434,146545870,103.0333174326164,26080,24684,25326.5,402.09078576858735,753.5,64000,60517,62384.5,1157.6741769599942,1615.5
metis,520463,214375,0.5881071276920742,137201,217678212,89.38109288081517,27535,26425,26796.875,443.84638037839176,738.125,66537,63716,65057.875,973.5166199788271,1479.125
grid,550919,214375,0.6108774611149733,152013,239976904,99.57273680739186,27256,26413,26796.875,247.4678956450715,459.125,69918,68175,68864.875,547.1342242768222,1053.125
metis_unweighted,506694,214375,0.5769142717300777,133909,213735615,86.60436284516307,27484,26115,26796.875,674.9106306578672,687.125,65018,61916,63336.75,887.3030415252728,1681.25
metis,494744,237568,0.5198163090406351,127753,405859321,42.06136090151054,30381,28829,29696.0,531.5435071562816,685.0,63097,60757,61843.0,770.4214755573731,1254.0
grid,585540,237568,0.5942753697441677,183655,575610576,61.06795754232362,29709,29668,29696.0,11.947803145348521,13.0,73226,73098,73192.5,38.25898587260253,33.5
metis_unweighted,493578,237568,0.5186819509783661,128019,409799192,41.670085129052474,30190,29414,29696.0,279.6824091715459,494.0,62492,61186,61697.25,432.16974385072353,794.75
metis,432135,206839,0.5213555948951138,93377,167229309,53.764972829703346,26549,25214,25854.875,416.71796142595053,694.125,55035,52856,54016.875,812.7587953230651,1018.125
grid,553624,206839,0.6263908356574137,154894,278787064,89.27004636438123,27144,24640,25854.875,1128.488750220843,1289.125,71492,66888,69203.0,1957.799210848753,2289.0
metis_unweighted,428840,206839,0.5176779218356496,92457,166000942,53.08939590992387,26168,25759,25854.875,136.63677899818921,313.125,55190,51641,53605.0,1295.9567894031036,1585.0
