method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,101310,15972,0.8423452768729641,57059,0.0,0.0,2056,1938,1996.5,54.263247230515056,59.5,13724,12041,12663.75,623.2573204544011,1060.25
spectral,97001,15972,0.8353419036917146,54247,0.0,0.0,2007,1983,1996.5,6.96419413859206,10.5,12170,12048,12125.125,44.340831915966575,44.875
grid,118920,15972,0.8656912209889001,64477,0.0,0.0,2069,1915,1996.5,46.9441157121955,72.5,15119,14700,14865.0,122.57650672131263,254.0
metis_unweighted,101992,15972,0.8433994823123382,57353,0.0,0.0,2056,1938,1996.5,48.00260409602796,59.5,13965,12126,12749.0,638.0487834013948,1216.0
metis,79865,16896,0.7884429975583798,43087,0.0,0.0,2175,2053,2112.0,49.92243984422236,63.0,10149,9790,9983.125,108.46478403150029,165.875
spectral,86176,16896,0.8039361307092462,45376,0.0,0.0,2120,2104,2112.0,8.0,8.0,10976,10568,10772.0,204.0,204.0
grid,109897,16896,0.8462560397463079,56003,0.0,0.0,2125,2093,2112.0,10.464224768228174,13.0,13783,13684,13737.125,35.82749467936601,45.875
metis_unweighted,79684,16896,0.7879624516841524,42442,0.0,0.0,2174,2050,2112.0,42.72587038317651,62.0,10147,9811,9960.5,108.21275340735028,186.5
metis,63972,22032,0.6555993247045583,48900,0.0,0.0,2836,2675,2754.0,54.35531252784773,82.0,8338,7845,7996.5,178.65259583896338,341.5
grid,123879,22032,0.8221490325236723,79566,0.0,0.0,2765,2745,2754.0,6.461423991660043,11.0,15546,15459,15484.875,34.30174011620985,61.125
metis_unweighted,64100,22032,0.6562870514820592,48756,0.0,0.0,2836,2673,2754.0,53.228281956118025,82.0,8241,7876,8012.5,139.94909788919685,228.5
metis,71785,15778,0.7802047781569966,38608,0.0,0.0,2031,1914,1972.25,51.35842189943145,58.75,9111,8622,8973.125,155.46578200684547,137.875
spectral,73913,15778,0.7865328156075386,40243,0.0,0.0,2051,1939,1972.25,32.97252644247935,78.75,9541,8995,9239.125,171.08655521402025,301.875
grid,101625,15778,0.8447429274292743,60741,0.0,0.0,2041,1915,1972.25,36.165418565253745,68.75,12863,12522,12703.125,100.37484433362773,159.875
metis_unweighted,70662,15778,0.7767116696385611,38160,0.0,0.0,2023,1914,1972.25,42.50808746579879,50.75,9016,8641,8832.75,117.94675705588517,183.25
metis,88228,16038,0.8182209729337625,40918,0.0,0.0,2053,1946,2004.75,39.42635539838802,48.25,11489,10661,11028.5,284.8025631907129,460.5
spectral,83610,16038,0.8081808396124865,39186,0.0,0.0,2286,1809,2004.75,186.56014445749125,281.25,10863,9954,10451.25,344.58806929433877,411.75
grid,111995,16038,0.8567971784454663,50753,0.0,0.0,2023,1988,2004.75,10.836858400846621,18.25,14136,13740,13999.375,145.0025323054739,136.625
metis_unweighted,90864,16038,0.8234944532488114,41842,0.0,0.0,2064,1946,2004.75,51.61092423121291,59.25,12581,10551,11358.0,674.1053330155459,1223.0
metis,74788,17496,0.7660587259988233,23850,0.0,0.0,2252,2123,2187.0,46.776062254106,65.0,9784,8989,9348.5,279.1948244505976,435.5
spectral,70056,17496,0.750256937307297,22239,0.0,0.0,2466,1953,2187.0,207.6348959110679,279.0,9306,8289,8757.0,373.0388719691287,549.0
grid,98413,17496,0.8222186093300682,31008,0.0,0.0,2248,2126,2187.0,35.64758056306206,61.0,12447,12122,12301.625,117.62433581108971,145.375
metis_unweighted,75497,17496,0.7682556922791635,23847,0.0,0.0,2242,2123,2187.0,39.95935434913832,55.0,10099,9027,9437.125,338.8116871877356,661.875
metis,95692,20000,0.790996112527693,42946,0.0,0.0,2574,2443,2500.0,41.46082488325576,74.0,12079,11859,11961.5,74.79471906491794,117.5
spectral,95340,20000,0.7902244598279841,45200,0.0,0.0,2520,2480,2500.0,15.811388300841896,20.0,12020,11810,11917.5,89.26785535678563,102.5
