method,core_n,n
metis,25624,63255
metis,24903,61503
metis,25692,62754
metis,24747,60863
metis,25584,62624
metis,25594,62249
metis,24444,61686
metis,24845,61170
grid,25252,72408
grid,25214,71897
grid,25272,72941
grid,25123,71611
grid,25170,71422
grid,25174,71190
grid,25167,71683
grid,25061,70554
metis_unweighted,25392,63553
metis_unweighted,25373,61999
metis_unweighted,25414,62226
metis_unweighted,25396,62728
metis_unweighted,25648,64566
metis_unweighted,24908,61894
metis_unweighted,24858,61286
metis_unweighted,24444,61879
metis,27920,63019
metis,27756,62789
metis,27242,61765
metis,27933,63046
metis,27956,63500
metis,27777,62462
metis,27109,61674
metis,27491,62282
grid,27650,94424
grid,27655,94607
grid,27651,94421
grid,27643,94421
grid,27648,94415
grid,27659,94606
grid,27645,94415
grid,27633,94415
metis_unweighted,27739,62711
metis_unweighted,27757,62479
metis_unweighted,27365,61695
metis_unweighted,27358,61843
metis_unweighted,27653,62356
metis_unweighted,27459,61940
metis_unweighted,27547,62097
metis_unweighted,28306,63042
metis,26736,57729
metis,26830,57053
metis,26433,56078
metis,25890,56757
metis,25937,56258
metis,26531,57785
metis,26276,56757
metis,26279,56852
grid,28080,75058
grid,27716,74197
grid,27716,73775
grid,27352,72805
grid,25324,69422
grid,25012,68825
grid,25012,68623
grid,24700,67965
metis_unweighted,26205,57143
metis_unweighted,26204,56263
metis_unweighted,26183,56788
metis_unweighted,26247,56349
metis_unweighted,26802,57202
metis_unweighted,26797,58006
metis_unweighted,26178,57406
metis_unweighted,26296,56668
metis,25353,60377
metis,25317,60804
metis,25325,58709
metis,25322,59472
metis,25326,60590
metis,25325,60620
metis,25324,60365
metis,25320,60356
grid,27436,68700
grid,25992,65928
grid,25992,65928
grid,24624,63264
grid,25992,65928
grid,24624,63264
grid,24624,63264
grid,23328,60704
metis_unweighted,25323,59716
metis_unweighted,25331,59195
metis_unweighted,25320,61030
metis_unweighted,25329,59785
metis_unweighted,25320,58536
metis_unweighted,25324,58572
metis_unweighted,25330,60026
metis_unweighted,25335,59999
metis,26678,80457
metis,25392,77404
metis,26393,80788
metis,26671,79935
metis,26047,79672
metis,25441,77101
metis,25462,78299
metis,25276,77649
grid,25935,85182
grid,25931,85202
grid,25935,85166
grid,25938,85212
grid,25910,85066
grid,25906,85007
grid,25907,85042
grid,25898,84985
metis_unweighted,25213,76507
metis_unweighted,26555,79088
metis_unweighted,25880,77861
metis_unweighted,25687,78077
metis_unweighted,25647,76724
metis_unweighted,26227,80034
metis_unweighted,26223,78866
metis_unweighted,25928,77575
metis,27943,60658
metis,28252,61718
metis,27692,60787
metis,27114,60857
metis,28349,61805
metis,27799,60979
metis,27079,60449
metis,28036,61652
grid,28443,100668
grid,27984,99177
grid,28005,99734
grid,27582,98834
grid,28026,100655
grid,27561,99094
grid,27540,98511
grid,27123,97907
metis_unweighted,27238,60579
metis_unweighted,27822,60634
metis_unweighted,27491,60720
metis_unweighted,28145,61669
metis_unweighted,27861,60712
metis_unweighted,27098,59711
metis_unweighted,27992,61389
metis_unweighted,28617,61596
metis,25332,60286
metis,25322,59954
metis,25323,60138
metis,25337,61296
metis,25323,60007
metis,25335,62073
metis,25329,59865
metis,25311,60087
grid,25530,65526
grid,25413,65163
grid,25233,64845
grid,25226,65034
grid,25606,65924
grid,25285,65232
grid,25135,64473
grid,25184,64739
metis_unweighted,25322,60024
metis_unweighted,25325,60913
metis_unweighted,25327,60854
metis_unweighted,25335,59455
metis_unweighted,25323,60375
metis_unweighted,25325,61309
metis_unweighted,25328,61536
metis_unweighted,25327,60031
metis,26798,63956
metis,26800,63103
metis,26786,62935
metis,26807,62738
metis,26799,62636
metis,26796,62736
metis,26796,61478
metis,26793,62563
grid,26652,72940
grid,26940,74009
grid,26949,73250
grid,27259,74365
grid,26414,73416
grid,26582,73656
grid,26701,73472
grid,26878,73509
metis_unweighted,26802,63245
metis_unweighted,26791,63833
metis_unweighted,26798,62858
metis_unweighted,26788,62081
metis_unweighted,26799,62135
metis_unweighted,26801,62253
metis_unweighted,26802,63361
metis_unweighted,26794,63338
metis,28829,74723
metis,30588,76968
metis,29915,75149
metis,29222,75750
metis,30588,77345
metis,29311,74614
metis,29175,74328
metis,29940,74812
grid,29702,96483
grid,29698,96470
grid,29693,96483
grid,29693,96470
grid,29699,96472
grid,29708,96490
grid,29695,96470
grid,29680,96450
metis_unweighted,29639,75227
metis_unweighted,29736,75618
metis_unweighted,29635,75947
metis_unweighted,29947,74735
metis_unweighted,28917,73569
metis_unweighted,29737,74914
metis_unweighted,29784,75304
metis_unweighted,30173,75944
metis,25859,59508
metis,26367,58838
metis,25967,58497
metis,25508,57188
metis,26225,59412
metis,25954,58188
metis,25808,58168
metis,25151,58752
grid,27012,80677
grid,24761,76463
grid,27144,81702
grid,24882,77421
grid,26832,79915
grid,24596,75762
grid,26928,80587
grid,24684,76376
metis_unweighted,26097,59784
metis_unweighted,25734,58087
metis_unweighted,26068,58275
metis_unweighted,25901,59399
metis_unweighted,26029,58918
metis_unweighted,25350,57468
metis_unweighted,26033,58651
metis_unweighted,25627,57513
