method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,270869,106480,0.6068948458479929,55779,0.0,0.0,13317,13304,13310.0,4.153311931459037,7.0,34527,33193,33858.625,425.09555910994885,668.375
grid,309759,106480,0.6562488902663038,59571,0.0,0.0,13441,13254,13310.0,52.19674319342156,131.0,39559,38053,38719.875,430.1198779119607,839.125
metis_unweighted,269882,106480,0.6054571998132517,55319,0.0,0.0,13315,13302,13310.0,3.5,5.0,34462,32930,33735.25,491.52841982941334,726.75
metis,360941,114688,0.6822527781548785,189189,0.0,0.0,14766,13917,14336.0,262.6965930498529,430.0,45701,44060,45117.625,583.0896023554185,583.375
grid,417278,114688,0.7251520569021133,193918,0.0,0.0,14480,14192,14336.0,88.36288813749809,144.0,52949,51356,52159.75,526.3220853241862,789.25
metis_unweighted,357249,114688,0.6789690104101062,185423,0.0,0.0,14650,13918,14336.0,224.23369505941787,314.0,45557,43807,44656.125,558.4329497576231,900.875
metis,398205,116640,0.7070855463894226,291274,0.0,0.0,15018,14220,14580.0,276.9932309642241,438.0,50490,49069,49775.625,550.7065773849083,714.375
grid,546226,116640,0.7864620138916859,402232,0.0,0.0,14685,14480,14580.0,82.36807634029097,105.0,68813,67762,68278.25,451.5832564433717,534.75
metis_unweighted,386107,116640,0.697907574843243,282691,0.0,0.0,14676,14237,14580.0,138.80291783676594,96.0,48772,47256,48263.375,490.4000758309485,508.625
metis,356784,108086,0.6970548006637068,233623,0.0,0.0,13916,13118,13510.75,268.81487589045366,405.25,46292,43344,44598.0,933.6377777275296,1694.0
grid,463414,108086,0.76676147030517,285031,0.0,0.0,13867,13146,13510.75,216.95952963628955,356.25,59070,56585,57926.75,797.9172497822065,1143.25
metis_unweighted,361348,108086,0.700881145045773,240193,0.0,0.0,13916,13116,13510.75,384.67088205373693,405.25,46860,43771,45168.5,1014.6440262476294,1691.5
metis,351148,116640,0.6678323669791655,229597,0.0,0.0,14852,14203,14580.0,180.82173541916913,272.0,44363,43498,43893.5,253.2873861841525,469.5
grid,555052,116640,0.789857526862348,378293,0.0,0.0,14618,14542,14580.0,26.301140659674818,38.0,69482,69281,69381.5,65.66772418776213,100.5
metis_unweighted,351363,116640,0.668035621280556,230037,0.0,0.0,14989,14307,14580.0,266.93257575650074,409.0,44620,43192,43920.375,447.49579257798615,699.625
metis,241530,108000,0.5528505775680039,49106,0.0,0.0,13503,13497,13500.0,1.9364916731037085,3.0,30502,29791,30191.25,251.77854853025107,310.75
grid,271613,108000,0.6023754385835729,63301,0.0,0.0,13610,13352,13500.0,72.09889042142049,110.0,34293,33580,33951.625,209.40029697925453,341.375
metis_unweighted,237331,108000,0.544939346313798,47890,0.0,0.0,13507,13493,13500.0,4.242640687119285,7.0,30527,28998,29666.375,439.89201444786426,860.625
metis,201020,114244,0.43167843995622324,49884,0.0,0.0,14709,13969,14280.5,276.8478824192087,428.5,25634,24783,25127.5,242.07127049693443,506.5
grid,387694,114244,0.7053243021558239,114154,0.0,0.0,15463,13098,14280.5,1100.1527166716446,1182.5,49440,47387,48461.75,832.4202289108548,978.25
metis_unweighted,200225,114244,0.42942190036209266,48757,0.0,0.0,14619,13974,14280.5,230.32422799175947,338.5,25522,24473,25028.125,380.1369613376211,493.875
metis,436610,121500,0.7217196124687937,251494,0.0,0.0,15507,14842,15187.5,244.0824655726011,319.5,54975,53953,54576.25,381.71316128737294,398.75
grid,507198,121500,0.7604485822104977,315559,0.0,0.0,15280,15081,15187.5,64.9172550251472,92.5,63758,62620,63399.75,355.54561943581865,358.25
metis_unweighted,435440,121500,0.7209718905015616,251106,0.0,0.0,15534,14875,15187.5,202.923630955096,346.5,55531,53359,54430.0,782.1360175826197,1101.0
metis,268290,109760,0.590890454359089,60783,0.0,0.0,13749,13683,13720.0,25.79244075305786,29.0,34080,33019,33536.25,383.81237278128486,543.75
grid,360692,109760,0.6956960509243343,104432,0.0,0.0,14052,13447,13720.0,243.7693582056613,332.0,46217,44410,45086.5,666.7280180103428,1130.5
metis_unweighted,265614,109760,0.5867687697184636,60181,0.0,0.0,13839,13604,13720.0,93.92284067254354,119.0,33591,32796,33201.75,232.40468476345308,389.25
metis,339317,117504,0.6537043531564879,150577,0.0,0.0,15024,14420,14688.0,193.9671363917094,336.0,42826,42053,42414.625,281.3707240901228,411.375
grid,416852,117504,0.7181157821001218,185256,0.0,0.0,14904,14472,14688.0,124.70765814495917,216.0,52482,51731,52106.5,219.15462577823905,375.5
metis_unweighted,342463,117504,0.6568855613599134,152046,0.0,0.0,14992,14452,14688.0,170.55790805471318,304.0,43139,42471,42807.875,246.25466366142186,331.125
