method,core_n,n
metis,1978,9139
metis,1951,9053
metis,1944,8785
metis,2034,9150
metis,2013,8975
metis,2056,9296
metis,2014,9255
metis,1982,10010
spectral,1859,7920
spectral,2123,8470
spectral,2277,8734
spectral,2255,8426
spectral,1870,8030
spectral,1859,7964
spectral,1848,7964
spectral,1881,7975
grid,2069,11571
grid,2008,11225
grid,2056,11563
grid,1974,11415
grid,2001,11138
grid,1963,11225
grid,1981,11152
grid,1920,11190
metis_unweighted,1966,8975
metis_unweighted,1938,9328
metis_unweighted,1939,10167
metis_unweighted,1938,10322
metis_unweighted,2056,9307
metis_unweighted,2054,9378
metis_unweighted,2028,9063
metis_unweighted,2053,9088
metis,2118,9058
metis,2091,8968
metis,2106,8841
metis,2154,8762
metis,2138,8721
metis,2147,8748
metis,2068,8600
metis,2074,8650
spectral,2112,8688
spectral,2112,8688
spectral,2112,8656
spectral,2112,8656
spectral,2112,8656
spectral,2112,8656
spectral,2112,8688
spectral,2112,8688
grid,2125,11815
grid,2121,11773
grid,2118,11784
grid,2114,11755
grid,2111,11816
grid,2092,11671
grid,2117,11816
grid,2098,11749
metis_unweighted,2166,8585
metis_unweighted,2120,8432
metis_unweighted,2142,8552
metis_unweighted,2122,8496
metis_unweighted,2064,8474
metis_unweighted,2117,8370
metis_unweighted,2115,8453
metis_unweighted,2050,8484
metis,2793,7245
metis,2673,7179
metis,2835,7358
metis,2770,7277
metis,2836,7244
metis,2773,7300
metis,2673,7189
metis,2679,7217
grid,2765,14423
grid,2763,14413
grid,2749,14415
grid,2750,14417
grid,2754,14416
grid,2755,14421
grid,2751,14418
grid,2745,14415
metis_unweighted,2763,7228
metis_unweighted,2748,6983
metis_unweighted,2836,7179
metis_unweighted,2720,7175
metis_unweighted,2720,7237
metis_unweighted,2711,7361
metis_unweighted,2836,7060
metis_unweighted,2698,7063
metis,2031,7610
metis,1957,7379
metis,1914,7462
metis,2010,7629
metis,1992,7612
metis,1993,7393
metis,1928,7179
metis,1953,7416
spectral,1988,7325
spectral,2019,7398
spectral,1943,7425
spectral,1986,7385
spectral,1946,7231
spectral,1946,7196
spectral,1976,7371
spectral,1974,7336
grid,2041,10786
grid,1984,10402
grid,1998,10770
grid,1915,10228
grid,1970,10338
grid,1957,10426
grid,1978,10639
grid,1935,10496
metis_unweighted,1999,7250
metis_unweighted,1972,7482
metis_unweighted,2031,7495
metis_unweighted,1941,7263
metis_unweighted,1966,7434
metis_unweighted,1967,7214
metis_unweighted,1935,7068
metis_unweighted,1967,7241
metis,2064,8303
metis,2064,8466
metis,1983,8076
metis,2000,8059
metis,2061,8371
metis,1946,8051
