method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,145023,55296,0.6187087565420657,31101,0.0,0.0,6916,6909,6912.0,1.8708286933869707,4.0,18549,17572,18127.875,342.92216226864076,421.125
grid,165887,55296,0.6666646572666935,40271,0.0,0.0,6998,6839,6912.0,43.60619222083029,86.0,20965,20478,20735.875,158.5255795605239,229.125
metis_unweighted,147037,55296,0.6239313914184865,31702,0.0,0.0,6921,6908,6912.0,3.6742346141747673,9.0,18773,17864,18379.625,332.35896915082645,393.375
metis,148854,58956,0.6039340561892862,38190,0.0,0.0,7590,7157,7369.5,162.20357579289058,220.5,19637,17773,18606.75,560.6983926319033,1030.25
grid,242761,58956,0.7571438575388962,86422,0.0,0.0,7501,7247,7369.5,84.14273587185052,131.5,31130,29610,30345.125,538.775796946188,784.875
metis_unweighted,148245,58956,0.6023069918041081,37419,0.0,0.0,7590,7177,7369.5,139.31708437948305,220.5,19410,17950,18530.625,494.7150537177942,879.375
metis,109937,50625,0.5395089915133212,40842,0.0,0.0,6518,6143,6328.125,159.13629182245012,189.875,14480,13290,13742.125,390.40825987035674,737.875
grid,239954,50625,0.789022062561991,121175,0.0,0.0,6449,6196,6328.125,84.42813141956891,120.875,30407,29381,29994.25,343.9225021716375,412.75
metis_unweighted,110255,50625,0.5408371502426194,40966,0.0,0.0,6518,6143,6328.125,151.24023728822962,189.875,14538,13374,13781.875,445.06837606709377,756.125
metis,258829,53240,0.7943043476581063,158005,0.0,0.0,6683,6588,6655.0,31.792294663959066,28.0,32858,31826,32353.625,334.61729539131716,504.375
grid,252268,53240,0.7889546038340178,165448,0.0,0.0,7294,6082,6655.0,363.5010316353999,639.0,33698,29942,31533.5,1146.7330770497554,2164.5
metis_unweighted,259863,53240,0.7951228147139069,158080,0.0,0.0,6830,6604,6655.0,72.66532873386042,175.0,33236,31947,32482.875,421.6483835792567,753.125
metis,223436,58320,0.738985660323314,76737,0.0,0.0,7496,7121,7290.0,140.25334220616634,206.0,28392,27324,27929.5,344.83945539917556,462.5
grid,242039,58320,0.7590470957159796,91739,0.0,0.0,7338,7267,7290.0,22.566568192793515,48.0,30579,30125,30254.875,149.72260809577156,324.125
metis_unweighted,222363,58320,0.7377261504836686,76221,0.0,0.0,7451,7119,7290.0,118.55694834129292,161.0,28630,27061,27795.375,500.5846425680676,834.625
metis,222342,58320,0.7377013789567424,119390,0.0,0.0,7375,7181,7290.0,65.98484674529449,85.0,28495,27441,27792.75,312.5902869572246,702.25
grid,278224,58320,0.7903847259761918,147576,0.0,0.0,7436,7161,7290.0,81.90238091777309,146.0,35051,34534,34778.0,198.71461949237656,273.0
metis_unweighted,222886,58320,0.7383415737193004,119898,0.0,0.0,7509,7113,7290.0,152.82506338948465,219.0,28392,27522,27860.75,247.45441499395397,531.25
metis,165601,53240,0.6785043568577485,71071,0.0,0.0,6854,6461,6655.0,162.94324165180953,199.0,21401,20176,20700.125,363.9936254592929,700.875
grid,238782,53240,0.7770351199001599,101393,0.0,0.0,6738,6621,6655.0,44.181444068749045,83.0,30129,29647,29847.75,147.2427842035052,281.25
metis_unweighted,165061,53240,0.6774525781377794,70899,0.0,0.0,6854,6551,6655.0,90.73036977771004,199.0,20869,20285,20632.625,200.70870527956677,236.375
metis,297311,54000,0.818372007762915,199165,0.0,0.0,6908,6553,6750.0,129.08040130089464,158.0,37679,36369,37163.875,449.3668983970671,515.125
grid,322692,54000,0.8326577665389907,254467,0.0,0.0,6886,6632,6750.0,80.67217612039482,136.0,41020,39857,40336.5,438.67499358864757,683.5
metis_unweighted,293199,54000,0.8158247470148261,195402,0.0,0.0,6908,6702,6750.0,63.52361765516822,158.0,37347,36160,36649.875,417.98099164316073,697.125
metis,176837,58320,0.6702047648399373,54495,0.0,0.0,7325,7273,7290.0,14.247806848775006,35.0,22622,21621,22104.625,350.36443080740946,517.375
grid,209466,58320,0.7215777262180975,77659,0.0,0.0,7488,7083,7290.0,120.24350294298648,198.0,26493,25874,26183.25,211.79574476367554,309.75
metis_unweighted,173147,58320,0.6631763761428151,51731,0.0,0.0,7396,7189,7290.0,85.90256107939972,106.0,22362,21128,21643.375,387.6757464363743,718.625
metis,222216,57344,0.7419447744536847,136849,0.0,0.0,7362,6958,7168.0,119.04200939164292,194.0,28273,27545,27777.0,219.77829738170237,496.0
grid,317444,57344,0.8193571149557087,188493,0.0,0.0,7529,7068,7168.0,142.57191167968534,361.0,40932,38919,39680.5,580.186607911627,1251.5
metis_unweighted,225582,57344,0.7457953205486253,141798,0.0,0.0,7383,6958,7168.0,165.81540941661603,215.0,29349,27563,28197.75,520.5755828887867,1151.25
