method,core_n,n
metis,2361,15752
metis,2505,15878
metis,2409,15348
metis,2425,15769
metis,2456,16026
metis,2433,15246
metis,2505,15718
metis,2362,15405
spectral,2424,15405
spectral,2439,15448
spectral,2423,15421
spectral,2423,15421
spectral,2424,15405
spectral,2439,15448
spectral,2442,15455
spectral,2442,15455
grid,2455,17336
grid,2419,17206
grid,2453,17336
grid,2421,17206
grid,2445,17336
grid,2413,17206
grid,2439,17336
grid,2411,17206
metis_unweighted,2361,15598
metis_unweighted,2505,15698
metis_unweighted,2361,15249
metis_unweighted,2361,15504
metis_unweighted,2505,15432
metis_unweighted,2411,15612
metis_unweighted,2447,15475
metis_unweighted,2505,15486
metis,2572,11046
metis,2636,11185
metis,2485,10853
metis,2510,10814
metis,2569,11014
metis,2636,11229
metis,2527,10896
metis,2545,10773
grid,2592,15483
grid,2564,15421
grid,2592,15483
grid,2556,15387
grid,2560,15456
grid,2532,15394
grid,2560,15456
grid,2524,15360
metis_unweighted,2526,10943
metis_unweighted,2636,11387
metis_unweighted,2624,11096
metis_unweighted,2543,10937
metis_unweighted,2538,10915
metis_unweighted,2636,11050
metis_unweighted,2485,10941
metis_unweighted,2492,11082
metis,2011,7824
metis,2043,7990
metis,2017,8504
metis,2045,8133
metis,1979,8428
metis,1958,7934
metis,1957,8205
metis,1962,7767
spectral,1892,7524
spectral,2035,7964
spectral,2002,7942
spectral,2024,7832
spectral,2002,7887
spectral,1969,7535
spectral,2057,7986
spectral,1991,7810
grid,2076,12823
grid,2016,12485
grid,2048,12786
grid,1989,12444
grid,2044,12843
grid,1982,12441
grid,1939,12504
grid,1878,12104
metis_unweighted,2034,8278
metis_unweighted,1950,7750
metis_unweighted,1968,8281
metis_unweighted,2036,8094
metis_unweighted,1996,8116
metis_unweighted,1958,8088
metis_unweighted,2033,8089
metis_unweighted,1997,7903
metis,2701,11786
metis,2762,11915
metis,2826,11896
metis,2803,11584
metis,2826,11604
metis,2665,11378
metis,2706,11358
metis,2663,11679
grid,2828,15576
grid,2765,15179
grid,2765,15291
grid,2716,15083
grid,2765,15492
grid,2716,15123
grid,2716,15322
grid,2681,15152
metis_unweighted,2826,11710
metis_unweighted,2826,11521
metis_unweighted,2685,11813
metis_unweighted,2785,11636
metis_unweighted,2749,11767
metis_unweighted,2755,11644
metis_unweighted,2663,11619
metis_unweighted,2663,11290
metis,2353,8912
metis,2377,8947
metis,2385,8962
metis,2306,8981
metis,2446,9124
metis,2388,9229
metis,2447,9130
metis,2306,9206
spectral,2148,8508
spectral,2748,9264
spectral,2184,8568
spectral,2280,8640
spectral,2220,8460
spectral,2664,9384
spectral,2208,8544
spectral,2556,9168
grid,2439,15088
grid,2337,14915
grid,2389,15090
grid,2342,14911
grid,2430,15074
grid,2340,14994
grid,2391,15107
grid,2340,14923
metis_unweighted,2359,9365
metis_unweighted,2424,8757
metis_unweighted,2362,9345
metis_unweighted,2358,9361
metis_unweighted,2352,9002
metis_unweighted,2424,9227
metis_unweighted,2306,9116
metis_unweighted,2423,9538
metis,1930,9473
metis,1973,9489
metis,1927,9428
metis,2027,9504
metis,2027,9615
metis,1923,9425
metis,1957,9456
metis,1980,9502
spectral,1960,9692
spectral,1968,9732
spectral,1976,9724
spectral,1968,9724
spectral,1976,9724
spectral,1968,9724
spectral,1968,9732
spectral,1960,9692
grid,1975,13165
grid,1971,13125
grid,1972,13159
grid,1970,13151
grid,1967,13164
grid,1964,13135
grid,1964,13165
grid,1961,13125
metis_unweighted,2022,9351
metis_unweighted,1924,9590
metis_unweighted,1959,9529
metis_unweighted,2018,9527
metis_unweighted,1910,9508
metis_unweighted,2007,9486
metis_unweighted,1910,9395
metis_unweighted,1994,9504
metis,2093,13592
metis,2112,13435
metis,2095,13977
metis,2075,13864
metis,2136,12607
metis,2123,12322
metis,2122,13683
metis,2119,13506
spectral,2169,13253
spectral,1966,12243
spectral,2268,13730
spectral,2176,13377
spectral,2258,13828
spectral,2027,12399
spectral,1989,12316
spectral,2022,12403
grid,2560,15528
grid,2240,14938
grid,2240,14938
grid,1960,14321
grid,2240,14938
grid,1960,14321
grid,1960,14321
grid,1715,13687
metis_unweighted,2130,13885
metis_unweighted,2153,13898
metis_unweighted,2138,12349
metis_unweighted,2119,12417
metis_unweighted,2048,13154
metis_unweighted,2096,12811
metis_unweighted,2047,13437
metis_unweighted,2144,13779
metis,2332,17224
metis,2343,17344
metis,2395,17290
metis,2333,17239
metis,2399,17443
metis,2261,17122
metis,2261,17063
metis,2310,17265
spectral,2347,17037
spectral,2314,17382
spectral,2334,17466
spectral,2294,17427
spectral,2386,17145
spectral,2308,17028
spectral,2353,17025
spectral,2298,17367
grid,2307,18220
grid,2313,18109
grid,2322,18043
grid,2361,18244
grid,2360,18211
grid,2291,18095
grid,2333,18105
grid,2347,18152
metis_unweighted,2334,17393
metis_unweighted,2338,17473
metis_unweighted,2339,17389
metis_unweighted,2335,17263
metis_unweighted,2309,17345
metis_unweighted,2342,17396
metis_unweighted,2332,17340
metis_unweighted,2305,17355
metis,2315,13360
metis,2368,13936
metis,2310,13684
metis,2320,13542
metis,2355,13422
metis,2266,13721
metis,2262,13739
metis,2236,13520
spectral,2312,14272
spectral,2336,14288
spectral,2336,14288
spectral,2312,14272
spectral,2296,14880
spectral,2272,14840
spectral,2296,14880
spectral,2272,14840
grid,2368,17551
grid,2304,17418
grid,2336,17551
grid,2272,17418
grid,2336,17551
grid,2272,17418
grid,2304,17551
grid,2240,17418
metis_unweighted,2320,13588
metis_unweighted,2301,13613
metis_unweighted,2373,13867
metis_unweighted,2346,13563
metis_unweighted,2247,13525
metis_unweighted,2348,13494
metis_unweighted,2261,13439
metis_unweighted,2236,13396
metis,2399,9981
metis,2399,9761
metis,2331,10055
metis,2295,9402
metis,2265,10503
metis,2263,9474
metis,2331,9243
metis,2351,9813
spectral,2365,9350
spectral,2299,9317
spectral,2376,9471
spectral,2277,9086
spectral,2255,9229
spectral,2409,9482
spectral,2288,9262
spectral,2365,9295
grid,2334,12787
grid,2343,12902
grid,2323,12751
grid,2324,12671
grid,2325,12672
grid,2320,12755
grid,2341,12897
grid,2324,12782
metis_unweighted,2307,9399
metis_unweighted,2287,9927
metis_unweighted,2261,9694
metis_unweighted,2384,9727
metis_unweighted,2278,9804
metis_unweighted,2324,9755
metis_unweighted,2394,10181
metis_unweighted,2399,10155
