method,core_n,n
metis,6512,23207
metis,6190,22012
metis,6364,22896
metis,6343,22733
metis,6413,23091
metis,6194,22163
metis,6348,22964
metis,6214,22302
grid,6344,25152
grid,6295,25204
grid,6324,25047
grid,6331,25571
grid,6386,25613
grid,6267,25005
grid,6356,25200
grid,6275,25050
metis_unweighted,6467,23339
metis_unweighted,6223,23511
metis_unweighted,6240,22691
metis_unweighted,6474,23356
metis_unweighted,6197,22488
metis_unweighted,6398,22833
metis_unweighted,6149,22859
metis_unweighted,6430,23473
metis,6753,17750
metis,6669,17884
metis,6481,17206
metis,6666,17261
metis,6490,17290
metis,6660,17309
metis,6727,17824
metis,6794,17633
grid,6710,25691
grid,6656,25501
grid,6732,25993
grid,6643,25724
grid,6655,25528
grid,6621,25565
grid,6644,25257
grid,6579,25179
metis_unweighted,6464,17836
metis_unweighted,6598,17104
metis_unweighted,6721,17576
metis_unweighted,6542,17216
metis_unweighted,6657,17455
metis_unweighted,6702,17113
metis_unweighted,6835,17332
metis_unweighted,6721,17077
metis,7550,19584
metis,7428,19654
metis,7430,19323
metis,7586,20155
metis,7213,19730
metis,7245,19500
metis,7350,19580
metis,7154,19366
grid,7569,32130
grid,7425,31573
grid,7416,32397
grid,7272,31809
grid,7460,32595
grid,7313,31928
grid,7322,31657
grid,7179,31054
metis_unweighted,7428,20038
metis_unweighted,7207,18854
metis_unweighted,7387,19083
metis_unweighted,7385,19401
metis_unweighted,7506,19951
metis_unweighted,7253,19181
metis_unweighted,7397,19942
metis_unweighted,7393,18933
metis,8045,21530
metis,7991,21790
metis,7829,21702
metis,8240,21657
metis,7987,21477
metis,7766,20999
metis,7989,21619
metis,8153,22074
grid,8150,27990
grid,8050,27562
grid,8050,27881
grid,7950,27452
grid,8050,27705
grid,7950,27277
grid,7950,27540
grid,7850,27112
metis_unweighted,8238,21950
metis_unweighted,7788,21117
metis_unweighted,7767,20487
metis_unweighted,7766,21501
metis_unweighted,8104,21551
metis_unweighted,8220,22052
metis_unweighted,8075,21740
metis_unweighted,8042,21867
metis,6766,19227
metis,6795,19389
metis,6666,19378
metis,6664,19458
metis,6958,19900
metis,6680,19702
metis,6718,19611
metis,6796,19501
grid,6960,31140
grid,6762,30739
grid,6736,30496
grid,6637,30532
grid,6831,31026
grid,6743,30273
grid,6713,30926
grid,6661,30327
metis_unweighted,6840,19941
metis_unweighted,6691,19444
metis_unweighted,6676,19739
metis_unweighted,6770,19948
metis_unweighted,6863,19347
metis_unweighted,6843,19825
metis_unweighted,6674,19185
metis_unweighted,6686,19135
metis,6544,18127
metis,6841,18609
metis,6584,18273
metis,6648,18525
metis,6817,18606
metis,6701,18331
metis,6482,18297
metis,6519,18598
grid,6651,26618
grid,6651,26606
grid,6651,26616
grid,6645,26616
grid,6638,26604
grid,6633,26604
grid,6637,26606
grid,6630,26593
metis_unweighted,6457,18280
metis_unweighted,6743,18626
metis_unweighted,6507,18272
metis_unweighted,6806,18658
metis_unweighted,6580,18217
metis_unweighted,6745,18417
metis_unweighted,6561,18551
metis_unweighted,6737,18421
metis,6854,23674
metis,6853,23388
metis,6739,23614
metis,6469,23370
metis,6582,22222
metis,6593,23533
metis,6581,23255
metis,6569,22862
grid,7811,29203
grid,6995,26785
grid,6995,26785
grid,6271,24747
grid,6995,26785
grid,6271,24747
grid,6271,24747
grid,5631,23225
metis_unweighted,6662,24058
metis_unweighted,6665,23943
metis_unweighted,6669,22720
metis_unweighted,6657,22866
metis_unweighted,6649,23509
metis_unweighted,6661,23292
metis_unweighted,6632,23751
metis_unweighted,6645,23733
metis,7381,25188
metis,7181,24147
metis,7383,25089
metis,7075,24148
metis,7007,23975
metis,7023,23949
metis,7226,24511
metis,7068,24102
grid,7216,27795
grid,7173,27696
grid,7209,27728
grid,7135,27624
grid,7162,27597
grid,7162,27728
grid,7147,27645
grid,7140,27576
metis_unweighted,7169,24542
metis_unweighted,7164,24102
metis_unweighted,7170,24304
metis_unweighted,7154,24061
metis_unweighted,7162,24353
metis_unweighted,7180,24578
metis_unweighted,7174,23964
metis_unweighted,7171,24393
metis,7700,23222
metis,7676,23425
metis,7851,22989
metis,7731,23000
metis,7718,23746
metis,8009,23350
metis,7900,23587
metis,7623,23039
grid,7920,28101
grid,7776,27877
grid,7848,27919
grid,7704,27695
grid,7848,27798
grid,7704,27574
grid,7776,27616
grid,7632,27392
metis_unweighted,7716,23284
metis_unweighted,7876,23615
metis_unweighted,7756,23331
metis_unweighted,7671,22995
metis_unweighted,7965,23679
metis_unweighted,7881,23516
metis_unweighted,7673,22933
metis_unweighted,7670,23279
metis,6962,20812
metis,7310,21775
metis,7022,21188
metis,7326,21773
metis,7000,21116
metis,6958,20982
metis,7383,21569
metis,7383,22572
grid,7291,27220
grid,7189,26852
grid,7155,26722
grid,7059,26286
grid,7271,27171
grid,7177,26809
grid,7147,26641
grid,7055,26325
metis_unweighted,7382,21792
metis_unweighted,7185,20839
metis_unweighted,7077,20946
metis_unweighted,7052,21200
metis_unweighted,6977,20757
metis_unweighted,7308,21013
metis_unweighted,6980,20727
metis_unweighted,7383,21825
