method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,577534,210912,0.6348059161884841,323965,0.0,0.0,27153,25594,26364.0,603.4703803833291,789.0,74530,70217,72191.75,1371.4707206134588,2338.25
grid,690154,210912,0.6943986414626301,380679,0.0,0.0,26702,25987,26364.0,216.55830623644985,338.0,87016,85264,86269.25,527.5027843528411,746.75
metis_unweighted,578738,210912,0.6355656618366169,324619,0.0,0.0,27031,25670,26364.0,445.8004037683232,667.0,74861,71010,72342.25,1126.310542212937,2518.75
metis,536186,226347,0.5778573107093434,245084,0.0,0.0,28964,27467,28293.375,537.7371424543779,670.625,67894,65912,67023.25,741.6322791653556,870.75
grid,666237,226347,0.6602605379166873,324904,0.0,0.0,28500,28077,28293.375,150.71574030273015,206.625,83853,82947,83279.625,320.11089387117084,573.375
metis_unweighted,538928,226347,0.5800051212777959,247091,0.0,0.0,28865,27608,28293.375,470.3716449521591,571.625,68449,66204,67366.0,643.6159569184096,1083.0
metis,422402,224094,0.4694769437644708,228378,0.0,0.0,28703,27657,28011.75,320.37234197102595,691.25,53837,51364,52800.25,657.0459934433813,1036.75
grid,740690,224094,0.6974523754877209,396348,0.0,0.0,28182,27774,28011.75,130.1323845166913,170.25,93867,91391,92586.25,722.1746239656999,1280.75
metis_unweighted,425241,224094,0.4730188293226664,230515,0.0,0.0,28653,27194,28011.75,464.375588828698,641.25,53794,52359,53155.125,489.6793434228158,638.875
metis,505102,225998,0.5525695800056226,230911,0.0,0.0,28841,27801,28249.75,369.547273701214,591.25,64870,61601,63137.75,946.0031382083254,1732.25
grid,703299,225998,0.6786601431254701,374366,0.0,0.0,28685,27968,28249.75,218.48612656184832,435.25,88630,87188,87912.375,390.72654680095644,717.625
metis_unweighted,504727,225998,0.5522371499840508,230632,0.0,0.0,29098,27782,28249.75,490.0333534566805,848.25,65008,62053,63090.875,795.1557139170918,1917.125
metis,522484,203742,0.6100512168793686,232838,0.0,0.0,26232,24724,25467.75,731.7726337463024,764.25,67631,62973,65310.5,1534.2256190013254,2320.5
grid,623637,203742,0.6733003333670068,286350,0.0,0.0,25514,25415,25467.75,29.768901558505647,46.25,78217,77475,77954.625,258.5995637563993,262.375
metis_unweighted,530031,203742,0.6156036156375759,232468,0.0,0.0,26233,24888,25467.75,519.3324441049298,765.25,67820,64989,66253.875,1035.895800442786,1566.125
metis,484067,222264,0.5408404208508326,132901,0.0,0.0,28502,27340,27783.0,420.1294443382896,719.0,61964,59665,60508.375,715.5864618444091,1455.625
grid,575032,222264,0.6134754239764048,173856,0.0,0.0,28114,27572,27783.0,168.26541534135885,331.0,73424,70565,71879.0,1110.864528194145,1545.0
metis_unweighted,484618,222264,0.5413624751866418,132307,0.0,0.0,28598,27137,27783.0,570.6463440695998,815.0,62817,58933,60577.25,1271.7886764317411,2239.75
metis,521053,212960,0.5912891778763388,210724,0.0,0.0,27210,26215,26620.0,283.23179553150453,590.0,66198,64309,65131.625,660.7183472365513,1066.375
grid,617931,212960,0.6553660521967664,272629,0.0,0.0,26774,26472,26620.0,88.84115037526247,154.0,77618,76904,77241.375,232.44135685157235,376.625
metis_unweighted,522242,212960,0.5922196989135305,211609,0.0,0.0,27222,26054,26620.0,422.25821484016154,602.0,66687,63616,65280.25,1012.7991841920095,1406.75
metis,678033,232000,0.6578337632534109,419557,0.0,0.0,29594,28373,29000.0,452.1238768302333,594.0,85819,83505,84754.125,803.9756584468214,1064.875
grid,794580,232000,0.7080218480203377,510493,0.0,0.0,29207,28863,29000.0,103.47584259139909,207.0,99522,98914,99322.5,184.59008640769417,199.5
metis_unweighted,679128,232000,0.6583854590003652,420435,0.0,0.0,29435,28584,29000.0,299.96999849984996,435.0,85587,84323,84891.0,472.9503145151719,696.0
metis,510925,203056,0.6025718060380683,238630,0.0,0.0,25979,24717,25382.0,390.0592903649393,597.0,65083,62983,63865.625,558.4720085868225,1217.375
grid,582910,203056,0.6516511982981935,275982,0.0,0.0,25452,25317,25382.0,52.16799785308997,70.0,73173,72611,72863.75,215.89971630365798,309.25
metis_unweighted,513308,203056,0.6044168413506121,238440,0.0,0.0,25770,24791,25382.0,349.8742631289132,388.0,64790,62865,64163.5,592.6299435566852,626.5
metis,397898,210912,0.4699345058281268,73535,0.0,0.0,26932,25904,26364.0,330.5306339811788,568.0,50228,49183,49737.25,306.01378645414,490.75
grid,503540,210912,0.5811415180521905,100754,0.0,0.0,27742,25038,26364.0,1041.9481752947218,1378.0,65618,60772,62942.5,1862.33099904394,2675.5
metis_unweighted,398458,210912,0.47067946935436106,73454,0.0,0.0,27133,25594,26364.0,452.5063535465552,769.0,50830,48826,49807.25,660.825194359295,1022.75
