method,core_n,n
metis,2442,12402
metis,2454,12468
metis,2505,11724
metis,2440,11652
metis,2394,12148
metis,2379,12334
metis,2469,12645
metis,2373,11942
spectral,2304,10152
spectral,2672,10760
spectral,2184,10112
spectral,2296,10200
spectral,2296,10280
spectral,2616,10736
spectral,2720,11024
spectral,2368,10224
grid,2454,13513
grid,2420,13447
grid,2451,13513
grid,2420,13453
grid,2446,13510
grid,2416,13441
grid,2441,13507
grid,2408,13444
metis_unweighted,2422,12329
metis_unweighted,2409,12321
metis_unweighted,2451,12956
metis_unweighted,2415,12519
metis_unweighted,2440,12663
metis_unweighted,2454,13061
metis_unweighted,2450,12341
metis_unweighted,2415,12606
metis,2534,8503
metis,2525,8622
metis,2613,8719
metis,2600,8850
metis,2603,8651
metis,2499,8679
metis,2523,8669
metis,2583,8660
grid,2592,12693
grid,2564,12646
grid,2592,12693
grid,2556,12645
grid,2560,12520
grid,2532,12472
grid,2560,12520
grid,2524,12471
metis_unweighted,2518,8604
metis_unweighted,2504,8852
metis_unweighted,2585,8536
metis_unweighted,2636,8782
metis_unweighted,2544,8569
metis_unweighted,2545,8667
metis_unweighted,2572,8586
metis_unweighted,2576,8493
metis,1938,7518
metis,2056,7977
metis,2054,7778
metis,2048,7837
metis,1938,7306
metis,1939,7720
metis,2049,8111
metis,1950,7732
spectral,2036,7535
spectral,2002,7447
spectral,1976,7483
spectral,1991,7370
spectral,2011,7425
spectral,1946,7403
spectral,2019,7497
spectral,1991,7451
grid,2065,12673
grid,2005,12375
grid,2048,12743
grid,1989,12458
grid,2033,12779
grid,1971,12472
grid,1961,12585
grid,1900,12264
metis_unweighted,2000,8037
metis_unweighted,2014,7433
metis_unweighted,2005,7619
metis_unweighted,2007,7551
metis_unweighted,2046,7630
metis_unweighted,2021,7900
metis_unweighted,1938,7900
metis_unweighted,1941,7513
metis,2826,9707
metis,2671,9611
metis,2748,9711
metis,2826,10313
metis,2719,9720
metis,2774,9973
metis,2663,9762
metis,2725,9579
grid,2828,13556
grid,2765,13246
grid,2765,13431
grid,2716,13186
grid,2765,13483
grid,2716,13221
grid,2716,13434
grid,2681,13262
metis_unweighted,2663,9865
metis_unweighted,2810,9764
metis_unweighted,2686,9426
metis_unweighted,2663,9993
metis_unweighted,2811,9817
metis_unweighted,2806,10102
metis_unweighted,2795,9784
metis_unweighted,2718,10041
metis,2356,9326
metis,2377,9165
metis,2359,9179
metis,2312,9286
metis,2447,9422
metis,2324,9393
metis,2447,9388
metis,2386,9243
spectral,2598,9429
spectral,2533,9297
spectral,1772,9671
spectral,1783,9672
spectral,2620,9475
spectral,2568,9273
spectral,2546,9295
spectral,2588,9414
grid,2442,15149
grid,2335,14880
grid,2416,15233
grid,2317,14849
grid,2428,15094
grid,2342,15008
grid,2407,15168
grid,2321,14845
metis_unweighted,2356,9194
metis_unweighted,2324,9137
metis_unweighted,2361,9050
metis_unweighted,2447,9344
metis_unweighted,2306,9089
metis_unweighted,2402,9127
metis_unweighted,2400,9263
metis_unweighted,2412,9114
metis,1946,7574
metis,1995,7610
metis,1945,7536
metis,1983,7656
metis,1963,7607
metis,2002,7775
metis,1959,7688
metis,1951,7568
spectral,1980,7460
spectral,1956,7380
spectral,1980,7460
spectral,1980,7460
spectral,1956,7380
spectral,1956,7380
spectral,1980,7460
spectral,1956,7380
grid,1975,10776
grid,1971,10768
grid,1972,10776
grid,1970,10776
grid,1967,10772
grid,1964,10766
grid,1964,10772
grid,1961,10764
metis_unweighted,1966,7570
metis_unweighted,2027,7875
metis_unweighted,2027,8012
metis_unweighted,2027,7871
metis_unweighted,1910,7669
metis_unweighted,1910,7552
metis_unweighted,1917,7622
metis_unweighted,1960,7522
metis,2049,10008
metis,2047,9615
metis,2047,11025
metis,2058,10977
metis,2167,10318
metis,2170,10270
metis,2166,10607
metis,2171,10295
spectral,2130,9285
spectral,2115,9240
spectral,2115,9240
spectral,2115,9630
spectral,2085,9630
spectral,2160,9446
spectral,2115,9705
spectral,2040,9645
grid,2560,13086
grid,2240,12322
grid,2240,12322
grid,1960,11569
grid,2240,12322
grid,1960,11569
grid,1960,11569
grid,1715,10834
metis_unweighted,2093,11259
metis_unweighted,2094,11181
metis_unweighted,2095,11219
metis_unweighted,2103,11445
metis_unweighted,2115,10630
metis_unweighted,2112,10274
metis_unweighted,2135,11503
metis_unweighted,2128,11177
metis,2322,11797
metis,2369,12093
metis,2311,11909
metis,2295,11848
metis,2323,12133
metis,2365,12081
metis,2321,11853
metis,2328,11738
spectral,2332,11613
spectral,2302,11599
spectral,2304,11600
spectral,2371,11789
spectral,2307,11628
spectral,2374,11726
spectral,2345,11670
spectral,2299,11603
grid,2307,13571
grid,2312,13424
grid,2325,13490
grid,2357,13606
grid,2360,13681
grid,2293,13517
grid,2332,13393
grid,2348,13421
metis_unweighted,2326,11894
metis_unweighted,2315,11786
metis_unweighted,2344,11737
metis_unweighted,2351,11503
metis_unweighted,2353,12083
metis_unweighted,2326,11855
metis_unweighted,2314,11629
metis_unweighted,2305,11950
metis,2259,11947
metis,2239,11594
metis,2244,11408
metis,2373,11247
metis,2373,10295
metis,2373,10219
metis,2307,11868
metis,2264,11355
