method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1835174,1107000,0.39678744358845536,386802,712709229,218.97890452051405,139815,136731,138375.0,924.0692614734028,1440.0,231525,228160,229396.75,1054.2395067061375,2128.25
grid,1978047,1107000,0.44035707948294456,462437,866949842,257.4496904535764,138975,137790,138375.0,348.7298381268801,600.0,248081,246461,247255.875,536.2388547792858,825.125
metis_unweighted,1829412,1107000,0.3948875376350434,378165,700546633,212.77701244525616,140405,137511,138375.0,798.8773372677435,2030.0,230783,227099,228676.5,1339.8526971275612,2106.5
metis,1454057,1024000,0.2957635085832261,226166,348170871,151.26002167835844,129084,126751,128000.0,712.8313264721185,1084.0,182866,180552,181757.125,780.6550834875796,1108.875
grid,1874171,1024000,0.45362509610915974,518312,819055908,339.9263574587736,128006,127989,128000.0,5.338539126015656,6.0,234320,234221,234271.375,36.67402861699271,48.625
metis_unweighted,1451707,1024000,0.2946235018498912,223236,343572924,149.26880256873685,128018,127971,128000.0,20.180436070610565,18.0,181951,180961,181463.375,351.3683741815703,487.625
metis,1670820,1022208,0.38819980608324056,331854,532725755,214.57092378969656,129190,125911,127776.0,1028.055202797982,1414.0,212778,206983,208852.5,1655.0077794379094,3925.5
grid,1903447,1022208,0.46297007481689795,402755,664693251,253.6558982140977,132660,122980,127776.0,3932.157677408168,4884.0,244864,231828,237930.875,5240.9209695792015,6933.125
metis_unweighted,1661989,1022208,0.38494899785738657,324983,524067022,209.59467049856647,129748,126894,127776.0,853.4980960728618,1972.0,211761,206016,207748.625,1696.3305940691514,4012.375
metis,1866800,1000188,0.46422326976644523,346136,409270814,303.35426671187304,127133,121377,125023.5,1768.5711747057285,2109.5,238481,227708,233350.0,3619.712488582484,5131.0
grid,1875866,1000188,0.46681266145876094,374140,479371072,308.26241053626535,131072,119164,125023.5,3437.6878494127413,6048.5,244822,223653,234483.25,6130.819475200685,10338.75
metis_unweighted,1827975,1000188,0.45284372051040084,357500,432391028,307.9028222289486,127115,123995,125023.5,1111.6590079696202,2091.5,234071,222364,228496.875,3407.8175727839366,5574.125
metis,1789362,1033815,0.4222437941568,398685,647195960,254.70037081997114,131905,126995,129226.875,1541.5987997449272,2678.125,232222,218995,223670.25,3903.672653732636,8551.75
grid,1849169,1033815,0.44092995285990627,428604,699951350,271.91914851395524,129873,128557,129226.875,376.3560274195167,646.125,232013,230702,231146.125,456.0020387838195,866.875
metis_unweighted,1792665,1033815,0.4233083147158002,400350,654872915,253.8378906043103,129972,127680,129226.875,638.4807039958216,745.125,227383,221657,224083.125,1628.0551616499363,3299.875
metis,1530281,1029000,0.32757447815139834,295449,462000257,195.67559883069893,129560,127520,128625.0,625.598313616653,935.0,192520,189949,191285.125,670.388774797878,1234.875
grid,1902835,1029000,0.4592279414662858,481020,773883240,310.7843922453412,130461,126789,128625.0,1061.1708156559905,1836.0,240613,235402,237854.375,1553.2237393160717,2758.625
metis_unweighted,1526853,1029000,0.32606478816231815,284648,448549488,186.6662012507688,130282,125991,128625.0,1482.3811082174516,1657.0,193305,187513,190856.625,1712.38889694339,2448.375
metis,1899702,1000188,0.4735026862107846,349771,414209825,305.6518583888616,127235,122264,125023.5,1528.2281406910422,2211.5,242194,232476,237462.75,3129.9857327949594,4731.25
grid,1997992,1000188,0.49940340101461866,518897,668087558,423.7561922667829,125883,124248,125023.5,673.5556769859489,859.5,251482,247647,249749.0,1228.2800983489067,1733.0
metis_unweighted,1812401,1000188,0.4481419950662133,349307,424874692,298.9410491281786,127352,123012,125023.5,1201.1525714912323,2328.5,230427,221867,226550.125,2487.8477363727466,3876.875
metis,1815708,1026895,0.4344382466784307,396393,628235571,258.5303383156083,132219,124620,128361.875,2318.3669596021678,3857.125,237130,223414,226963.5,4144.275328691375,10166.5
grid,1906336,1026895,0.46132528578382825,442924,696865785,291.04372704488554,130106,126593,128361.875,926.9556943969868,1744.125,241148,234829,238292.0,1733.1237693829025,2856.0
metis_unweighted,1803303,1026895,0.4305477227066111,390982,622481913,253.46305553758745,129687,127935,128361.875,509.7667205447998,1325.125,230731,220571,225412.875,3593.820092794713,5318.125
metis,1676673,1019408,0.39200547751410086,349488,1110642816,115.03016292299039,129411,126641,127426.0,865.9556859331775,1985.0,212209,207283,209584.125,1778.4564541688953,2624.875
grid,1861018,1019408,0.45223098325755046,489782,1535884215,162.78382717732583,127486,127376,127426.0,37.61648574760805,60.0,232760,232525,232627.25,77.63657321134157,132.75
metis_unweighted,1664871,1019408,0.3876955031350777,343111,1098628281,111.59280563597234,128892,125795,127426.0,1142.3284335076319,1466.0,212346,205583,208108.875,2000.2217650488158,4237.125
metis,1627636,1008423,0.3804370264604617,273314,489513246,157.38927225804855,128441,124954,126052.875,1061.607794514999,2388.125,207091,201202,203454.5,1744.5457145056416,3636.5
grid,1922312,1008423,0.4754113796303618,448485,807526154,258.3239003932542,129700,122417,126052.875,3245.2650291424584,3647.125,245289,235219,240289.0,4581.616063137548,5000.0
metis_unweighted,1615594,1008423,0.37581904859760557,269969,484562532,155.07683251231504,126284,126016,126052.875,87.4706200675404,231.125,206402,199007,201949.25,2882.583726017338,4452.75
