method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,231466,58956,0.7452930451988629,135648,0.0,0.0,7590,7173,7369.5,142.1047149112231,220.5,30015,27927,28933.25,726.9770887036262,1081.75
grid,296759,58956,0.801333742194845,156886,0.0,0.0,7523,7217,7369.5,103.03761449101974,153.5,37932,36694,37094.875,456.2259411464894,837.125
metis_unweighted,232750,58956,0.7466981740064447,136378,0.0,0.0,7590,7154,7369.5,174.2469511928401,220.5,30391,28023,29093.75,718.7488695643284,1297.25
metis,191992,57024,0.7029876244843535,95244,0.0,0.0,7272,6961,7128.0,110.82644088844503,144.0,24422,23445,23999.0,340.7117550070734,423.0
grid,264722,57024,0.7845891161293734,128801,0.0,0.0,7143,7113,7128.0,12.609520212918492,15.0,33211,32999,33090.25,74.15144974981946,120.75
metis_unweighted,192912,57024,0.7044040806170689,96403,0.0,0.0,7309,6973,7128.0,126.44465192328222,181.0,24482,23855,24114.0,197.58858772712557,368.0
metis,127937,52224,0.5917990886139272,85799,0.0,0.0,6724,6337,6528.0,178.7085616303819,196.0,16236,15702,15992.125,161.20750409022529,243.875
grid,260865,52224,0.7998044965786901,143277,0.0,0.0,6537,6514,6528.0,7.297259759663212,9.0,32741,32526,32608.125,88.02760575524022,132.875
metis_unweighted,123083,52224,0.5757009497656054,84293,0.0,0.0,6719,6337,6528.0,96.43780379083712,191.0,15845,15104,15385.375,291.93917923944366,459.625
metis,187707,61226,0.6738214344696788,94892,0.0,0.0,7883,7430,7653.25,187.041940483946,229.75,24257,22990,23463.375,386.54590202846543,793.625
grid,277546,61226,0.7794023333069113,154085,0.0,0.0,7770,7572,7653.25,60.97694236348687,116.75,35016,34189,34693.25,258.0812614274814,322.75
metis_unweighted,187093,61226,0.6727509848043486,94359,0.0,0.0,7865,7456,7653.25,134.3779650835657,211.75,24234,22852,23386.625,413.7731677803673,847.375
metis,213471,60368,0.7172074895419049,100138,0.0,0.0,7739,7325,7546.0,161.25445730273628,193.0,27396,26006,26683.875,461.9725201513614,712.125
grid,271803,60368,0.7778979628628088,135627,0.0,0.0,7556,7538,7546.0,5.315072906367325,10.0,34012,33947,33975.375,22.841505532692018,36.625
metis_unweighted,213454,60368,0.7171849672528976,100957,0.0,0.0,7772,7325,7546.0,150.48338778748968,226.0,27630,25437,26681.75,667.2817527102026,948.25
metis,160298,52728,0.6710626458221562,49369,0.0,0.0,6789,6398,6591.0,132.015150645674,198.0,20831,19460,20037.25,440.3066403087739,793.75
grid,208808,52728,0.7474809394276082,65957,0.0,0.0,6653,6537,6591.0,44.749301670528894,62.0,26936,25596,26101.0,502.93488644157503,835.0
metis_unweighted,159766,52728,0.6699673272160535,48864,0.0,0.0,6789,6398,6591.0,161.6160573705472,198.0,20601,19372,19970.75,405.9432688196714,630.25
metis,192431,54880,0.7148068658376249,84500,0.0,0.0,6991,6744,6860.0,74.40094085426608,131.0,24425,23845,24053.875,220.659487389507,371.125
grid,246408,54880,0.7772799584429076,109743,0.0,0.0,6888,6837,6860.0,18.881207588499205,28.0,30906,30689,30801.0,76.87815034195347,105.0
metis_unweighted,194645,54880,0.7180508104497932,85309,0.0,0.0,6960,6683,6860.0,100.54103639807977,100.0,24805,23788,24330.625,326.64274731730995,474.375
metis,249160,50112,0.7988762241130197,149921,0.0,0.0,6449,6081,6264.0,98.61921719421626,185.0,32255,30504,31145.0,539.0575108464773,1110.0
grid,295481,50112,0.8304053390911768,180789,0.0,0.0,6451,6158,6264.0,88.32610033280083,187.0,37722,36550,36935.125,332.0863733654243,786.875
metis_unweighted,244742,50112,0.7952456055764846,148401,0.0,0.0,6425,6095,6264.0,86.09297300012354,161.0,31586,30025,30592.75,474.8072635291082,993.25
metis,192884,53946,0.7203189481761059,96382,0.0,0.0,6905,6661,6743.25,79.90267517423932,161.75,24507,23595,24110.5,264.3009648109518,396.5
grid,239954,53946,0.7751819098660576,116828,0.0,0.0,6825,6693,6743.25,39.10802347345107,81.75,30454,29774,29994.25,216.08028022010708,459.75
metis_unweighted,195911,53946,0.7246402703268321,98140,0.0,0.0,6853,6553,6743.25,90.61284401231428,109.75,25160,23970,24488.875,409.4723548360744,671.125
metis,142475,58956,0.5862010879101597,30416,0.0,0.0,7590,7154,7369.5,136.62997474932067,220.5,18182,17408,17809.375,271.09036201052965,372.625
grid,195862,58956,0.6989921475324463,42727,0.0,0.0,7965,6808,7369.5,445.5008417500465,595.5,25753,23376,24482.75,883.2679024508928,1270.25
metis_unweighted,142436,58956,0.586087786795473,30306,0.0,0.0,7564,7177,7369.5,117.67964989750777,194.5,18278,17566,17804.5,200.08873031732696,473.5
