method,core_n,n
metis,2009,11634
metis,2004,11207
metis,2033,11085
metis,2109,11312
metis,2053,11433
metis,2075,11173
metis,2109,11318
metis,1992,11136
spectral,2094,11216
spectral,2163,11403
spectral,2019,10935
spectral,2059,11190
spectral,1966,10971
spectral,2040,11133
spectral,2071,10893
spectral,1972,11202
grid,2106,12833
grid,2041,12877
grid,2062,12831
grid,2025,12581
grid,2052,12704
grid,2031,12576
grid,2047,12858
grid,2020,12598
metis_unweighted,2034,11065
metis_unweighted,1994,10575
metis_unweighted,2062,11202
metis_unweighted,2035,11109
metis_unweighted,2037,11107
metis_unweighted,2042,11184
metis_unweighted,2109,11382
metis_unweighted,2071,10885
metis,2056,7409
metis,2052,7681
metis,1987,7414
metis,2056,7626
metis,1938,8065
metis,1938,7054
metis,1961,7433
metis,1984,7189
spectral,2067,7128
spectral,2015,6957
spectral,1901,6875
spectral,2047,7194
spectral,2024,7128
spectral,2013,7106
spectral,1991,7018
spectral,1914,6974
grid,2010,11930
grid,1950,11772
grid,2065,12151
grid,1972,11781
grid,2033,12020
grid,2004,12046
grid,1999,11894
grid,1939,11768
metis_unweighted,1982,7223
metis_unweighted,2056,7297
metis_unweighted,2005,7126
metis_unweighted,2056,7366
metis_unweighted,2056,7345
metis_unweighted,1939,6920
metis_unweighted,1938,7787
metis_unweighted,1940,7160
metis,1820,4880
metis,1907,4562
metis,1923,5086
metis,1850,5012
metis,1845,4547
metis,1855,4536
metis,1929,5107
metis,1871,5029
spectral,1900,4700
spectral,1700,4600
spectral,2300,5000
spectral,1700,4600
spectral,1600,4600
spectral,2000,4800
spectral,2200,4600
spectral,1600,4400
grid,1925,9972
grid,1925,9972
grid,1875,9933
grid,1875,9933
grid,1877,9970
grid,1873,9970
grid,1826,9931
grid,1824,9931
metis_unweighted,1820,4923
metis_unweighted,1902,4737
metis_unweighted,1899,4800
metis_unweighted,1823,5017
metis_unweighted,1928,4771
metis_unweighted,1901,4889
metis_unweighted,1907,4773
metis_unweighted,1820,4965
metis,2088,9603
metis,2172,10453
metis,2110,10526
metis,2047,10200
metis,2108,10343
metis,2172,10379
metis,2130,10971
metis,2048,10859
spectral,2100,9705
spectral,2130,9240
spectral,2100,9225
spectral,2130,9630
spectral,2145,9315
spectral,2115,9630
spectral,2010,9510
spectral,2145,9405
grid,2496,12974
grid,2304,12434
grid,2184,12209
grid,2016,11682
grid,2184,12209
grid,2016,11682
grid,1911,11457
grid,1764,10946
metis_unweighted,2143,11005
metis_unweighted,2097,10868
metis_unweighted,2129,11528
metis_unweighted,2108,11157
