method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,227476,101156,0.5553113295468532,64335,201618032,21.948549140935334,13024,12275,12644.5,357.0717714969919,379.5,31509,25538,28434.5,2509.36251864891,3074.5
grid,339779,101156,0.7022888406876234,105270,334429765,34.99428191081079,12711,12574,12644.5,51.431993933737395,66.5,42838,42196,42472.375,255.435871355219,365.625
metis_unweighted,206367,101156,0.5098247297290749,62206,199956417,20.34385928770509,12980,12306,12644.5,220.90043005843154,335.5,26011,25274,25795.875,225.95654311172314,215.125
metis,250153,120000,0.5202935803288388,80083,164464107,41.07265053151218,15450,14705,15000.0,230.7682820493319,450.0,31528,30925,31269.125,175.37277261593374,258.875
grid,395280,120000,0.6964177292046144,134419,275325420,68.93146403754837,15027,14975,15000.0,18.681541692269406,27.0,49537,49223,49410.0,118.76447280226525,127.0
metis_unweighted,250633,120000,0.5212122904805033,80416,166100984,40.95654090726897,15281,14656,15000.0,221.20522145736072,281.0,31679,30746,31329.125,296.4424216858984,349.875
metis,265084,104976,0.6039896787433418,77504,141145209,44.208353806710306,13516,12739,13122.0,251.6634657633086,394.0,33727,32576,33135.5,353.1412606875611,591.5
grid,326111,104976,0.6780973349565026,97117,175771362,55.49274992651684,13137,13108,13122.0,10.897247358851684,15.0,40822,40670,40763.875,44.814722748221925,58.125
metis_unweighted,267659,104976,0.6077994761991937,77623,142633609,43.80808392059601,13243,12880,13122.0,134.40517103147482,121.0,33826,33153,33457.375,240.74049176447238,368.625
metis,302189,102400,0.6611392208187591,77257,264787713,23.644724353657967,13184,12503,12800.0,216.6702563805194,384.0,38604,37213,37773.625,477.8174174043889,830.375
grid,309199,102400,0.6688216973534843,85080,305196519,24.348686815066795,12865,12733,12800.0,64.01562309311689,65.0,38747,38549,38649.875,93.2314827459051,97.125
metis_unweighted,297017,102400,0.6552385890369912,76380,264533148,22.995164446442143,12975,12525,12800.0,146.5716548313486,175.0,37588,36597,37127.125,334.99232733750785,460.875
metis,293922,106480,0.6377270160110505,87131,221442317,36.57804172913993,13709,12921,13310.0,319.5598535485958,399.0,37764,35986,36740.25,523.2998065163029,1023.75
grid,347319,106480,0.6934230491277471,129202,345886796,49.173267235129096,13361,13238,13310.0,40.08116764766216,51.0,43552,43188,43414.875,122.26143862641237,137.125
metis_unweighted,289645,106480,0.6323775656406981,85550,220229457,35.20571320001094,13600,13052,13310.0,207.5096383303677,290.0,37569,34992,36205.625,841.0682102986653,1363.375
metis,226297,110592,0.5112971007127801,68966,112230764,43.47893527894772,14140,13566,13824.0,196.8197144597055,316.0,28603,27896,28287.125,221.33652968952052,315.875
grid,348612,110592,0.6827647929503288,105524,174804365,65.97993170217225,14412,13224,13824.0,456.23678063040904,588.0,44943,42387,43576.5,953.7418413805698,1366.5
metis_unweighted,222193,110592,0.5022705485771379,65518,105984772,42.23623266532005,13921,13730,13824.0,74.77298977572049,97.0,27865,27643,27774.125,74.44198664060491,90.875
metis,315765,108086,0.6577011385049008,88103,144534822,56.09297571081773,13916,13116,13510.75,234.48014308252203,405.25,40437,38722,39470.625,569.8293467126803,966.375
grid,350130,108086,0.6912975180647188,119482,198292239,75.5748125723345,14009,13173,13510.75,284.985416293536,498.25,44719,43177,43766.25,582.6400582692543,952.75
metis_unweighted,317207,108086,0.6592572042861602,89241,147377171,56.39997908932093,13640,13395,13510.75,89.74930361846826,129.25,40381,38925,39650.875,445.95219404662646,730.125
metis,224186,114688,0.48842479012962453,58493,93514565,37.692168634769445,14766,13992,14336.0,278.3469058567025,430.0,28390,27291,28023.25,328.2619952111423,366.75
grid,449066,114688,0.7446076968641581,164887,267058080,104.96358432276254,14401,14263,14336.0,64.14436841999459,65.0,56254,56009,56133.25,97.66492461472542,120.75
metis_unweighted,223002,114688,0.4857086483529296,56794,91148358,36.42777613527187,14587,14061,14336.0,159.60889699512367,251.0,28330,27385,27875.25,309.3722474625027,454.75
metis,284612,104976,0.6311610192121203,83408,146653794,49.2705434187437,13516,12739,13122.0,304.46756805939117,394.0,36454,34851,35576.5,568.0341098912987,877.5
grid,316701,104976,0.6685327801301543,96683,169442239,57.334493737156926,13304,12941,13122.0,121.8082509520599,182.0,40057,39170,39587.625,288.1262472858035,469.375
metis_unweighted,273557,104976,0.6162554787484875,81257,143046495,47.908323053752284,13199,13057,13122.0,45.18296139032943,77.0,34830,33743,34194.625,319.50114925458405,635.375
metis,270761,107811,0.601822271301997,78911,107400695,60.31254663894137,13869,13083,13476.375,271.0543937570465,392.625,34608,33222,33845.125,506.9061642700747,762.875
grid,377673,107811,0.7145387676640904,122963,174482913,90.55204333901536,14178,12846,13476.375,444.3953581834536,701.625,48518,45954,47209.125,955.5560472180582,1308.875
metis_unweighted,268340,107811,0.5982298576432884,77184,106515483,58.214808191210416,13587,13235,13476.375,105.29118849647391,110.625,34010,32972,33542.5,327.60837901372423,467.5
