method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,316725,108000,0.6590101823348331,86258,109836511,70.88251640611249,13905,13247,13500.0,220.77760303074223,405.0,40229,38172,39590.625,634.1937672155096,638.375
grid,342998,108000,0.6851293593548651,99713,127656064,81.3661667323507,13722,13361,13500.0,107.17275773255068,222.0,43314,42346,42874.75,302.6692708221302,439.25
metis_unweighted,316896,108000,0.6591941835807331,86959,112188860,70.56218066457251,13829,13106,13500.0,255.14799626883217,329.0,40691,38587,39612.0,718.6052462931231,1079.0
metis,253608,111132,0.5617961578499101,58856,105913417,33.59523459415479,14308,13523,13891.5,267.7036607893138,416.5,32736,30693,31701.0,661.5859732491311,1035.0
grid,378808,111132,0.7066271039682372,131209,246818230,73.09912123766838,14064,13729,13891.5,118.81182601071326,172.5,48112,46654,47351.0,537.1194001337133,761.0
metis_unweighted,248264,111132,0.5523636129281733,59667,109370233,33.654079500459204,14236,13492,13891.5,269.0116168495331,344.5,31914,30539,31033.0,403.4284323148283,881.0
metis,187607,102885,0.45159295761885215,45652,74146848,28.826876565521736,13178,12485,12860.625,246.00250887948278,317.375,24371,21919,23450.875,794.1982494157237,920.125
grid,361660,102885,0.7155201017530277,105763,183098676,64.05583666495778,13076,12629,12860.625,148.87237613136966,215.375,45862,44567,45207.5,489.8379834190076,654.5
metis_unweighted,187895,102885,0.4524335400090476,41152,73599226,23.735956520636073,13247,12485,12860.625,251.0532500785441,386.375,24076,22760,23486.875,410.9879674333544,589.125
metis,315364,109760,0.6519577377252952,82674,145017858,48.93143542930514,14131,13362,13720.0,296.151143843815,411.0,40069,38445,39420.5,565.8723354255799,648.5
grid,343824,109760,0.680766903997394,81548,142618452,48.10691376351262,14743,12781,13720.0,588.500637212909,1023.0,45441,41485,42978.0,1213.5299749079131,2463.0
metis_unweighted,319290,109760,0.6562372764571393,80965,142424375,47.776467046233,13737,13706,13720.0,11.113055385446435,17.0,41274,38937,39911.25,747.3360606179792,1362.75
metis,299842,106480,0.6448796366086139,85024,139782273,53.4019460422638,13709,12990,13310.0,235.17759247003104,399.0,38182,36498,37480.25,511.18728221660604,701.75
grid,331597,106480,0.6788873240710863,99356,166728424,60.94041887216505,13359,13234,13310.0,43.08131845707603,49.0,41962,40512,41449.625,427.0061292007411,512.375
metis_unweighted,297563,106480,0.6421598115357084,83701,138529818,52.199794710383955,13396,13233,13310.0,49.63617632332289,86.0,37788,36620,37195.375,403.0790671506026,592.625
metis,290246,106480,0.6331387857196998,84508,147947912,50.65582906576139,13709,12934,13310.0,283.1187913226531,399.0,36818,35929,36280.75,258.2192624495702,537.25
grid,333105,106480,0.6803410336080215,100013,174701671,60.1864004921531,13511,13115,13310.0,117.80174022483709,201.0,42405,41000,41638.125,396.17749731023343,766.875
metis_unweighted,285003,106480,0.6263898976502001,81867,144063108,48.77208443898647,13583,13150,13310.0,131.4610208388783,273.0,36167,35276,35625.375,253.50292774443454,541.625
metis,248710,109760,0.5586828032648467,64994,105196166,41.784164503010196,14132,13319,13720.0,314.87696009711476,412.0,31761,30492,31088.75,479.65554046628085,672.25
grid,334483,109760,0.671851783199744,93952,152783976,60.10476419493975,13811,13608,13720.0,62.413940750444524,91.0,41930,41690,41810.375,76.223253505738,119.625
metis_unweighted,250303,109760,0.5614914723355293,65077,105756605,41.6526655794732,14129,13348,13720.0,279.7664204296148,409.0,32381,30512,31287.875,609.8752818199799,1093.125
metis,295054,109744,0.6280545256122608,82570,126761325,55.391256480786126,14130,13397,13718.0,246.2970767183403,412.0,37548,36242,36881.75,392.35817501359645,666.25
grid,323300,109744,0.6605505722239406,105149,160901827,70.82879606924914,13907,13543,13718.0,126.00297615532737,189.0,41156,40008,40412.5,431.45219897457935,743.5
metis_unweighted,290525,109744,0.6222562602185698,81537,126112903,54.26406892644309,13724,13713,13718.0,3.872983346207417,6.0,37176,35697,36315.625,407.7873028614304,860.375
metis,268044,106480,0.6027517870200415,65454,130162238,33.998618728230234,13709,12963,13310.0,287.5326068465975,399.0,34125,32983,33505.5,399.0018796948205,619.5
grid,315382,106480,0.6623776880100957,105144,194584057,60.68481486782321,13442,13167,13310.0,121.7476899164826,132.0,39509,39347,39422.75,66.13953053960996,86.25
metis_unweighted,268965,106480,0.6041120591898574,64400,130077119,32.70869845836305,13315,13306,13310.0,2.345207879911715,5.0,35290,32605,33620.625,843.770694190667,1669.375
metis,283522,112000,0.6049689265735992,82788,142178529,50.48365378767308,14420,13591,14000.0,279.0636128197297,420.0,36583,34648,35440.25,688.1946944724291,1142.75
grid,381458,112000,0.7063896942782691,111304,193049397,67.07975167976615,14309,13693,14000.0,215.66177222679033,309.0,48337,47110,47682.25,448.95705529593806,654.75
metis_unweighted,287092,112000,0.6098811530798489,84595,145880229,51.381982399601064,14129,13808,14000.0,99.68199436207122,129.0,36751,34911,35886.5,612.7795280523004,864.5
