method,core_n,n
metis,133126,249320
metis,134100,247796
metis,133099,246845
metis,132110,244744
metis,134206,247435
metis,134264,246390
metis,133294,248872
metis,133543,246396
grid,135379,282458
grid,133097,278939
grid,134618,280698
grid,132298,276394
grid,134540,280234
grid,132298,277048
grid,133897,278827
grid,131615,274796
metis_unweighted,134133,247164
metis_unweighted,134101,247303
metis_unweighted,134725,248016
metis_unweighted,130862,243696
metis_unweighted,133441,246012
metis_unweighted,132866,243455
metis_unweighted,134552,247196
metis_unweighted,133062,244587
metis,134995,278918
metis,134986,273827
metis,135001,273713
metis,134983,277897
metis,135003,274465
metis,135013,272896
metis,135002,276859
metis,135017,273793
grid,136155,280663
grid,135195,279803
grid,135195,279803
grid,134355,279803
grid,135705,276993
grid,134745,276112
grid,134745,276112
grid,133905,276112
metis_unweighted,135007,278096
metis_unweighted,135009,276152
metis_unweighted,134998,276702
metis_unweighted,135002,279016
metis_unweighted,134997,276209
metis_unweighted,135010,277203
metis_unweighted,135002,273051
metis_unweighted,134975,280288
metis,132649,261602
metis,131580,253560
metis,131580,255340
metis,131571,257870
metis,131583,262787
metis,131585,263771
metis,131572,259303
metis,131576,257722
grid,134344,276516
grid,129640,270034
grid,134183,277056
grid,129465,270048
grid,134204,275648
grid,129500,269058
grid,133525,274850
grid,128835,268168
metis_unweighted,131718,259769
metis_unweighted,131715,253024
metis_unweighted,131719,257561
metis_unweighted,131729,257619
metis_unweighted,131684,264838
metis_unweighted,131699,264862
metis_unweighted,131720,259764
metis_unweighted,131712,259521
metis,127396,251985
metis,129350,254674
metis,125515,247478
metis,127280,253904
metis,127521,250435
metis,126483,251900
metis,123504,246018
metis,125845,248781
grid,126806,263680
grid,126391,263016
grid,126867,264443
grid,126384,263064
grid,126881,264452
grid,126416,263148
grid,126854,264244
grid,126295,261897
metis_unweighted,126282,250613
metis_unweighted,127719,249333
metis_unweighted,126009,245816
metis_unweighted,125099,247254
metis_unweighted,127353,250971
metis_unweighted,125967,248037
metis_unweighted,127059,249921
metis_unweighted,127406,249740
metis,129504,268428
metis,130424,271332
metis,129537,266869
metis,129513,270271
metis,129513,269157
metis,129482,267255
metis,130142,270874
metis,130115,271129
grid,130927,292165
grid,130161,290089
grid,129936,289779
grid,129517,288730
grid,129962,290070
grid,129457,288587
grid,129430,288868
grid,128840,287993
metis_unweighted,129748,265806
metis_unweighted,129747,267264
metis_unweighted,129940,273109
metis_unweighted,129761,266581
metis_unweighted,129773,271975
metis_unweighted,129744,269151
metis_unweighted,129765,270715
metis_unweighted,129752,272937
metis,137573,260361
metis,137087,261130
metis,137596,258701
metis,137596,260063
metis,137588,261658
metis,138133,265238
metis,138489,260393
metis,138186,258331
grid,137833,306567
grid,137800,306280
grid,137782,306012
grid,137739,305641
grid,137766,305967
grid,137733,305661
grid,137816,306463
grid,137779,306291
metis_unweighted,134171,253179
metis_unweighted,141919,268265
metis_unweighted,137076,255624
metis_unweighted,136236,251052
metis_unweighted,138684,255725
metis_unweighted,138691,258369
metis_unweighted,137842,259268
metis_unweighted,137629,255103
metis,125022,191077
metis,125016,192561
metis,125025,194416
metis,125025,190840
metis,125033,189666
metis,125018,192508
metis,125024,194279
metis,125025,192150
grid,127187,208507
grid,125100,205325
grid,125362,205243
grid,124553,204207
grid,125244,205133
grid,124440,204064
grid,124019,203553
grid,124283,204283
metis_unweighted,125021,191977
metis_unweighted,125028,188677
metis_unweighted,125028,188922
metis_unweighted,125026,190754
metis_unweighted,125018,192471
metis_unweighted,125021,191146
metis_unweighted,125025,191583
metis_unweighted,125021,189994
metis,129011,245914
metis,130446,249250
metis,132128,251599
metis,129349,246239
metis,130754,248039
metis,133490,255722
metis,131676,249009
metis,129508,246376
grid,131440,279858
grid,131179,279803
grid,130948,279915
grid,130685,279908
grid,130948,280086
grid,130679,279772
grid,130374,278782
grid,130109,278559
metis_unweighted,129929,248404
metis_unweighted,129343,248258
metis_unweighted,130823,249251
metis_unweighted,130600,249800
metis_unweighted,131198,250497
metis_unweighted,132016,250132
metis_unweighted,130673,249449
metis_unweighted,131780,250233
metis,125245,173429
metis,125674,174362
metis,126776,174543
metis,123732,171780
metis,124817,173104
metis,124742,170789
metis,123729,171921
metis,125285,172239
grid,126475,236922
grid,125175,234790
grid,126025,236916
grid,124825,234787
grid,125225,234781
grid,123925,232588
grid,124775,234751
grid,123575,232573
metis_unweighted,125746,173672
metis_unweighted,124734,172292
metis_unweighted,124815,172663
metis_unweighted,125676,174121
metis_unweighted,124987,171921
metis_unweighted,123860,171026
metis_unweighted,124852,173443
metis_unweighted,125330,173093
metis,129771,183744
metis,129766,183573
metis,129931,182595
metis,129908,183797
metis,129642,182820
metis,129642,183066
metis,129926,183377
metis,129644,182456
grid,131151,218705
grid,129738,214849
grid,130948,220170
grid,129539,216450
grid,129946,212710
grid,128621,209890
grid,129764,213980
grid,128523,211417
metis_unweighted,129529,181812
metis_unweighted,129915,182248
metis_unweighted,130192,184461
metis_unweighted,128485,180854
metis_unweighted,130031,184143
metis_unweighted,130029,184057
metis_unweighted,130018,183301
metis_unweighted,130031,183201
