method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,75805,17280,0.7720466987665722,16275,0.0,0.0,2183,2143,2160.0,12.609520212918492,23.0,9781,9176,9475.625,176.11923340453194,305.375
spectral,72252,17280,0.7608370702541106,16025,0.0,0.0,2208,2109,2160.0,35.2384732926953,48.0,9204,8828,9031.5,112.94689017409908,172.5
grid,88366,17280,0.804449675214449,17393,0.0,0.0,2201,2142,2160.0,18.49324200890693,41.0,11406,10753,11045.75,203.73680938897616,360.25
metis_unweighted,76892,17280,0.7752692087603392,16351,0.0,0.0,2173,2155,2160.0,5.678908345800274,13.0,9801,9423,9611.5,124.91296970290955,189.5
metis,106487,20412,0.8083146299548302,58383,0.0,0.0,2626,2477,2551.5,50.452948377671646,74.5,13562,12999,13310.875,167.76206178692487,251.125
grid,135101,20412,0.8489130354327503,67515,0.0,0.0,2597,2490,2551.5,33.350412291304586,45.5,17208,16470,16887.625,230.93881088937823,320.375
metis_unweighted,113248,20412,0.8197584063294716,58951,0.0,0.0,2628,2477,2551.5,71.20042134706789,76.5,15625,13353,14156.0,836.167596836902,1469.0
metis,112041,20000,0.8214939174052356,87118,0.0,0.0,2563,2463,2500.0,33.712015662075146,63.0,14194,13872,14005.125,98.59315075095228,188.875
spectral,123870,20000,0.8385404052635828,93660,0.0,0.0,2530,2470,2500.0,18.027756377319946,30.0,15590,15320,15483.75,82.14887400323877,106.25
grid,157973,20000,0.873396086673039,119597,0.0,0.0,2525,2472,2500.0,25.04495957273639,25.0,19765,19726,19746.625,18.486058936398532,18.375
metis_unweighted,112124,20000,0.8216260568656131,87474,0.0,0.0,2575,2460,2500.0,31.17290490153268,75.0,14182,13941,14015.5,70.80077683189641,166.5
metis,100376,16038,0.8402207699051566,66113,0.0,0.0,2064,1946,2004.75,56.035145221548234,59.25,12703,12320,12547.0,138.3708784390704,156.0
spectral,98865,16038,0.8377787892580792,61794,0.0,0.0,2043,1980,2004.75,18.958836989646805,38.25,12465,12249,12358.125,74.81884371600513,106.875
grid,120943,16038,0.8673920772595355,77647,0.0,0.0,2103,1902,2004.75,60.962590988244585,98.25,15299,14900,15117.875,122.58205160218196,181.125
metis_unweighted,99909,16038,0.8394739212683542,63741,0.0,0.0,2064,1952,2004.75,39.37242055043098,59.25,12922,12204,12488.625,210.4500757305637,433.375
metis,100223,20000,0.8004450076329784,70733,0.0,0.0,2575,2427,2500.0,45.36794022214365,75.0,12691,12248,12527.875,125.1713200976965,163.125
spectral,107330,20000,0.8136588092797913,71480,0.0,0.0,2580,2340,2500.0,67.63874629234341,80.0,13620,13140,13416.25,149.32661350208141,203.75
grid,156019,20000,0.8718104846204628,112338,0.0,0.0,2508,2495,2500.0,3.8078865529319543,8.0,19509,19496,19502.375,3.4977671449083054,6.625
metis_unweighted,100299,20000,0.8005962173102423,70552,0.0,0.0,2575,2433,2500.0,45.823029144743366,75.0,12792,12338,12537.375,154.49833130166812,254.625
metis,61925,16384,0.7354218813080339,13610,0.0,0.0,2057,2037,2048.0,6.264982043070834,9.0,8097,7446,7740.625,180.7158940851634,356.375
spectral,61669,16384,0.7343235661353354,13621,0.0,0.0,2402,1871,2048.0,200.30039940050045,354.0,8202,7321,7708.625,346.5685132481022,493.375
grid,72097,16384,0.7727505998862644,17631,0.0,0.0,2082,2029,2048.0,16.98528775146303,34.0,9166,8869,9012.125,103.23206563369736,153.875
metis_unweighted,62186,16384,0.7365323384684656,13683,0.0,0.0,2053,2045,2048.0,2.7386127875258306,5.0,7981,7533,7773.25,157.96498820941304,207.75
metis,42858,17836,0.5838349899668673,14571,0.0,0.0,2296,2164,2229.5,56.449092109616785,66.5,5451,5211,5357.25,75.93212429532049,93.75
spectral,41552,17836,0.5707547169811321,14210,0.0,0.0,2450,2058,2229.5,140.7417848401817,220.5,5488,5096,5194.0,129.64181424216494,294.0
grid,88886,17836,0.7993384785005513,32536,0.0,0.0,2572,1887,2229.5,319.0,342.5,11378,10826,11110.75,197.75474077756013,267.25
metis_unweighted,42710,17836,0.5823928822289862,14287,0.0,0.0,2248,2205,2229.5,14.866068747318506,18.5,5383,5288,5338.75,29.68901311933423,44.25
metis,131710,18432,0.8600561840406955,69915,0.0,0.0,2373,2237,2304.0,50.172203459684724,69.0,16795,16241,16463.75,178.80139121382697,331.25
spectral,132204,18432,0.8605791050195153,69585,0.0,0.0,2401,2255,2304.0,49.094297021140854,97.0,16671,16430,16525.5,84.42600310330936,145.5
grid,141823,18432,0.8700351847020582,84214,0.0,0.0,2336,2278,2304.0,19.697715603592208,32.0,17824,17642,17727.875,74.93570160477582,96.125
metis_unweighted,132740,18432,0.861142082266084,69741,0.0,0.0,2355,2237,2304.0,46.647615158762406,51.0,16829,16431,16592.5,139.50716827460874,236.5
metis,67032,16875,0.7482545649838883,17270,0.0,0.0,2156,2050,2109.375,28.861468690972746,46.625,8610,8266,8379.0,104.99285689988629,231.0
spectral,71249,16875,0.7631545705904644,20119,0.0,0.0,2433,1879,2109.375,174.02940663864828,323.625,9407,8447,8906.125,307.67126836121696,500.875
grid,101930,16875,0.8344452074953399,27420,0.0,0.0,2232,2029,2109.375,71.66054964204503,122.625,13284,12403,12741.25,261.1664938310426,542.75
metis_unweighted,67031,16875,0.7482508093270278,17414,0.0,0.0,2172,2049,2109.375,34.18310072243301,62.625,8548,8201,8378.875,117.64824424954246,169.125
metis,107981,23324,0.7839990368675971,51296,0.0,0.0,2946,2845,2915.5,31.67412192942371,30.5,13658,13307,13497.625,98.74707274142358,160.375
grid,142702,23324,0.8365544981850289,61719,0.0,0.0,2997,2848,2915.5,42.7346463656832,81.5,18063,17689,17837.75,111.48626597029788,225.25
