method,core_n,n
metis,6992,24704
metis,7026,24458
metis,6807,24288
metis,6830,23809
metis,6625,23573
metis,6622,23130
metis,6812,23667
metis,6857,23803
grid,6824,29739
grid,6826,29573
grid,6893,30203
grid,6803,29323
grid,6783,29163
grid,6814,29316
grid,6846,29672
grid,6782,28855
metis_unweighted,6702,24134
metis_unweighted,6899,24080
metis_unweighted,6622,24291
metis_unweighted,6962,24265
metis_unweighted,7026,24096
metis_unweighted,7026,24290
metis_unweighted,6711,23736
metis_unweighted,6623,23862
metis,6770,21739
metis,6952,22140
metis,6934,22169
metis,6553,21234
metis,6952,22047
metis,6553,21364
metis,6694,21932
metis,6592,21398
grid,6739,33511
grid,6778,33816
grid,6742,33595
grid,6744,33794
grid,6793,33926
grid,6735,33550
grid,6765,33853
grid,6704,33394
metis_unweighted,6563,21183
metis_unweighted,6952,22175
metis_unweighted,6952,22102
metis_unweighted,6662,21505
metis_unweighted,6857,21857
metis_unweighted,6730,21391
metis_unweighted,6664,21591
metis_unweighted,6620,21040
metis,7154,21182
metis,7155,21169
metis,7589,21413
metis,7552,22231
metis,7463,22026
metis,7590,21565
metis,7298,21008
metis,7155,21180
grid,7956,30626
grid,7803,30251
grid,7803,30173
grid,7650,29635
grid,7072,28646
grid,6936,28301
grid,6936,28216
grid,6800,27724
metis_unweighted,7563,21704
metis_unweighted,7584,21726
metis_unweighted,7273,21533
metis_unweighted,7587,21990
metis_unweighted,7155,21143
metis_unweighted,7174,21032
metis_unweighted,7154,21419
metis_unweighted,7466,21273
metis,6908,22404
metis,6905,22565
metis,6917,22561
metis,6904,22794
metis,6912,22432
metis,6921,23530
metis,6916,22542
metis,6913,22625
grid,7812,27164
grid,7188,25772
grid,7188,25772
grid,6612,24172
grid,7188,25772
grid,6612,24172
grid,6612,24172
grid,6084,22940
metis_unweighted,6877,22429
metis_unweighted,7017,22681
metis_unweighted,6892,21892
metis_unweighted,6899,22275
metis_unweighted,6910,21277
metis_unweighted,6911,22331
metis_unweighted,6905,23585
metis_unweighted,6885,23734
metis,6517,31045
metis,6438,31523
metis,6268,30353
metis,6241,30471
metis,6246,31058
metis,6172,30204
metis,6337,31298
metis,6406,31624
grid,6358,34457
grid,6302,34339
grid,6407,34738
grid,6359,34517
grid,6302,34332
grid,6239,34171
grid,6359,34406
grid,6299,34232
metis_unweighted,6247,30133
metis_unweighted,6328,30250
metis_unweighted,6183,30971
metis_unweighted,6492,31066
metis_unweighted,6246,30985
metis_unweighted,6457,31441
metis_unweighted,6256,31016
metis_unweighted,6416,30939
metis,6789,25308
metis,6459,23979
metis,6489,23798
metis,6789,25132
metis,6479,25193
metis,6789,25245
metis,6461,25059
metis,6473,24520
grid,6843,36380
grid,6664,35569
grid,6677,36108
grid,6518,35631
grid,6690,36498
grid,6505,35641
grid,6492,35770
grid,6339,35500
metis_unweighted,6398,23931
metis_unweighted,6398,24692
metis_unweighted,6398,24301
metis_unweighted,6398,24604
metis_unweighted,6769,19966
metis_unweighted,6789,19435
metis_unweighted,6789,19653
metis_unweighted,6789,20305
metis,6913,21813
metis,6909,22145
metis,6906,23276
metis,6926,23726
metis,6921,23385
metis,6904,23089
metis,6909,21741
metis,6908,22067
grid,6989,25381
grid,6967,25300
grid,6921,25239
grid,6897,25108
grid,6842,25067
grid,6878,25087
grid,6904,25291
grid,6898,25219
metis_unweighted,6925,21623
metis_unweighted,6918,22413
metis_unweighted,6908,23692
metis_unweighted,6914,23306
metis_unweighted,6901,22369
metis_unweighted,6914,23686
metis_unweighted,6910,23460
metis_unweighted,6906,23826
metis,6644,22234
metis,6654,22390
metis,6680,22402
metis,6681,22344
metis,6681,22452
metis,6555,22272
metis,6667,22435
metis,6678,22151
grid,6667,27509
grid,6665,27529
grid,6694,27516
grid,6650,27453
grid,6657,27479
grid,6640,27477
grid,6681,27512
grid,6586,27365
metis_unweighted,6660,21476
metis_unweighted,6652,22078
metis_unweighted,6651,22139
metis_unweighted,6653,21948
metis_unweighted,6656,22122
metis_unweighted,6658,22271
metis_unweighted,6654,22507
metis_unweighted,6656,22353
metis,7264,28402
metis,7080,26157
metis,7467,27118
metis,7039,26912
metis,7055,26746
metis,7467,27657
metis,7338,27015
metis,7290,26960
grid,7271,37662
grid,7248,37636
grid,7246,37636
grid,7248,37636
grid,7252,37657
grid,7235,37636
grid,7251,37637
grid,7249,37636
metis_unweighted,7170,26593
metis_unweighted,7208,27388
metis_unweighted,7188,26522
metis_unweighted,7258,27380
metis_unweighted,7278,27284
metis_unweighted,7372,27523
metis_unweighted,7467,27060
metis_unweighted,7059,27288
metis,7094,22190
metis,7304,22221
metis,7101,22014
metis,7102,21663
metis,7213,21737
metis,7110,21630
metis,7314,21644
metis,7137,22909
grid,7664,32843
grid,6706,31984
grid,7704,33399
grid,6741,32518
grid,7600,32569
grid,6650,31761
grid,7632,32628
grid,6678,31780
metis_unweighted,7019,22216
metis_unweighted,7190,21864
metis_unweighted,7030,21683
metis_unweighted,7218,22814
metis_unweighted,7324,22495
metis_unweighted,7045,21906
metis_unweighted,7162,22895
metis_unweighted,7387,22332
