method,core_n,n
metis,2259,11040
metis,2258,11142
metis,2234,11097
metis,2235,10922
metis,2317,11088
metis,2196,11148
metis,2184,11526
metis,2317,10664
spectral,2320,15720
spectral,2480,15910
spectral,2310,15670
spectral,2270,15670
spectral,2230,15540
spectral,2050,15070
spectral,1980,15060
spectral,2360,15820
grid,2355,15119
grid,2205,14704
grid,2315,15119
grid,2165,14686
grid,2325,15106
grid,2175,14639
grid,2305,15103
grid,2155,14634
metis_unweighted,2315,11207
metis_unweighted,2297,10977
metis_unweighted,2228,10834
metis_unweighted,2306,11103
metis_unweighted,2206,10970
metis_unweighted,2232,10880
metis_unweighted,2217,11095
metis_unweighted,2199,11034
metis,2636,15651
metis,2626,15637
metis,2485,17392
metis,2485,17314
metis,2566,17068
metis,2636,17461
metis,2505,17058
metis,2541,16805
grid,2616,18775
grid,2552,18678
grid,2600,18775
grid,2536,18678
grid,2584,18614
grid,2520,18496
grid,2568,18614
grid,2504,18496
metis_unweighted,2496,16760
metis_unweighted,2591,16916
metis_unweighted,2598,16825
metis_unweighted,2559,16737
metis_unweighted,2552,17213
metis_unweighted,2545,17002
metis_unweighted,2548,17024
metis_unweighted,2591,17123
metis,1997,14046
metis,2026,14074
metis,2119,13023
metis,2119,13204
metis,2066,14278
metis,2048,14175
metis,2045,14317
metis,2044,14316
spectral,1960,12096
spectral,1974,12278
spectral,1918,11998
spectral,2268,12628
spectral,2156,12348
spectral,1876,12068
spectral,2338,12754
spectral,1974,12222
grid,2247,15440
grid,1953,15349
grid,2178,15353
grid,1882,15056
grid,2240,15365
grid,1946,15266
grid,2155,15332
grid,1863,15075
metis_unweighted,2119,13110
metis_unweighted,2119,13301
metis_unweighted,2003,14004
metis_unweighted,2119,14594
metis_unweighted,2081,14440
metis_unweighted,1997,14259
metis_unweighted,1997,13747
metis_unweighted,2029,14207
metis,2183,14457
metis,2220,14368
metis,2113,14280
metis,2159,14397
metis,2241,14620
metis,2175,14444
metis,2159,14087
metis,2158,14445
spectral,1879,13794
spectral,2347,14585
spectral,2204,14303
spectral,2623,14940
spectral,2035,13814
spectral,2483,14801
spectral,1909,14194
spectral,1928,13706
grid,2192,15680
grid,2163,15652
grid,2193,15683
grid,2159,15651
grid,2192,15680
grid,2160,15650
grid,2191,15680
grid,2158,15650
metis_unweighted,2176,14521
metis_unweighted,2116,14243
metis_unweighted,2241,14505
metis_unweighted,2191,14433
metis_unweighted,2188,14455
metis_unweighted,2152,14298
metis_unweighted,2112,14284
metis_unweighted,2232,14279
metis,2181,15946
metis,2196,15865
metis,2125,15682
metis,2190,15705
metis,2118,15765
metis,2102,15624
metis,2145,15755
metis,2223,15800
spectral,2193,15712
spectral,2022,15206
spectral,2079,15553
spectral,2086,15464
spectral,2334,15757
spectral,2344,15819
spectral,1981,15253
spectral,2241,15777
grid,2199,16668
grid,2161,16424
grid,2171,16503
grid,2143,16458
grid,2159,16516
grid,2141,16440
grid,2153,16467
grid,2153,16465
metis_unweighted,2158,15672
metis_unweighted,2123,15645
metis_unweighted,2147,15673
metis_unweighted,2183,15959
metis_unweighted,2125,16026
metis_unweighted,2169,16016
metis_unweighted,2151,15903
metis_unweighted,2224,16004
metis,2413,12674
metis,2473,12574
metis,2392,12201
metis,2467,13005
metis,2473,12546
metis,2330,12546
metis,2330,12684
metis,2330,12348
spectral,2331,11984
spectral,2366,12047
spectral,2422,12075
spectral,2394,12201
spectral,2457,12222
spectral,2380,11970
spectral,2408,12166
spectral,2450,12208
grid,2413,17066
grid,2408,17078
grid,2397,16946
grid,2396,16909
grid,2394,16946
grid,2390,16905
grid,2406,17033
grid,2404,17079
metis_unweighted,2473,12672
metis_unweighted,2334,12593
metis_unweighted,2330,12433
metis_unweighted,2330,12131
metis_unweighted,2473,12564
metis_unweighted,2363,12598
metis_unweighted,2432,12499
metis_unweighted,2473,13082
metis,2052,7961
metis,2054,7878
metis,2042,7733
metis,2053,7665
metis,2042,7714
metis,2048,7538
metis,2042,7686
metis,2051,7864
spectral,2099,7535
spectral,2106,7578
spectral,2043,7343
spectral,2047,7475
spectral,2030,7390
spectral,1991,7247
spectral,2019,7331
spectral,2049,7417
grid,2093,9144
grid,2063,9127
grid,2068,9100
grid,2043,8953
grid,2050,9034
grid,2035,8940
grid,2018,8996
grid,2014,8914
metis_unweighted,2050,7698
metis_unweighted,2053,7861
metis_unweighted,2049,7597
metis_unweighted,2046,7698
metis_unweighted,2053,7657
metis_unweighted,2046,7798
metis_unweighted,2041,7885
metis_unweighted,2046,7917
metis,2323,11490
metis,2335,11501
metis,2255,11494
metis,2378,11603
metis,2348,11541
metis,2328,11739
metis,2265,11472
metis,2344,11594
spectral,2088,15444
spectral,2094,15414
spectral,2034,14970
spectral,2046,14982
spectral,2540,16168
spectral,2620,16448
spectral,2616,16452
spectral,2538,16152
grid,2334,15623
grid,2317,15577
grid,2333,15623
grid,2317,15577
grid,2329,15623
grid,2309,15577
grid,2328,15623
grid,2309,15577
metis_unweighted,2332,11513
metis_unweighted,2325,11509
metis_unweighted,2369,11558
metis_unweighted,2264,11613
metis_unweighted,2254,11613
metis_unweighted,2254,11707
metis_unweighted,2387,11989
metis_unweighted,2391,11542
metis,2263,5620
metis,2208,5722
metis,2139,5942
metis,2263,5389
metis,2132,7377
metis,2132,7033
metis,2213,5349
metis,2226,5567
spectral,2977,6500
spectral,3146,6656
spectral,1885,6279
spectral,1716,6136
spectral,2184,6890
spectral,1820,6084
spectral,2132,6968
spectral,1716,5980
grid,2281,11247
grid,2228,11292
grid,2269,11229
grid,2179,11174
grid,2204,10989
grid,2127,10782
grid,2203,11011
grid,2085,10675
metis_unweighted,2263,5340
metis_unweighted,2262,5473
metis_unweighted,2132,5465
metis_unweighted,2146,5310
metis_unweighted,2132,7397
metis_unweighted,2132,7271
metis_unweighted,2263,5389
metis_unweighted,2246,5697
metis,2164,5686
metis,2177,5673
metis,2158,5710
metis,2164,5658
metis,2224,5833
metis,2098,5619
metis,2150,5635
metis,2145,5713
spectral,1728,5184
spectral,1584,4752
spectral,1584,4752
spectral,2592,5904
spectral,2736,6192
spectral,2736,6192
spectral,2736,6192
spectral,1584,4752
grid,2253,9504
grid,2242,9510
grid,2136,9293
grid,2115,9248
grid,2169,9330
grid,2134,9269
grid,2116,9189
grid,2115,9177
metis_unweighted,2177,5725
metis_unweighted,2142,5650
metis_unweighted,2147,5658
metis_unweighted,2138,5696
metis_unweighted,2177,5696
metis_unweighted,2175,5678
metis_unweighted,2223,5822
metis_unweighted,2101,5634
