method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,82522,20580,0.750611958023315,18750,43127987,8.747406390082787,2649,2497,2572.5,53.579380362225166,76.5,11106,9740,10315.25,430.9816556420934,790.75
grid,116230,20580,0.8229372795319625,37373,83098723,18.138544140479944,2640,2489,2572.5,47.35768153108849,67.5,15101,14071,14528.75,344.0540473530285,572.25
metis_unweighted,80328,20580,0.7438004182850314,18144,41895025,8.434413682303806,2643,2499,2572.5,54.03933752369657,70.5,10282,9749,10041.0,185.6219275840007,241.0
metis,62760,18634,0.7030911408540471,20299,31092662,13.72586471558953,2389,2261,2329.25,46.22702131870493,59.75,8032,7539,7845.0,147.70324979498588,187.0
spectral,58438,18634,0.6811321400458605,19981,30873158,13.391599267590475,3160,1972,2329.25,438.3770494676928,830.75,7618,6963,7304.75,226.26353550671837,313.25
grid,104475,18634,0.8216415410385259,41236,63187840,27.854755836642305,2378,2280,2329.25,34.686993239541536,48.75,13339,12805,13059.375,223.15237927255,279.625
metis_unweighted,61844,18634,0.69869348683785,20339,31384516,13.626414428009197,2399,2261,2329.25,44.33607447666065,69.75,8012,7396,7730.5,217.93921170821923,281.5
metis,38858,16038,0.5872664573575583,13649,20723168,9.243660553329384,2064,1946,2004.75,52.8978969336211,59.25,4959,4752,4857.25,82.03619627944728,101.75
spectral,38394,16038,0.5822784810126582,13689,20798937,9.263489685399698,2187,1782,2004.75,119.80061560776723,182.25,4941,4536,4799.25,132.78813011711551,141.75
grid,84535,16038,0.8102797657774886,38238,57110572,26.43132992232742,2064,1950,2004.75,38.55434476164781,59.25,10719,10419,10566.875,129.31109532828185,152.125
metis_unweighted,39044,16038,0.5892326605880545,13729,20905206,9.266753260672187,2064,1946,2004.75,44.420575187631236,59.25,5013,4758,4880.5,88.9185020116736,132.5
metis,59215,22680,0.616988938613527,24013,60991002,10.271788254917617,2920,2753,2835.0,59.14811915860047,85.0,7558,7286,7401.875,101.45989047401933,156.125
grid,119204,22680,0.8097379282574411,43136,112351222,17.623958546773586,2859,2814,2835.0,13.583077707206124,24.0,14994,14807,14900.5,93.00134407630892,93.5
metis_unweighted,59447,22680,0.6184836913553249,24010,61315046,10.181348754536637,2920,2757,2835.0,53.48831648126533,85.0,7562,7364,7430.875,69.40719973460966,131.125
metis,50294,15000,0.7017536883127212,14407,20673128,10.40389263119104,1931,1823,1875.0,35.7211421989835,56.0,6505,6146,6286.75,108.61255682470605,218.25
spectral,48700,15000,0.6919917864476386,14080,20361240,10.08315988057089,1920,1830,1875.0,32.01562118716424,45.0,6140,6030,6087.5,48.153400710645556,52.5
grid,75621,15000,0.8016424009203793,24974,35831093,18.038545822161183,1919,1851,1875.0,24.150569351466643,44.0,9810,9259,9452.625,211.55787476480285,357.375
metis_unweighted,51358,15000,0.70793255189065,14908,21519559,10.689473342548435,1930,1821,1875.0,36.95605498426476,55.0,6916,6170,6419.75,239.23667674501752,496.25
metis,63059,20580,0.6736389730252621,18801,50368994,7.3292208855346725,2649,2497,2572.5,65.98484674529449,76.5,8045,7672,7882.375,128.14048686890493,162.625
grid,96943,20580,0.7877103039930681,34839,93635953,13.596988278671674,2632,2537,2572.5,31.20897306865447,59.5,12218,11967,12117.875,90.17266423368004,100.125
metis_unweighted,63596,20580,0.6763947418076609,18311,49566291,7.028093882716124,2649,2497,2572.5,61.48983655857283,76.5,8137,7792,7949.5,112.48999955551605,187.5
metis,81589,17280,0.7882067435561166,22170,38868146,13.085951896068,2224,2096,2160.0,44.54492114708477,64.0,10539,9994,10198.625,190.9547966797378,340.375
spectral,79116,17280,0.7815865311694221,23911,41358252,14.406287156829332,2167,2157,2160.0,3.7080992435478315,7.0,9910,9875,9889.5,13.181426326464068,20.5
grid,97573,17280,0.8229018273497791,30375,52559910,18.56014210408421,2212,2106,2160.0,36.796738985948195,52.0,12450,11889,12196.625,207.60656149312814,253.375
metis_unweighted,81907,17280,0.7890290207186199,21716,38765705,12.539574680998332,2224,2107,2160.0,36.92898590538332,64.0,10453,9951,10238.375,175.28401060849788,214.625
metis,82336,16464,0.8000388651379713,23940,35032424,16.950927294643737,2117,1997,2058.0,44.94162880893393,59.0,11013,9362,10292.0,562.8088041244557,721.0
spectral,83847,16464,0.8036423485634548,23500,34775868,16.463553488930714,2118,1932,2058.0,60.52272300549604,60.0,10833,10156,10480.875,211.29093538294538,352.125
grid,100575,16464,0.8363012677106637,31722,48466419,21.71418195654992,2087,2029,2058.0,26.85609800399157,29.0,12713,12434,12571.875,126.23731371904267,141.125
metis_unweighted,73105,16464,0.7747896860679844,23477,34558732,16.56166132997913,2116,1997,2058.0,41.14911906711977,58.0,9501,8807,9138.125,251.12269784907934,362.875
metis,68383,24624,0.6399105040726496,26869,64197576,11.999747432638697,3170,2988,3078.0,73.92394740542471,92.0,8708,8260,8547.875,138.0293786662825,160.125
grid,130183,24624,0.8108508791470469,47855,115781662,20.87099668059057,3084,3072,3078.0,5.07444578254611,6.0,16281,16267,16272.875,5.644410952437818,8.125
metis_unweighted,67618,24624,0.6358366115531368,26036,62370591,11.589846524134241,3170,2988,3078.0,68.6476510887299,92.0,8713,8162,8452.25,178.87687804744357,260.75
metis,71398,18432,0.7418415081654949,20437,34933226,12.406188842054798,2373,2238,2304.0,53.809850399346026,69.0,9155,8514,8924.75,196.81574505105021,230.25
spectral,68123,18432,0.7294305887879278,19815,33853399,12.034219732049651,2327,2296,2304.0,12.237238250520416,23.0,8664,8416,8515.375,91.39329502211855,148.625
grid,97743,18432,0.811423835978024,31666,53845740,19.424676706078476,2384,2224,2304.0,48.0,80.0,12400,12009,12217.875,144.87100943598068,182.125
metis_unweighted,70835,18432,0.739789652008188,19330,33467430,11.56323685851923,2367,2236,2304.0,47.61564868822013,63.0,9022,8629,8854.375,138.02983146769398,167.625
