method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,149411,55404,0.6291839288941242,120771,0.0,0.0,7133,6723,6925.5,143.1808297224178,207.5,19084,18374,18676.375,280.50888466321345,407.625
grid,295120,55404,0.8122661968013012,211151,0.0,0.0,6974,6874,6925.5,41.02438299353203,48.5,37142,36684,36890.0,150.04249398087197,252.0
metis_unweighted,150383,55404,0.6315806972862624,120939,0.0,0.0,7133,6723,6925.5,146.10869241766557,207.5,19137,18426,18797.875,242.56825714631336,339.125
metis,149698,61440,0.5895736749989979,93130,0.0,0.0,7860,7475,7680.0,133.5711420928937,180.0,19020,18323,18712.25,252.81107076233826,307.75
grid,295460,61440,0.7920530697894808,150592,0.0,0.0,7701,7664,7680.0,12.196310917650468,21.0,37074,36722,36932.5,128.76237804576303,141.5
metis_unweighted,149849,61440,0.5899872538355277,93361,0.0,0.0,7903,7456,7680.0,157.29272074701996,223.0,18959,18364,18731.125,170.7530654922482,227.875
metis,216513,60750,0.7194163860830527,104604,0.0,0.0,7725,7444,7593.75,108.36022102229212,131.25,27380,26615,27064.125,278.7186921880196,315.875
grid,273636,60750,0.7779897381923431,128743,0.0,0.0,7626,7565,7593.75,20.950835305543308,32.25,34420,33943,34204.5,184.72682533947255,215.5
metis_unweighted,216069,60750,0.7188398150590783,105485,0.0,0.0,7812,7381,7593.75,161.11156848594084,218.25,27467,26604,27008.625,265.79594499352316,458.375
metis,232685,54925,0.7639512645851688,97310,0.0,0.0,7071,6665,6865.625,140.96270561747883,205.375,29416,28424,29085.625,296.0109531334947,330.375
grid,260231,54925,0.7889375208948972,117620,0.0,0.0,6928,6804,6865.625,36.55112002387889,62.375,32891,32092,32528.875,258.45862217190586,362.125
metis_unweighted,231868,54925,0.7631195335276968,97188,0.0,0.0,7025,6710,6865.625,111.30581465044853,159.375,29844,28412,28983.5,466.3823538685828,860.5
metis,258980,58320,0.7748088655494633,132041,0.0,0.0,7508,7159,7290.0,103.26180319944059,218.0,32900,31721,32372.5,436.474226043188,527.5
grid,322633,58320,0.8192373377800783,179776,0.0,0.0,7308,7270,7290.0,12.767145334803704,18.0,40361,40298,40329.125,22.081878882921174,31.875
metis_unweighted,230898,58320,0.7474209391159733,136524,0.0,0.0,7485,7132,7290.0,132.32157798333574,195.0,29673,28287,28862.25,412.1852587126328,810.75
metis,125274,54872,0.5619841307853186,41514,0.0,0.0,7026,6658,6859.0,133.58985739942983,167.0,15872,15387,15659.25,155.67253290160085,212.75
grid,218085,54872,0.748391682142284,66380,0.0,0.0,7526,6299,6859.0,408.4473650300611,667.0,29111,25574,27260.625,1099.6625547753274,1850.375
metis_unweighted,125035,54872,0.5611468788739153,41264,0.0,0.0,7014,6662,6859.0,113.13708498984761,155.0,15747,15444,15629.375,106.20138593728427,117.625
metis,248791,60368,0.7573545666844862,126869,0.0,0.0,7614,7347,7546.0,83.74365647617735,68.0,31849,30562,31098.875,408.3963875636022,750.125
grid,294149,60368,0.7947706774457843,157984,0.0,0.0,7669,7468,7546.0,64.93265742290238,123.0,37323,36461,36768.625,258.3345396477211,554.375
metis_unweighted,244494,60368,0.7530900553796821,125295,0.0,0.0,7560,7533,7546.0,9.656603957913983,14.0,31004,30181,30561.75,233.5009368289558,442.25
metis,189415,61516,0.6752316342422723,156631,0.0,0.0,7920,7465,7689.5,178.30030846860586,230.5,24494,22986,23676.875,485.0877336884535,817.125
grid,353776,61516,0.8261159603817104,417626,0.0,0.0,7783,7603,7689.5,61.25765258316711,93.5,44769,43809,44222.0,364.3085917186143,547.0
metis_unweighted,186807,61516,0.670697564866413,156099,0.0,0.0,7898,7465,7689.5,139.68894014917572,208.5,23741,22892,23350.875,223.14761790124493,390.125
metis,245748,60750,0.7527955466575517,144270,0.0,0.0,7821,7373,7593.75,127.44386018949677,227.25,31514,30230,30718.5,405.02160436203894,795.5
grid,308106,60750,0.8028275982940936,165336,0.0,0.0,7806,7429,7593.75,110.7166992824479,212.25,39191,37828,38513.25,428.6317621222207,677.75
metis_unweighted,241832,60750,0.7487925502001389,142258,0.0,0.0,7784,7417,7593.75,141.4768090536396,190.25,31262,29629,30229.0,490.14130615568405,1033.0
metis,210297,52728,0.7492688911396739,170758,0.0,0.0,6760,6458,6591.0,90.1443287178955,169.0,26761,25869,26287.125,312.74407968017556,473.875
grid,351633,52728,0.8500482036668914,265835,0.0,0.0,6792,6390,6591.0,166.910155472937,201.0,44433,43525,43954.125,344.899056790534,478.875
metis_unweighted,209573,52728,0.7484027045468643,169862,0.0,0.0,6752,6537,6591.0,67.93379129711516,161.0,26677,25957,26196.625,212.38699200986864,480.375
