method,core_n,n
metis,121928,226686
metis,123690,227087
metis,124583,226430
metis,125451,228660
metis,124376,226296
metis,125410,228562
metis,126793,232749
metis,127957,229225
grid,126115,237143
grid,125245,235876
grid,125637,236328
grid,124822,235296
grid,125558,236243
grid,124763,235154
grid,124254,234649
grid,123794,235054
metis_unweighted,125983,229538
metis_unweighted,126852,229584
metis_unweighted,124628,224085
metis_unweighted,124192,222103
metis_unweighted,124757,225292
metis_unweighted,123766,224025
metis_unweighted,125798,226175
metis_unweighted,124212,228355
metis,126442,201229
metis,129271,202244
metis,126814,203129
metis,128498,199377
metis,129629,205906
metis,126421,198095
metis,127949,201865
metis,127184,201484
grid,128370,258377
grid,127402,257610
grid,128282,258278
grid,127314,257554
grid,128370,258370
grid,127402,257595
grid,128018,256848
grid,127050,256020
metis_unweighted,126852,198888
metis_unweighted,128229,204983
metis_unweighted,129146,208225
metis_unweighted,127925,197889
metis_unweighted,127836,198382
metis_unweighted,128068,198176
metis_unweighted,126335,198496
metis_unweighted,127817,202196
metis,129772,175235
metis,129530,174986
metis,128041,174610
metis,129879,179435
metis,130603,180775
metis,128543,177763
metis,129562,178612
metis,127885,177477
grid,129479,257909
grid,129846,259846
grid,129016,258298
grid,129407,260045
grid,128978,257052
grid,129445,259704
grid,128573,257521
grid,129071,260131
metis_unweighted,128728,176993
metis_unweighted,129363,178888
metis_unweighted,129389,180350
metis_unweighted,129368,179539
metis_unweighted,129423,179262
metis_unweighted,129388,179886
metis_unweighted,129418,177710
metis_unweighted,128738,176889
metis,130124,237020
metis,130066,236730
metis,130549,241395
metis,130107,237316
metis,125738,227672
metis,125914,228975
metis,127567,232760
metis,126830,230584
grid,134100,251966
grid,131400,247746
grid,129630,245024
grid,127020,240917
grid,129630,245024
grid,127020,240917
grid,125309,238270
grid,122786,234273
metis_unweighted,128359,231994
metis_unweighted,128368,234802
metis_unweighted,128366,231358
metis_unweighted,128356,234911
metis_unweighted,128361,232807
metis_unweighted,128368,234522
metis_unweighted,128358,235229
metis_unweighted,128359,233947
metis,131048,229476
metis,129212,227032
metis,130179,226214
metis,130214,231885
metis,127784,225323
metis,129476,230357
metis,130700,228721
metis,129617,230430
grid,129814,236138
grid,129750,236742
grid,129746,236724
grid,129754,237668
grid,129767,236696
grid,129766,237495
grid,129788,237768
grid,129845,238909
metis_unweighted,129780,224995
metis_unweighted,129766,227682
metis_unweighted,129780,227251
metis_unweighted,129778,224024
metis_unweighted,129778,226955
metis_unweighted,129777,228464
metis_unweighted,129806,227768
metis_unweighted,129765,225552
metis,138843,236994
metis,138059,235950
metis,139200,239585
metis,139227,237831
metis,138127,236715
metis,137274,236924
metis,138063,237048
metis,137127,234298
grid,138816,253392
grid,137952,251398
grid,138816,253408
grid,137952,251412
grid,138720,253116
grid,137856,251127
grid,138336,252083
grid,137472,250062
metis_unweighted,137030,234418
metis_unweighted,142225,241278
metis_unweighted,138112,235260
metis_unweighted,137021,233588
metis_unweighted,138473,236626
metis_unweighted,136379,232197
metis_unweighted,138342,234506
metis_unweighted,138338,234944
metis,133568,207555
metis,134753,207812
metis,136207,212031
metis,136348,210085
metis,134250,208260
metis,137063,212331
metis,133055,207662
metis,134756,208210
grid,135330,245097
grid,134880,244864
grid,135315,245278
grid,134865,245062
grid,135135,245067
grid,134685,244844
grid,135120,245342
grid,134670,245146
metis_unweighted,135659,210711
metis_unweighted,134621,210022
metis_unweighted,134101,207190
metis_unweighted,133759,209358
metis_unweighted,134364,208586
metis_unweighted,136345,212865
metis_unweighted,136954,214841
metis_unweighted,134197,209090
metis,126487,214621
metis,124424,213958
metis,128013,217446
metis,126578,218060
metis,130627,223604
metis,127325,214436
metis,128700,218108
metis,131846,222830
grid,128400,231613
grid,127680,229348
grid,128400,231613
grid,127525,229348
grid,128400,231613
grid,127680,229348
grid,128400,231613
grid,127515,229348
metis_unweighted,127990,218761
metis_unweighted,128003,215216
metis_unweighted,128002,217070
metis_unweighted,128002,216953
metis_unweighted,127999,216703
metis_unweighted,127997,216206
metis_unweighted,128012,214378
metis_unweighted,127995,215941
metis,126348,211416
metis,129726,214141
metis,129770,217755
metis,127735,212751
metis,133562,222257
metis,130786,218225
metis,129412,213800
metis,130891,215363
grid,131447,233850
grid,130343,233800
grid,130368,232420
grid,129307,232318
grid,130389,233007
grid,129239,232197
grid,129120,231105
grid,128017,230374
metis_unweighted,129770,216421
metis_unweighted,129775,210414
metis_unweighted,129761,211685
metis_unweighted,129779,215941
metis_unweighted,129781,215471
metis_unweighted,129774,212754
metis_unweighted,129766,216520
metis_unweighted,129824,213150
metis,133263,225007
metis,127080,212440
metis,129547,215141
metis,128156,214741
metis,128342,214647
metis,131555,223279
metis,129843,214811
metis,129446,218620
grid,130825,258565
grid,130128,258668
grid,129454,256354
grid,129213,256235
grid,130242,256639
grid,129689,257464
grid,129010,255092
grid,128671,255264
metis_unweighted,129812,216345
metis_unweighted,128520,216731
metis_unweighted,129707,215969
metis_unweighted,128975,216246
metis_unweighted,130983,213629
metis_unweighted,128776,218093
metis_unweighted,129813,219271
metis_unweighted,130646,218315
