method,core_n,n
metis,131342,223546
metis,131622,221271
metis,131754,222539
metis,130703,224030
metis,132365,221623
metis,133084,221149
metis,132402,226000
metis,131288,221336
grid,132184,268332
grid,131508,268332
grid,132158,268279
grid,131482,268275
grid,132210,268391
grid,131534,268391
grid,132080,268109
grid,131404,268101
metis_unweighted,131972,221199
metis_unweighted,132261,223995
metis_unweighted,132394,222913
metis_unweighted,130637,217798
metis_unweighted,131003,220018
metis_unweighted,132626,226464
metis_unweighted,130674,220217
metis_unweighted,132993,220062
metis,127960,214845
metis,131422,219313
metis,129380,216992
metis,129411,217584
metis,130106,217866
metis,128571,215442
metis,130790,218866
metis,129592,217248
grid,130263,306155
grid,129381,303497
grid,130032,304219
grid,129150,301561
grid,130305,305513
grid,129423,302855
grid,129780,304208
grid,128898,301545
metis_unweighted,130794,218225
metis_unweighted,130795,217913
metis_unweighted,130012,215715
metis_unweighted,128748,215443
metis_unweighted,127247,214908
metis_unweighted,129640,217133
metis_unweighted,130359,218707
metis_unweighted,129637,217412
metis,128457,195694
metis,128464,196750
metis,129561,197317
metis,128241,195969
metis,127376,195269
metis,127289,194713
metis,128525,195904
metis,128519,196500
grid,128988,376301
grid,128340,373054
grid,128412,375087
grid,127764,371840
grid,128952,376301
grid,128304,373054
grid,128160,374979
grid,127512,371723
metis_unweighted,128315,196081
metis_unweighted,128298,196186
metis_unweighted,128348,195658
metis_unweighted,128602,196513
metis_unweighted,129116,196728
metis_unweighted,127403,195309
metis_unweighted,128295,195836
metis_unweighted,128055,195864
metis,139149,214038
metis,140019,211741
metis,141566,213747
metis,137650,212457
metis,142890,214107
metis,137219,209774
metis,138409,210031
metis,141138,212341
grid,140613,289102
grid,140349,288146
grid,140371,288743
grid,140107,287787
grid,139381,286719
grid,139161,286467
grid,139139,286360
grid,138919,286108
metis_unweighted,142440,213632
metis_unweighted,138920,212279
metis_unweighted,136229,209452
metis_unweighted,142097,212743
metis_unweighted,140233,213581
metis_unweighted,141583,213086
metis_unweighted,140197,211639
metis_unweighted,136341,209832
metis,129559,190817
metis,128563,194163
metis,130948,197229
metis,128094,192850
metis,131032,197812
metis,129077,193298
metis,128147,190872
metis,128395,193381
grid,130020,238303
grid,129291,236982
grid,129645,237973
grid,128794,235802
grid,129586,238111
grid,128899,236449
grid,129192,237973
grid,128388,235438
metis_unweighted,129194,195627
metis_unweighted,128896,192306
metis_unweighted,129119,194771
metis_unweighted,129077,191779
metis_unweighted,129221,192415
metis_unweighted,129089,199676
metis_unweighted,129263,190152
metis_unweighted,129956,196943
metis,131964,197478
metis,131938,199476
metis,131880,198938
metis,130546,197725
metis,132591,200548
metis,132560,199904
metis,132304,200227
metis,130777,198029
grid,132210,253576
grid,131911,253338
grid,132106,253306
grid,131729,252871
grid,131872,253355
grid,131573,253117
grid,131768,253085
grid,131391,252650
metis_unweighted,134707,202426
metis_unweighted,130540,196849
metis_unweighted,130483,198135
metis_unweighted,133320,200472
metis_unweighted,131022,198901
metis_unweighted,131949,199067
metis_unweighted,131003,195941
metis_unweighted,131536,198225
metis,129792,209964
metis,129770,209582
metis,129782,208873
metis,129775,207997
metis,129772,209141
metis,129786,208233
metis,129772,208597
metis,129781,209965
grid,130895,203969
grid,129767,203962
grid,129767,203962
grid,128689,203876
grid,130895,203969
grid,129767,203962
grid,129767,203962
grid,128683,203789
metis_unweighted,129776,212456
metis_unweighted,129782,205853
metis_unweighted,129774,208603
metis_unweighted,129768,207880
metis_unweighted,129787,207350
metis_unweighted,129766,211784
metis_unweighted,129785,210419
metis_unweighted,129792,208882
metis,133410,231590
metis,132127,231499
metis,132109,231396
metis,131138,230442
metis,131541,234882
metis,131516,227524
metis,130304,230604
metis,131551,231507
grid,131896,276160
grid,131605,275190
grid,131750,275865
grid,131616,275203
grid,131813,275847
grid,131621,275138
grid,131780,275852
grid,131615,275110
metis_unweighted,131681,233230
metis_unweighted,130238,230586
metis_unweighted,132043,232641
metis_unweighted,133142,232519
metis_unweighted,131611,233621
metis_unweighted,132153,228993
metis_unweighted,131224,230210
metis_unweighted,131604,230501
metis,133239,207683
metis,131331,205812
metis,132342,205368
metis,131351,204728
metis,131853,205152
metis,132144,206379
metis,131476,205607
metis,132018,207029
grid,132157,285954
grid,132160,286046
grid,131827,285382
grid,131794,285361
grid,132016,284923
grid,131986,284906
grid,131942,286129
grid,131872,286028
metis_unweighted,132052,207043
metis_unweighted,132203,206304
metis_unweighted,131825,205654
metis_unweighted,132045,206897
metis_unweighted,132350,207929
metis_unweighted,132003,208787
metis_unweighted,131391,206555
metis_unweighted,131885,206820
metis,135112,237575
metis,132686,234126
metis,135116,239041
metis,133839,236212
metis,134631,243082
metis,133936,235219
metis,132026,232459
metis,135130,237893
grid,135260,272945
grid,134285,271947
grid,134316,272410
grid,133338,270965
grid,134781,273396
grid,133834,272315
grid,133803,271711
grid,132859,270456
metis_unweighted,134343,239850
metis_unweighted,133007,235671
metis_unweighted,134337,235720
metis_unweighted,134095,237529
metis_unweighted,134339,235725
metis_unweighted,134095,235468
metis_unweighted,134105,240023
metis_unweighted,134155,233308
