method,core_n,n
metis,7458,21671
metis,7709,22221
metis,7619,22113
metis,7284,21516
metis,7725,20980
metis,7281,21608
metis,7607,23725
metis,7317,22943
grid,7560,29770
grid,7460,29550
grid,7550,29670
grid,7450,29458
grid,7580,29894
grid,7480,29679
grid,7510,29320
grid,7410,29106
metis_unweighted,7602,21999
metis_unweighted,7387,21420
metis_unweighted,7690,21416
metis_unweighted,7381,21708
metis_unweighted,7684,23202
metis_unweighted,7325,21918
metis_unweighted,7565,22715
metis_unweighted,7366,22214
metis,7025,17535
metis,7028,17770
metis,7376,18161
metis,7137,17837
metis,7277,18271
metis,7023,17604
metis,7197,17835
metis,7281,18070
grid,7272,31053
grid,7144,30304
grid,7216,30852
grid,7088,30098
grid,7216,30894
grid,7088,30095
grid,7224,30842
grid,7096,30091
metis_unweighted,7269,18073
metis_unweighted,7153,17575
metis_unweighted,7142,17783
metis_unweighted,7259,18127
metis_unweighted,7233,17594
metis_unweighted,7032,17770
metis_unweighted,7058,17743
metis_unweighted,7198,18005
metis,7495,14441
metis,7730,14549
metis,7610,14423
metis,7538,14373
metis,7325,14213
metis,7688,14618
metis,7491,14347
metis,7491,14304
grid,7595,33072
grid,7497,32515
grid,7609,33094
grid,7511,32543
grid,7623,33115
grid,7525,32543
grid,7553,33082
grid,7455,32520
metis_unweighted,7368,14135
metis_unweighted,7768,14645
metis_unweighted,7325,14251
metis_unweighted,7608,14375
metis_unweighted,7724,14490
metis_unweighted,7466,14210
metis_unweighted,7626,14414
metis_unweighted,7483,14207
metis,6582,14782
metis,6693,14872
metis,6669,14941
metis,6677,15010
metis,6921,15119
metis,6921,14854
metis,6630,14653
metis,6667,14869
grid,6768,29456
grid,6736,29142
grid,6736,29402
grid,6704,29088
grid,6736,29445
grid,6704,29131
grid,6704,29391
grid,6672,29077
metis_unweighted,6744,14820
metis_unweighted,6745,14761
metis_unweighted,6633,14744
metis_unweighted,6675,14701
metis_unweighted,6613,14676
metis_unweighted,6857,15025
metis_unweighted,6725,14777
metis_unweighted,6768,14895
metis,6516,16309
metis,6350,15255
metis,6498,16032
metis,6220,15470
metis,6376,16034
metis,6143,15183
metis,6202,15613
metis,6320,15749
grid,6412,23983
grid,6353,23976
grid,6380,23968
grid,6281,23612
grid,6363,23988
grid,6321,23967
grid,6296,23934
grid,6219,23583
metis_unweighted,6443,15823
metis_unweighted,6518,15818
metis_unweighted,6143,15545
metis_unweighted,6143,15820
metis_unweighted,6229,15518
metis_unweighted,6146,15203
metis_unweighted,6518,15443
metis_unweighted,6485,15389
metis,7539,17528
metis,7281,17108
metis,7639,17790
metis,7281,17611
metis,7725,17678
metis,7529,17290
metis,7281,17295
metis,7725,17805
grid,7560,27974
grid,7520,27806
grid,7540,27937
grid,7480,27727
grid,7510,27974
grid,7470,27806
grid,7490,27937
grid,7430,27727
metis_unweighted,7722,17870
metis_unweighted,7306,17011
metis_unweighted,7571,17796
metis_unweighted,7294,17058
metis_unweighted,7725,18867
metis_unweighted,7510,17928
metis_unweighted,7282,17048
metis_unweighted,7590,18024
metis,7231,23390
metis,7474,24056
metis,7444,23278
metis,7080,23348
metis,7295,23774
metis,7324,23205
metis,7366,24029
metis,7106,22505
grid,7492,27542
grid,7332,26881
grid,7134,25911
grid,7241,26359
grid,7448,27296
grid,7320,26761
grid,7122,25838
grid,7231,26330
metis_unweighted,7397,23766
metis_unweighted,7114,23301
metis_unweighted,7266,24065
metis_unweighted,7316,23268
metis_unweighted,7298,23253
metis_unweighted,7103,23821
metis_unweighted,7506,23517
metis_unweighted,7320,24015
metis,6930,24109
metis,6917,23688
metis,6930,24283
metis,6884,24689
metis,6868,24412
metis,6743,24008
metis,7143,22104
metis,7151,22663
grid,6964,28154
grid,6963,28258
grid,6942,27843
grid,6918,27735
grid,6945,27872
grid,6920,27743
grid,6976,28314
grid,6938,28045
metis_unweighted,7036,22083
metis_unweighted,7038,21143
metis_unweighted,7028,21486
metis_unweighted,6878,21101
metis_unweighted,7120,21237
metis_unweighted,6860,20729
metis_unweighted,6767,20784
metis_unweighted,6839,20620
metis,7507,16564
metis,7137,16390
metis,7283,16482
metis,7158,16421
metis,7467,16710
metis,7266,16449
metis,7320,16653
metis,7230,16429
grid,7300,31962
grid,7296,31951
grid,7300,31967
grid,7293,31946
grid,7300,31965
grid,7290,31957
grid,7297,31957
grid,7292,31957
metis_unweighted,7449,16566
metis_unweighted,7163,16478
metis_unweighted,7157,16397
metis_unweighted,7290,16745
metis_unweighted,7332,16535
metis_unweighted,7343,16767
metis_unweighted,7314,16521
metis_unweighted,7320,16515
metis,7918,22319
metis,7923,21408
metis,8009,21888
metis,7611,20987
metis,7586,20605
metis,7804,21619
metis,7808,22015
metis,7549,21054
grid,7956,28565
grid,7812,28347
grid,7812,28197
grid,7668,27909
grid,7884,28608
grid,7740,28386
grid,7740,28238
grid,7596,27945
metis_unweighted,7687,21185
metis_unweighted,7715,20841
metis_unweighted,7836,21473
metis_unweighted,7683,21161
metis_unweighted,8001,21426
metis_unweighted,7642,21566
metis_unweighted,8002,21574
metis_unweighted,7642,21294
