method,core_n,n
metis,7087,18970
metis,7133,19084
metis,6961,18861
metis,6931,18475
metis,6723,18383
metis,6847,18374
metis,6999,18878
metis,6723,18386
grid,6898,36908
grid,6884,36760
grid,6972,37142
grid,6958,36684
grid,6974,37080
grid,6959,36928
grid,6885,36865
grid,6874,36753
metis_unweighted,7042,19020
metis_unweighted,6723,18658
metis_unweighted,7092,19137
metis_unweighted,6862,18426
metis_unweighted,7133,19094
metis_unweighted,6906,18768
metis_unweighted,6723,18569
metis_unweighted,6923,18711
metis,7475,18323
metis,7698,18480
metis,7532,18591
metis,7769,19020
metis,7860,18981
metis,7770,19014
metis,7546,18535
metis,7790,18754
grid,7701,37074
grid,7664,36722
grid,7692,37070
grid,7664,36722
grid,7686,36962
grid,7682,36970
grid,7673,36970
grid,7678,36970
metis_unweighted,7704,18810
metis_unweighted,7456,18626
metis_unweighted,7845,18730
metis_unweighted,7903,18959
metis_unweighted,7552,18685
metis_unweighted,7727,18790
metis_unweighted,7475,18364
metis_unweighted,7778,18885
metis,7444,27347
metis,7725,27380
metis,7718,27267
metis,7483,27045
metis,7676,27276
metis,7621,26742
metis,7459,26615
metis,7624,26841
grid,7626,34420
grid,7573,33943
grid,7592,34140
grid,7603,34336
grid,7610,34390
grid,7570,34013
grid,7565,34016
grid,7611,34378
metis_unweighted,7400,26903
metis_unweighted,7692,27192
metis_unweighted,7381,26722
metis_unweighted,7812,27467
metis_unweighted,7810,27221
metis_unweighted,7567,26604
metis_unweighted,7631,26886
metis_unweighted,7457,27074
metis,6941,29058
metis,7071,29288
metis,7013,29416
metis,6934,28917
metis,6749,29190
metis,6862,29040
metis,6665,29352
metis,6690,28424
grid,6892,32816
grid,6850,32509
grid,6928,32891
grid,6878,32651
grid,6836,32211
grid,6804,32092
grid,6891,32613
grid,6846,32448
metis_unweighted,6761,28412
metis_unweighted,7025,29158
metis_unweighted,6790,28482
metis_unweighted,7023,28669
metis_unweighted,6944,29400
metis_unweighted,6845,29844
metis_unweighted,6827,29193
metis_unweighted,6710,28710
metis,7206,31721
metis,7508,32866
metis,7336,32900
metis,7197,32428
metis,7327,32644
metis,7159,31765
metis,7267,32581
metis,7320,32075
grid,7290,40322
grid,7308,40361
grid,7290,40322
grid,7273,40305
grid,7291,40322
grid,7307,40361
grid,7291,40342
grid,7270,40298
metis_unweighted,7161,28287
metis_unweighted,7232,28405
metis_unweighted,7485,28988
metis_unweighted,7132,29091
metis_unweighted,7182,28640
metis_unweighted,7260,28765
metis_unweighted,7395,29049
metis_unweighted,7473,29673
metis,6783,15599
metis,6732,15496
metis,7026,15872
metis,6768,15674
metis,6658,15387
metis,6984,15779
metis,7024,15830
metis,6897,15637
grid,7526,29111
grid,7332,28478
grid,6698,27123
grid,6526,26565
grid,7104,27843
grid,6918,27166
grid,6469,26225
grid,6299,25574
metis_unweighted,6821,15656
metis_unweighted,6859,15675
metis_unweighted,7014,15729
metis_unweighted,6723,15444
metis_unweighted,6935,15675
metis_unweighted,6974,15747
metis_unweighted,6884,15644
metis_unweighted,6662,15465
metis,7347,30880
metis,7614,31534
metis,7588,31357
metis,7513,30755
metis,7606,30562
metis,7613,30960
metis,7565,30894
metis,7522,31849
grid,7669,37323
grid,7609,36896
grid,7557,36831
grid,7561,36765
grid,7538,36794
grid,7493,36484
grid,7473,36461
grid,7468,36595
metis_unweighted,7560,31004
metis_unweighted,7533,30636
metis_unweighted,7555,30545
metis_unweighted,7558,30313
metis_unweighted,7536,30669
metis_unweighted,7542,30483
metis_unweighted,7540,30663
metis_unweighted,7544,30181
metis,7466,22986
metis,7593,23810
metis,7819,24494
metis,7557,23727
metis,7907,24032
metis,7789,23237
metis,7465,23133
metis,7920,23996
grid,7771,44548
grid,7699,43975
grid,7687,44489
grid,7606,43809
grid,7686,44489
grid,7603,43809
grid,7783,44769
grid,7681,43888
metis_unweighted,7898,23346
metis_unweighted,7465,23403
metis_unweighted,7732,23287
metis_unweighted,7796,23483
metis_unweighted,7487,23256
metis_unweighted,7696,23399
metis_unweighted,7776,23741
metis_unweighted,7666,22892
metis,7821,31514
metis,7373,30230
metis,7636,30983
metis,7562,31046
metis,7488,30475
metis,7543,30444
metis,7623,30696
metis,7704,30360
grid,7669,38997
grid,7806,39191
grid,7526,38176
grid,7594,38657
grid,7526,38151
grid,7674,38691
grid,7429,37828
grid,7526,38415
metis_unweighted,7784,31262
metis_unweighted,7462,30097
metis_unweighted,7767,30364
metis_unweighted,7746,30287
metis_unweighted,7582,29842
metis_unweighted,7417,29629
metis_unweighted,7534,30563
metis_unweighted,7458,29788
metis,6760,26761
metis,6458,26258
metis,6539,25921
metis,6599,26385
metis,6551,25869
metis,6628,26110
metis,6516,26252
metis,6677,26741
grid,6792,44433
grid,6390,43525
grid,6732,44214
grid,6451,43778
grid,6785,44392
grid,6399,43549
grid,6708,44058
grid,6471,43684
metis_unweighted,6614,26238
metis_unweighted,6551,26232
metis_unweighted,6537,25957
metis_unweighted,6543,26251
metis_unweighted,6622,26167
metis_unweighted,6752,26677
metis_unweighted,6551,25965
metis_unweighted,6558,26086
