method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1781494,1054560,0.4080474029101417,375636,0.0,0.0,133084,130703,131820.0,710.2994087003029,1264.0,226000,221149,222686.75,1615.0541593085973,3313.25
grid,2146210,1054560,0.5086408133407262,675786,0.0,0.0,132210,131404,131820.0,341.48206395065614,390.0,268391,268101,268276.25,106.79741335818953,114.75
metis_unweighted,1772666,1054560,0.40509943779595253,368030,0.0,0.0,132993,130637,131820.0,862.621006004375,1173.0,226464,217798,221583.25,2562.0574617873035,4880.75
metis,1738156,1037232,0.40325724503439275,610839,0.0,0.0,131422,127960,129654.0,1048.8754692526659,1768.0,219313,214845,217269.5,1435.0458180838687,2043.5
grid,2429553,1037232,0.5730770228103689,1173388,0.0,0.0,130305,128898,129654.0,488.22177337763213,651.0,306155,301545,303694.125,1573.8377805145612,2460.875
metis_unweighted,1735456,1037232,0.40232884037394206,609334,0.0,0.0,130795,127247,129654.0,1109.1460679279353,1141.0,218707,214908,216932.0,1315.7897818420693,1775.0
metis,1568116,1026432,0.345436179466315,683650,0.0,0.0,129561,127289,128304.0,672.63493070164,1257.0,197317,194713,196014.5,777.8054062553178,1302.5
grid,2992339,1026432,0.656980041365634,2115787,0.0,0.0,128988,127512,128304.0,479.6248534010722,684.0,376301,371723,374042.375,1744.814025727384,2258.625
metis_unweighted,1568175,1026432,0.345460806351332,683482,0.0,0.0,129116,127403,128304.0,450.57241371393343,812.0,196728,195309,196021.875,428.7071953851486,706.125
metis,1698236,1118040,0.34164627295617334,487385,0.0,0.0,142890,137219,139755.0,1875.2201204125345,3135.0,214107,209774,212279.5,1590.7619243620336,1827.5
grid,2299432,1118040,0.513775575881348,850148,0.0,0.0,140613,138919,139755.0,628.8306608300838,858.0,289102,286108,287429.0,1088.8712045049222,1673.0
metis_unweighted,1696244,1118040,0.3408731291017094,485690,0.0,0.0,142440,136229,139755.0,2270.5978838182687,2685.0,213632,209452,212030.5,1511.9390695395102,1601.5
metis,1550422,1033815,0.33320412120055054,281784,0.0,0.0,131032,128094,129226.875,1114.4392578220672,1805.125,197812,190817,193802.75,2418.3525254809315,4009.25
grid,1897031,1033815,0.4550352629978108,498755,0.0,0.0,130020,128388,129226.875,492.0326303966029,793.125,238303,235438,237128.875,1053.072342897201,1174.125
metis_unweighted,1553669,1033815,0.3345976523957162,281270,0.0,0.0,129956,128896,129226.875,295.0912729563516,729.125,199676,190152,194208.625,2934.5656807055793,5467.375
metis,1592325,1054560,0.33772314069049975,304563,0.0,0.0,132591,130546,131820.0,718.1122823068827,771.0,200548,197478,199040.625,1107.9945777732848,1507.375
grid,2025298,1054560,0.4793062551782503,627901,0.0,0.0,132210,131391,131820.0,250.22889521396206,390.0,253576,252650,253162.25,277.29395503688863,413.75
metis_unweighted,1590016,1054560,0.3367613910803413,303087,0.0,0.0,134707,130483,131820.0,1387.9989193079366,2887.0,202426,195941,198752.0,1896.0369853987554,3674.0
metis,1672352,1038230,0.3791797420638717,191870,0.0,0.0,129792,129770,129778.75,7.292976072907411,13.25,209965,207997,209044.0,705.0242903616868,921.0
grid,1631451,1038230,0.3636155790152447,249494,0.0,0.0,130895,128683,129778.75,781.0892634648104,1116.25,203969,203789,203931.375,61.15541165751401,37.625
metis_unweighted,1673227,1038230,0.3795043948011836,190495,0.0,0.0,129792,129766,129778.75,8.671072598012312,13.25,212456,205853,209153.375,2108.6726830817056,3302.625
metis,1849444,1053696,0.43026336563853784,565495,0.0,0.0,133410,130304,131712.0,838.0450465219635,1698.0,234882,227524,231180.5,1883.1822800780599,3701.5
grid,2204365,1053696,0.5219956767595203,791689,0.0,0.0,131896,131605,131712.0,105.16653460107925,184.0,276160,275110,275545.625,397.4823698920494,614.375
metis_unweighted,1852301,1053696,0.4311421307875988,569571,0.0,0.0,133142,130238,131712.0,773.190468125416,1430.0,233621,228993,231537.625,1565.367523738435,2083.375
metis,1647758,1055754,0.35927848628257303,665330,0.0,0.0,133239,131331,131969.25,594.8242912827283,1269.75,207683,204728,205969.75,932.3327933200677,1713.25
grid,2284729,1055754,0.5379084346546134,1118233,0.0,0.0,132160,131794,131969.25,130.02379589905843,190.75,286129,284906,285591.125,478.43976567066414,537.875
metis_unweighted,1655989,1055754,0.3624631564581649,669503,0.0,0.0,132350,131391,131969.25,268.238117164582,380.75,208787,205654,206998.625,907.9792037128384,1788.375
metis,1895607,1072476,0.434230829491556,631680,0.0,0.0,135130,132026,134059.5,1105.7818500952167,1070.5,243082,232459,236950.875,3060.609311783358,6131.125
grid,2176145,1072476,0.5071670316086474,845511,0.0,0.0,135260,132859,134059.5,720.833718689685,1200.5,273396,270456,272018.125,911.5939937137586,1377.875
metis_unweighted,1893294,1072476,0.43353964043619214,630693,0.0,0.0,134343,133007,134059.5,411.8503975960203,283.5,240023,233308,236661.75,2168.9202238671664,3361.25
