method,core_n,n
metis,127750,252660
metis,130128,254779
metis,128964,253248
metis,128737,252302
metis,126365,247645
metis,127680,248662
metis,126375,245816
metis,126209,249465
grid,128810,280184
grid,128326,279553
grid,128194,279407
grid,127710,277956
grid,127842,278528
grid,127358,278002
grid,127226,277721
grid,126742,276271
metis_unweighted,127556,250831
metis_unweighted,127375,253368
metis_unweighted,128626,252071
metis_unweighted,126887,248504
metis_unweighted,128259,252083
metis_unweighted,125797,244228
metis_unweighted,131615,257268
metis_unweighted,126093,249586
metis,134579,236944
metis,136911,240161
metis,134604,237226
metis,133842,238767
metis,136408,242481
metis,135056,240049
metis,134972,240419
metis,134972,238960
grid,135239,274250
grid,135144,273900
grid,135208,274175
grid,135083,273808
grid,135241,274201
grid,135145,273939
grid,135194,274153
grid,135090,273814
metis_unweighted,134964,239786
metis_unweighted,134915,236285
metis_unweighted,135844,238351
metis_unweighted,134828,236905
metis_unweighted,134730,239408
metis_unweighted,134627,237301
metis_unweighted,136688,243747
metis_unweighted,134748,238222
metis,135938,208717
metis,135471,208503
metis,135980,207319
metis,135789,208041
metis,135469,208165
metis,135619,208926
metis,136384,208221
metis,135446,207667
grid,135838,300041
grid,135714,297673
grid,135809,299959
grid,135697,297633
grid,135836,300002
grid,135705,297651
grid,135802,299877
grid,135695,297627
metis_unweighted,135087,209342
metis_unweighted,135094,206555
metis_unweighted,136404,208876
metis_unweighted,136414,208359
metis_unweighted,136002,207289
metis_unweighted,135995,209833
metis_unweighted,134699,204707
metis_unweighted,136401,207682
metis,125135,216500
metis,124805,212392
metis,128917,219521
metis,127044,219981
metis,125135,216406
metis,129091,219886
metis,125529,215505
metis,124136,215865
grid,126616,272078
grid,126280,271589
grid,126616,272078
grid,126168,271575
grid,126224,271728
grid,125888,271239
grid,126224,271728
grid,125776,271225
metis_unweighted,126182,215873
metis_unweighted,126342,216743
metis_unweighted,126607,214988
metis_unweighted,126709,218083
metis_unweighted,124973,212371
metis_unweighted,126182,214310
metis_unweighted,127024,215337
metis_unweighted,125773,214905
metis,129738,241578
metis,125850,236388
metis,127514,232073
metis,128490,236167
metis,126956,232941
metis,131049,242781
metis,128762,236401
metis,128073,238334
grid,128423,263560
grid,128323,263329
grid,128438,263605
grid,128322,263379
grid,128282,263213
grid,128201,263087
grid,128253,263087
grid,128190,263027
metis_unweighted,129382,237250
metis_unweighted,127693,233569
metis_unweighted,129549,247389
metis_unweighted,127446,237765
metis_unweighted,126777,232347
metis_unweighted,126848,234720
metis_unweighted,129517,241601
metis_unweighted,129220,244092
metis,128353,216385
metis,128433,217212
metis,129630,215240
metis,129649,216189
metis,129676,218702
metis,128345,213629
metis,128357,212192
metis,126557,214483
grid,128949,243876
grid,128301,237621
grid,129003,243948
grid,128387,237977
grid,128999,243341
grid,128391,238371
grid,128774,242622
grid,128196,237727
metis_unweighted,130481,215276
metis_unweighted,129170,214666
metis_unweighted,128154,215575
metis_unweighted,128894,215526
metis_unweighted,128092,214976
metis_unweighted,128050,214223
metis_unweighted,128064,215042
metis_unweighted,128095,214544
metis,126155,228027
metis,128452,230945
metis,126910,227287
metis,126909,231703
metis,126518,227534
metis,126522,229278
metis,126531,228165
metis,125063,226930
grid,126399,253324
grid,126161,252484
grid,126459,253964
grid,126192,253358
grid,127158,256027
grid,126831,254527
grid,127105,254869
grid,126755,253504
metis_unweighted,125976,229401
metis_unweighted,127669,230967
metis_unweighted,127224,230359
metis_unweighted,123792,226775
metis_unweighted,126176,229842
metis_unweighted,126221,231773
metis_unweighted,129413,233724
metis_unweighted,126589,231893
metis,132350,268823
metis,130051,269213
metis,130054,267972
metis,130054,265495
metis,129938,270402
metis,130052,268611
metis,130065,273159
metis,129609,264357
grid,131417,300977
grid,130492,299191
grid,130523,299166
grid,129883,299147
grid,130431,299027
grid,129748,299127
grid,130062,299428
grid,129617,299493
metis_unweighted,130247,269348
metis_unweighted,130047,270342
metis_unweighted,130228,267264
metis_unweighted,130153,269826
metis_unweighted,129820,269521
metis_unweighted,131516,274274
metis_unweighted,130109,267282
metis_unweighted,130053,267919
metis,127823,235769
metis,128046,233417
metis,127794,232087
metis,127772,233731
metis,129347,235843
metis,127438,232594
metis,127498,234515
metis,127258,235040
grid,128016,251268
grid,127764,251803
grid,128017,251270
grid,127693,250968
grid,128016,251268
grid,127764,251803
grid,128015,251268
grid,127691,250966
metis_unweighted,128527,237436
metis_unweighted,126002,233627
metis_unweighted,128103,236397
metis_unweighted,127978,234152
metis_unweighted,127850,233708
metis_unweighted,127827,234200
metis_unweighted,128152,235161
metis_unweighted,128537,235255
metis,128525,192634
metis,127830,191291
metis,126308,190588
metis,127383,190408
metis,127685,191545
metis,127608,190918
metis,128963,192559
metis,127906,192549
grid,131692,231380
grid,130680,229746
grid,130680,229347
grid,129668,227607
grid,125796,222158
grid,124872,221146
grid,124872,221171
grid,123948,220117
metis_unweighted,127676,191819
metis_unweighted,127395,191453
metis_unweighted,129465,192504
metis_unweighted,127643,193749
metis_unweighted,128314,192824
metis_unweighted,127599,191195
metis_unweighted,127054,192111
metis_unweighted,127062,191385
