method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1730600,1054560,0.390639084710505,243828,561824632,113.6335911465769,132908,130974,131820.0,721.2508232231004,1088.0,219615,213656,216325.0,1902.8390630844217,3290.0
grid,2022762,1054560,0.47865344514085195,428466,957061820,207.3749059464536,132236,131326,131820.0,350.2770332179945,416.0,253841,251246,252845.25,828.8256375740316,995.75
metis_unweighted,1764165,1054560,0.40223278434840276,254641,589390055,118.1085480336773,132465,130994,131820.0,509.339277888521,645.0,223550,216788,220520.625,2238.8658924497913,3029.375
metis,1583757,1037232,0.3450813477067505,310347,477326515,208.63407498498117,130702,128776,129654.0,605.2745244928122,1048.0,201292,195811,197969.625,1591.5558376554056,3322.375
grid,2094262,1037232,0.5047267247364465,667236,1031918909,446.1382995214052,130326,128856,129654.0,497.172505273572,672.0,263919,259472,261782.75,1700.6119303062649,2136.25
metis_unweighted,1578738,1037232,0.3429992817047541,305639,469740929,205.6774985142021,131485,128634,129654.0,856.7858542249633,1831.0,198414,195416,197342.25,878.763869022845,1071.75
metis,1396193,1026432,0.26483516247395594,216672,330101463,146.13845575718088,129405,127987,128304.0,452.38644984128337,1101.0,176233,173759,174524.125,804.6083577586054,1708.875
grid,2168305,1026432,0.5266201018768116,665088,1000631588,456.1009423334897,128988,127584,128304.0,484.99896907106927,684.0,272615,269428,271038.125,1184.9225119707196,1576.875
metis_unweighted,1389073,1026432,0.2610669129700167,210204,322646927,140.54515010827134,128662,127870,128304.0,226.77742392045994,358.0,173863,173343,173634.125,163.0739383684591,228.875
metis,1625640,1118040,0.3122462537831254,325473,827929432,138.8857256421526,140960,138258,139755.0,1020.0106617089843,1205.0,204331,201718,203205.0,952.3810949404656,1126.0
grid,2206476,1118040,0.49329156537392654,608368,1587628296,247.82671797262995,140613,138919,139755.0,628.8306608300838,858.0,278254,273653,275809.5,1697.9878533134447,2444.5
metis_unweighted,1618006,1118040,0.3090013263238826,320330,819227093,135.71641195343787,141732,137691,139755.0,1180.548707169679,1977.0,204959,199403,202250.75,1429.3876967079295,2708.25
metis,1553018,1033815,0.33431872650542366,268742,384526826,194.6852439115842,130617,127856,129226.875,926.3044096704928,1390.125,199053,190910,194127.25,2405.6944293696156,4925.75
grid,1895355,1033815,0.45455336863015106,475813,687350662,342.1222394577926,130028,128324,129226.875,509.13147552965137,801.125,238131,234962,236919.375,1113.1188096402827,1211.625
metis_unweighted,1545665,1033815,0.33115196371788197,259568,374124421,186.4235008047812,130859,127521,129226.875,1113.6051182420993,1632.125,197405,190414,193208.125,1977.5873834991464,4196.875
metis,1560325,1054560,0.32414080399916684,264541,708561768,103.33776347000804,133478,130772,131820.0,1157.4455710745106,1658.0,197772,192124,195040.625,2029.0492809133543,2731.375
grid,1970816,1054560,0.4649119958433461,518419,1382249555,203.3853960237026,132210,131391,131820.0,250.22889521396206,390.0,246917,245735,246352.0,503.3179909361476,565.0
metis_unweighted,1569237,1054560,0.3279791389063602,264325,714979044,101.87233253197533,133891,129638,131820.0,1442.2643655030793,2071.0,198314,191533,196154.625,2069.0085752299337,2159.375
metis,1823770,1038230,0.43072317232984425,345931,608190422,203.40262975977606,131457,128092,129778.75,1085.124272836987,1678.25,229198,225492,227971.25,1077.3081905842914,1226.75
grid,1873948,1038230,0.4459664835950624,426761,758613966,251.45842607875701,130895,128684,129778.75,781.0884632997725,1116.25,236549,231871,234243.5,1714.0848141209349,2305.5
metis_unweighted,1826837,1038230,0.43167890731356984,346508,612608648,202.2268556706814,132330,127879,129778.75,1250.224854776132,2551.25,230981,225958,228354.625,1665.764684574325,2626.375
metis,1783211,1053696,0.409101895401049,399696,582936116,283.92278729704867,134638,129008,131712.0,2101.909905300415,2926.0,227066,217665,222901.375,3237.4863296043427,4164.625
grid,2000211,1053696,0.47320757660066864,529506,815394834,359.7810350389843,131911,131605,131712.0,107.82161193378626,199.0,250677,249662,250026.375,348.65238329172513,650.625
metis_unweighted,1769701,1053696,0.4045909450240464,394453,578981766,278.9876955886725,133098,129623,131712.0,1185.839786817764,1386.0,225847,216825,221212.625,2583.2657111445196,4634.375
metis,1588761,1055754,0.33548595414917665,324579,775365467,144.86478163167666,133707,131023,131969.25,929.4336649271964,1737.75,199785,197426,198595.125,889.8371251948303,1189.875
grid,2131252,1055754,0.5046320191136477,603233,1476083070,258.0086356781668,132153,131785,131969.25,131.08275058145523,183.75,267178,265847,266406.5,387.6151441829898,771.5
metis_unweighted,1587388,1055754,0.334911187434956,322693,772788947,143.51218624948288,133918,129894,131969.25,1175.194850865166,1948.75,200634,195392,198423.5,1452.5672101489831,2210.5
metis,1728344,1072476,0.37947769656966435,313980,536497993,190.83338089738592,135228,132443,134059.5,957.6388933204415,1168.5,218047,214423,216043.0,1305.7414560317827,2004.0
grid,1954779,1072476,0.4513569053074542,487921,826716904,300.211823494703,135260,132859,134059.5,720.833718689685,1200.5,245114,243465,244347.375,641.7707802440058,766.625
metis_unweighted,1742555,1072476,0.38453822117522835,315399,541952990,190.40498790110823,134405,133808,134059.5,233.14373249135392,345.5,219817,215622,217819.375,1621.9926739584862,1997.625
