method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,2004577,1022208,0.4900629908454502,950519,0.0,0.0,130128,126209,127776.0,1336.3135859520398,2352.0,254779,245816,250572.125,2921.3199686742637,4206.875
grid,2227622,1022208,0.5411214290395767,1103344,0.0,0.0,128810,126742,127776.0,622.6427547157358,1034.0,280184,276271,278452.75,1165.6253418230062,1731.25
metis_unweighted,2007939,1022208,0.4909168057396166,952204,0.0,0.0,131615,125797,127776.0,1711.803215910053,3839.0,257268,244228,250992.375,3559.014433010212,6275.625
metis,1915007,1081344,0.4353315679786027,716876,0.0,0.0,136911,133842,135168.0,941.2968447838333,1743.0,242481,236944,239375.875,1691.1197797243694,3105.125
grid,2192240,1081344,0.5067401379411013,937551,0.0,0.0,135241,135083,135168.0,58.159264094381385,73.0,274250,273808,274030.0,171.360730624026,220.0
metis_unweighted,1910005,1081344,0.4338527909612802,712077,0.0,0.0,136688,134627,135168.0,675.4189440636086,1520.0,243747,236285,238750.625,2193.5730519804897,4996.375
metis,1665559,1086096,0.3479090203349146,662254,0.0,0.0,136384,135446,135762.0,307.6012028585064,622.0,208926,207319,208194.875,496.6337779239346,731.125
grid,2390463,1086096,0.5456545447471891,1112852,0.0,0.0,135838,135695,135762.0,60.54750201288241,76.0,300041,297627,298807.875,1162.7417423379106,1233.125
metis_unweighted,1662643,1086096,0.3467653609343678,660106,0.0,0.0,136414,134699,135762.0,650.8932324121984,652.0,209833,204707,207830.375,1555.8537798826085,2002.625
metis,1736056,1009792,0.41834134382761845,645942,0.0,0.0,129091,124136,126224.0,1780.8884720835272,2867.0,219981,212392,217007.0,2473.109277812042,2974.0
grid,2173240,1009792,0.5353518249249968,1025484,0.0,0.0,126616,125776,126224.0,280.0,392.0,272078,271225,271655.0,303.5679495598967,423.0
metis_unweighted,1722610,1009792,0.4138011505796437,631281,0.0,0.0,127024,124973,126224.0,592.4280547036914,800.0,218083,212371,215326.25,1579.7164895955223,2756.75
metis,1896663,1026432,0.4588221523802594,695479,0.0,0.0,131049,125850,128304.0,1514.6130694008948,2745.0,242781,232073,237082.875,3505.008895762606,5698.125
grid,2106287,1026432,0.512681795026034,924433,0.0,0.0,128438,128190,128304.0,86.23514364805105,134.0,263605,263027,263285.875,205.835758251573,319.125
metis_unweighted,1908733,1026432,0.46224432647206287,696373,0.0,0.0,129549,126777,128304.0,1150.2001999652061,1245.0,247389,232347,238591.625,4979.948793348683,8797.375
metis,1724032,1029000,0.40314332912614154,375812,0.0,0.0,129676,126557,128625.0,981.1280497468208,1051.0,218702,212192,215504.0,1936.0707631695698,3198.0
grid,1925483,1029000,0.4655886341245288,487992,0.0,0.0,129003,128196,128625.0,318.26757610538965,378.0,243948,237621,240685.375,2794.2278422446157,3262.625
metis_unweighted,1719828,1029000,0.4016843544819598,373593,0.0,0.0,130481,128050,128625.0,809.8069214325103,1856.0,215575,214223,214978.5,447.9592615406004,596.5
metis,1829869,1013060,0.4463756695151401,604275,0.0,0.0,128452,125063,126632.5,879.7015118777505,1819.5,231703,226930,228733.625,1643.5955963603092,2969.375
grid,2032057,1013060,0.5014608350061046,748983,0.0,0.0,127158,126161,126632.5,363.11017611738725,525.5,256027,252484,254007.125,1034.16154897337,2019.875
metis_unweighted,1844734,1013060,0.4508368144133517,614214,0.0,0.0,129413,123792,126632.5,1501.4340644863496,2780.5,233724,226775,230591.75,1924.908098455612,3132.25
metis,2148032,1042173,0.5148242670500254,1182796,0.0,0.0,132350,129609,130271.625,798.7760852548104,2078.375,273159,264357,268504.0,2559.8348091234325,4655.0
grid,2395556,1042173,0.5649556929581274,1398477,0.0,0.0,131417,129617,130271.625,541.6096235989534,1145.375,300977,299027,299444.5,597.560038824552,1532.5
metis_unweighted,2155776,1042173,0.5165671201460634,1186429,0.0,0.0,131516,129820,130271.625,486.5331277261601,1244.375,274274,267264,269472.0,2122.568314566106,4802.0
metis,1872996,1022976,0.45382905249130273,717217,0.0,0.0,129347,127258,127872.0,605.1460567499387,1475.0,235843,232087,234124.5,1313.273010458983,1718.5
grid,2010614,1022976,0.4912121371879436,819027,0.0,0.0,128017,127691,127872.0,146.23440087749532,145.0,251803,250966,251326.75,301.2568463952313,476.25
metis_unweighted,1879936,1022976,0.4558453053720978,724150,0.0,0.0,128537,126002,127872.0,751.137137944863,665.0,237436,233627,234992.0,1269.332304796502,2444.0
metis,1532492,1022208,0.3329766158648789,214037,0.0,0.0,128963,126308,127776.0,736.1864573598186,1187.0,192634,190408,191561.5,857.7745916031787,1072.5
grid,1802672,1022208,0.4329484232295171,290096,0.0,0.0,131692,123948,127776.0,2983.738594448247,3916.0,231380,220117,225334.0,4322.391352018,6046.0
metis_unweighted,1537040,1022208,0.3349502940717223,215977,0.0,0.0,129465,127054,127776.0,739.7148099098733,1689.0,193749,191195,192130.0,808.3419758988148,1619.0
