method,core_n,n
metis,2168,5118
metis,2229,4993
metis,2151,5020
metis,2280,5089
metis,2280,5029
metis,2280,5120
metis,2149,5162
metis,2175,5038
spectral,2340,4968
spectral,2160,5040
spectral,2160,5040
spectral,2088,4968
spectral,2268,4968
spectral,2268,4968
spectral,2088,4968
spectral,2340,4968
grid,2237,11300
grid,2224,11302
grid,2209,11267
grid,2191,11275
grid,2238,11300
grid,2210,11299
grid,2208,11267
grid,2195,11267
metis_unweighted,2149,5127
metis_unweighted,2222,5027
metis_unweighted,2280,5034
metis_unweighted,2236,5099
metis_unweighted,2246,4990
metis_unweighted,2150,5108
metis_unweighted,2149,5068
metis_unweighted,2280,5037
metis,2046,8572
metis,2055,8697
metis,2033,8788
metis,2030,8884
metis,2024,8682
metis,2034,8694
metis,2081,8566
metis,2081,8666
spectral,2013,10615
spectral,2067,10701
spectral,2078,10713
spectral,2068,10656
spectral,2058,10589
spectral,2036,10508
spectral,2021,10469
spectral,2043,10547
grid,2076,12128
grid,2066,11982
grid,2072,12195
grid,2048,12012
grid,2032,11995
grid,2021,11995
grid,2046,12077
grid,2023,11958
metis_unweighted,2003,8810
metis_unweighted,2060,8911
metis_unweighted,2107,9013
metis_unweighted,2016,8884
metis_unweighted,2053,8657
metis_unweighted,2101,8801
metis_unweighted,2047,8691
metis_unweighted,1997,8680
metis,2254,11394
metis,2317,11530
metis,2190,11163
metis,2237,11740
metis,2184,11062
metis,2184,11451
metis,2317,11358
metis,2317,11345
spectral,2112,11961
spectral,2295,13429
spectral,2286,13677
spectral,2291,13696
spectral,2288,12178
spectral,2284,12194
spectral,2318,13569
spectral,2126,12004
grid,2350,15257
grid,2250,14667
grid,2300,15252
grid,2200,14660
grid,2300,15257
grid,2200,14665
grid,2250,15252
grid,2150,14658
metis_unweighted,2241,11398
metis_unweighted,2187,11241
metis_unweighted,2317,11418
metis_unweighted,2189,11219
metis_unweighted,2250,11427
metis_unweighted,2184,11308
metis_unweighted,2315,11524
metis_unweighted,2317,11405
metis,2317,12898
metis,2309,12878
metis,2258,12645
metis,2229,12583
metis,2184,12777
metis,2266,12717
metis,2235,12759
metis,2202,12752
spectral,2490,12800
spectral,2220,12250
spectral,2280,12530
spectral,2030,11860
spectral,2520,12860
spectral,2050,12070
spectral,2150,12320
spectral,2260,12410
grid,2331,16415
grid,2285,16472
grid,2318,16401
grid,2261,16169
grid,2229,16128
grid,2185,16084
grid,2222,16127
grid,2169,15952
metis_unweighted,2316,12850
metis_unweighted,2317,12780
metis_unweighted,2316,13129
metis_unweighted,2315,12946
metis_unweighted,2184,15414
metis_unweighted,2184,15500
metis_unweighted,2184,14960
metis_unweighted,2184,15359
metis,2108,10105
metis,2057,9962
metis,1989,9956
metis,2049,9937
metis,1988,9902
metis,2044,9876
metis,2108,10100
metis,2041,10121
spectral,2024,10048
spectral,2016,10032
spectral,2080,10208
spectral,2048,10088
spectral,2032,10080
spectral,2056,10096
spectral,2064,9976
spectral,2064,10008
grid,2084,13745
grid,2052,13728
grid,2076,13745
grid,2044,13728
grid,2052,13668
grid,2020,13651
grid,2044,13668
grid,2012,13651
metis_unweighted,2033,9955
metis_unweighted,2108,10059
metis_unweighted,2034,9986
metis_unweighted,2093,10142
metis_unweighted,2060,9927
metis_unweighted,2080,9902
metis_unweighted,1988,9875
metis_unweighted,1988,10079
metis,2655,17921
metis,2641,17912
metis,2516,18044
metis,2516,17743
metis,2586,17941
metis,2668,18232
metis,2564,17565
metis,2590,18121
grid,2605,19259
grid,2604,19304
grid,2600,19259
grid,2595,19211
grid,2588,19268
grid,2590,19309
grid,2578,19257
grid,2576,19209
metis_unweighted,2613,17968
metis_unweighted,2580,17539
metis_unweighted,2581,17825
metis_unweighted,2658,17896
metis_unweighted,2518,17437
metis_unweighted,2595,17733
metis_unweighted,2562,17459
metis_unweighted,2629,17753
metis,2132,11798
metis,2249,11869
metis,2162,11964
metis,2205,11810
metis,2207,11889
metis,2180,11725
metis,2230,11615
metis,2131,11334
spectral,2205,11722
spectral,2186,11721
spectral,2175,11688
spectral,2204,11710
spectral,2157,11585
spectral,2190,11706
spectral,2165,11568
spectral,2214,11736
grid,2197,12453
grid,2183,12399
grid,2195,12407
grid,2180,12367
grid,2190,12362
grid,2181,12338
grid,2185,12339
grid,2185,12339
metis_unweighted,2180,11697
metis_unweighted,2190,11872
metis_unweighted,2178,11683
metis_unweighted,2186,11964
metis_unweighted,2190,11886
metis_unweighted,2189,11806
metis_unweighted,2193,11822
metis_unweighted,2190,11793
metis,2047,9767
metis,2042,9747
metis,2043,9819
metis,2048,9690
metis,2077,10209
metis,2044,9941
metis,2040,10338
metis,2043,9381
spectral,2022,8996
spectral,1924,8164
spectral,2200,8959
spectral,1870,7872
spectral,2255,9378
spectral,1888,8140
spectral,2098,8743
spectral,2127,8936
grid,2456,11968
grid,2168,11344
grid,2168,11344
grid,1912,10464
grid,2168,11344
grid,1912,10464
grid,1912,10464
grid,1688,9904
metis_unweighted,2049,9918
metis_unweighted,2047,9559
metis_unweighted,2046,9563
metis_unweighted,2047,9948
metis_unweighted,2036,9941
metis_unweighted,2058,9618
metis_unweighted,2044,9977
metis_unweighted,2057,9959
metis,2594,11616
metis,2631,11694
metis,2649,11725
metis,2644,11670
metis,2635,11496
metis,2663,11968
metis,2648,11640
metis,2677,11719
grid,2712,13046
grid,2579,12719
grid,2713,13160
grid,2649,12988
grid,2622,12865
grid,2466,12677
grid,2806,13170
grid,2594,12806
metis_unweighted,2650,11623
metis_unweighted,2648,11508
metis_unweighted,2648,11559
metis_unweighted,2645,11709
metis_unweighted,2648,11584
metis_unweighted,2649,11549
metis_unweighted,2626,11437
metis_unweighted,2627,11387
metis,2456,9031
metis,2452,8664
metis,2494,9013
metis,2575,9007
metis,2505,8686
metis,2473,9052
metis,2511,9077
metis,2534,8905
spectral,2320,8310
spectral,2740,8780
spectral,2340,8310
spectral,2760,9010
spectral,2310,8170
spectral,2860,9120
spectral,2300,8160
spectral,2370,8240
grid,2532,12497
grid,2478,12225
grid,2527,12489
grid,2481,12231
grid,2535,12606
grid,2483,12344
grid,2506,12448
grid,2458,12182
