method,core_n,n
metis,132720,216282
metis,131904,213656
metis,132908,219615
metis,131242,216378
metis,131473,215852
metis,130982,214971
metis,132357,218953
metis,130974,214893
grid,132184,253684
grid,131508,252509
grid,132236,253841
grid,131560,252688
grid,132210,253775
grid,131534,252597
grid,132002,252422
grid,131326,251246
metis_unweighted,131871,221866
metis_unweighted,131882,222849
metis_unweighted,132375,216788
metis_unweighted,131034,218285
metis_unweighted,131961,223550
metis_unweighted,131978,221249
metis_unweighted,132465,221046
metis_unweighted,130994,218532
metis,130129,197579
metis,128776,199152
metis,130702,201292
metis,129653,196803
metis,129759,197996
metis,129261,198375
metis,130027,196749
metis,128925,195811
grid,130263,263615
grid,129381,260322
grid,130053,263413
grid,129171,260110
grid,130326,263919
grid,129444,260639
grid,129738,262772
grid,128856,259472
metis_unweighted,129856,198414
metis_unweighted,129855,197927
metis_unweighted,129857,196991
metis_unweighted,129857,197332
metis_unweighted,128634,196988
metis_unweighted,131485,198183
metis_unweighted,128888,197487
metis_unweighted,128800,195416
metis,127988,173848
metis,127987,173984
metis,128022,174779
metis,128549,175180
metis,128036,174541
metis,129405,176233
metis,128219,173759
metis,128226,173869
grid,128988,272615
grid,128340,270466
grid,128304,271678
grid,127656,269489
grid,128988,272594
grid,128340,270472
grid,128232,271563
grid,127584,269428
metis_unweighted,128327,173581
metis_unweighted,128455,173863
metis_unweighted,128392,173792
metis_unweighted,128289,173529
metis_unweighted,127870,173554
metis_unweighted,128662,173806
metis_unweighted,128375,173605
metis_unweighted,128062,173343
metis,140960,204331
metis,138521,201914
metis,139632,202663
metis,140853,203544
metis,140150,203966
metis,138258,201718
metis,138906,203240
metis,140760,204264
grid,140613,278254
grid,140349,276579
grid,140371,278144
grid,140107,276469
grid,139381,274862
grid,139161,273906
grid,139139,274609
grid,138919,273653
metis_unweighted,139434,202475
metis_unweighted,141732,204959
metis_unweighted,138370,201634
metis_unweighted,140540,202139
metis_unweighted,140101,202005
metis_unweighted,140038,202725
metis_unweighted,140134,202666
metis_unweighted,137691,199403
metis,129400,192397
metis,129915,194877
metis,128898,192361
metis,130617,199053
metis,127856,193647
metis,129217,190910
metis,127885,196233
metis,130027,193540
grid,130028,238131
grid,129301,236782
grid,129677,237947
grid,128833,235716
grid,129609,238127
grid,128914,236288
grid,129129,237402
grid,128324,234962
metis_unweighted,128926,190414
metis_unweighted,128715,192374
metis_unweighted,128661,193769
metis_unweighted,130247,197405
metis_unweighted,128316,192529
metis_unweighted,127521,191382
metis_unweighted,130859,194134
metis_unweighted,130570,193658
metis,131013,195493
metis,133478,197772
metis,133047,195699
metis,130818,192124
metis,130868,192386
metis,131192,193594
metis,133372,197665
metis,130772,195592
grid,132210,246917
grid,131911,245983
grid,132106,246773
grid,131729,245735
grid,131872,246917
grid,131573,245983
grid,131768,246773
grid,131391,245735
metis_unweighted,129638,191533
metis_unweighted,132168,198314
metis_unweighted,131474,196819
metis_unweighted,133891,197728
metis_unweighted,133251,197298
metis_unweighted,129964,194274
metis_unweighted,131161,196653
metis_unweighted,133013,196618
metis,131457,228419
metis,128913,227860
metis,130276,229010
metis,129352,227457
metis,129140,228177
metis,131252,229198
metis,129748,228157
metis,128092,225492
grid,130895,236544
grid,129767,235002
grid,129767,233501
grid,128688,231871
grid,130895,236549
grid,129767,234886
grid,129767,233677
grid,128684,231918
metis_unweighted,128992,226880
metis_unweighted,132330,230981
metis_unweighted,127879,226360
metis_unweighted,130232,229618
metis_unweighted,129442,229347
metis_unweighted,129244,225958
metis_unweighted,129345,229258
metis_unweighted,130766,228435
metis,133290,223744
metis,129008,217665
metis,134370,226499
metis,134638,227066
metis,130413,219914
metis,130318,220581
metis,129292,221721
metis,132367,226021
grid,131911,250677
grid,131614,249783
grid,131740,250257
grid,131612,249689
grid,131813,250183
grid,131626,249696
grid,131775,250264
grid,131605,249662
metis_unweighted,133098,222055
metis_unweighted,132403,225847
metis_unweighted,132983,221712
metis_unweighted,132716,223280
metis_unweighted,130796,220319
metis_unweighted,131281,221017
metis_unweighted,130796,218646
metis_unweighted,129623,216825
metis,131741,199529
metis,133303,199576
metis,131254,197712
metis,131318,197860
metis,131023,197426
metis,131914,198020
metis,133707,199785
metis,131494,198853
grid,132153,266720
grid,132153,267178
grid,131821,265847
grid,131785,266124
grid,132029,266127
grid,131998,266262
grid,131939,266486
grid,131876,266508
metis_unweighted,131648,198090
metis_unweighted,131901,197767
metis_unweighted,131912,199262
metis_unweighted,133441,199643
metis_unweighted,131883,198442
metis_unweighted,131157,198158
metis_unweighted,129894,195392
metis_unweighted,133918,200634
metis,134699,218033
metis,134521,215268
metis,134592,216447
metis,132973,215696
metis,134806,215841
metis,135228,218047
metis,133214,214589
metis,132443,214423
grid,135260,245114
grid,134285,244758
grid,134316,244229
grid,133338,243507
grid,134781,245051
grid,133834,244849
grid,133803,243806
grid,132859,243465
metis_unweighted,134180,219105
metis_unweighted,134120,217000
metis_unweighted,134390,216607
metis_unweighted,134405,219687
metis_unweighted,133816,218862
metis_unweighted,133878,215622
metis_unweighted,133879,219817
metis_unweighted,133808,215855
