method,core_n,n
metis,25727,70217
metis,26991,74530
metis,25909,70989
metis,25594,70864
metis,26060,72258
metis,26340,72099
metis,27138,73450
metis,27153,73127
grid,26702,87016
grid,26572,86774
grid,26533,86736
grid,26325,86049
grid,26364,86282
grid,26234,86083
grid,26195,85950
grid,25987,85264
metis_unweighted,26659,72122
metis_unweighted,26333,72259
metis_unweighted,26050,71612
metis_unweighted,26330,71399
metis_unweighted,27031,74861
metis_unweighted,26904,73083
metis_unweighted,25670,71010
metis_unweighted,25935,72392
metis,28964,67853
metis,28529,67894
metis,28191,66883
metis,28828,67833
metis,27907,66552
metis,27467,65912
metis,28810,67135
metis,27651,66124
grid,28481,83853
grid,28500,83460
grid,28355,83660
grid,28392,83185
grid,28170,82947
grid,28237,83001
grid,28077,83177
grid,28135,82954
metis_unweighted,28680,67633
metis_unweighted,28050,66862
metis_unweighted,28306,67656
metis_unweighted,28844,67843
metis_unweighted,28375,66979
metis_unweighted,27619,66204
metis_unweighted,27608,67302
metis_unweighted,28865,68449
metis,27657,51364
metis,28102,53004
metis,27710,53263
metis,27695,52660
metis,28703,53837
metis,28030,52776
metis,28134,52617
metis,28063,52881
grid,28098,93867
grid,28003,92592
grid,27843,92314
grid,27774,91391
grid,28182,93061
grid,28114,91999
grid,28071,93189
grid,28009,92277
metis_unweighted,28016,53252
metis_unweighted,28356,53794
metis_unweighted,27730,52359
metis_unweighted,28460,53405
metis_unweighted,27194,52593
metis_unweighted,28150,53427
metis_unweighted,27535,52753
metis_unweighted,28653,53658
metis,28293,63220
metis,28392,63169
metis,27979,62066
metis,27801,61601
metis,28841,63918
metis,28146,63003
metis,28739,64870
metis,27807,63255
grid,28685,88630
grid,28291,88132
grid,28299,88035
grid,28013,87188
grid,28435,87764
grid,28149,87746
grid,28158,88087
grid,27968,87717
metis_unweighted,27852,62867
metis_unweighted,28332,63244
metis_unweighted,28902,63058
metis_unweighted,28392,62898
metis_unweighted,27782,62053
metis_unweighted,29098,65008
metis_unweighted,27783,62690
metis_unweighted,27857,62909
metis,26196,66170
metis,26179,67631
metis,26232,66187
metis,24726,63617
metis,24724,63810
metis,24771,62973
metis,26190,66414
metis,24724,65682
grid,25514,78139
grid,25415,77475
grid,25491,78028
grid,25457,78097
grid,25495,78217
grid,25448,77996
grid,25449,77569
grid,25473,78116
metis_unweighted,25126,66997
metis_unweighted,24888,65264
metis_unweighted,24894,67499
metis_unweighted,25122,66445
metis_unweighted,26233,65897
metis_unweighted,25761,64989
metis_unweighted,26232,67820
metis_unweighted,25486,65120
metis,28454,61023
metis,28502,60869
metis,27612,61964
metis,27608,59665
metis,27427,59869
metis,27787,59986
metis,27340,60084
metis,27534,60607
grid,28114,73424
grid,27872,70824
grid,27783,72864
grid,27594,70858
grid,27892,72991
grid,27653,70927
grid,27784,72579
grid,27572,70565
metis_unweighted,27391,60370
metis_unweighted,27568,60306
metis_unweighted,27137,59347
metis_unweighted,27162,58933
metis_unweighted,28576,62183
metis_unweighted,28598,60998
metis_unweighted,27546,59664
metis_unweighted,28286,62817
metis,26341,64772
metis,26785,66198
metis,27210,65745
metis,26625,64325
metis,26661,65798
metis,26215,64309
metis,26651,64868
metis,26472,65038
grid,26774,77618
grid,26662,77222
grid,26704,77548
grid,26583,77214
grid,26635,77175
grid,26542,76904
grid,26588,77283
grid,26472,76967
metis_unweighted,26321,64899
metis_unweighted,26967,65969
metis_unweighted,26581,65391
metis_unweighted,26160,63616
metis_unweighted,26054,64665
metis_unweighted,27222,66687
metis_unweighted,26485,64425
metis_unweighted,27170,66590
metis,28858,83926
metis,28373,84278
metis,28672,84324
metis,28751,85352
metis,29535,85688
metis,29594,85141
metis,29550,85819
metis,28667,83505
grid,29207,99185
grid,29069,99458
grid,29065,99522
grid,28994,99344
grid,28944,99324
grid,28959,99344
grid,28899,99489
grid,28863,98914
metis_unweighted,29435,85587
metis_unweighted,29276,84684
metis_unweighted,29116,84419
metis_unweighted,29209,85452
metis_unweighted,28584,84370
metis_unweighted,28750,84323
metis_unweighted,29031,85152
metis_unweighted,28599,85141
metis,25013,62983
metis,25167,63420
metis,25831,63755
metis,25979,63860
metis,25382,63901
metis,24717,64004
metis,25400,63919
metis,25567,65083
grid,25452,73173
grid,25347,72949
grid,25412,72722
grid,25321,72615
grid,25452,73173
grid,25347,72949
grid,25408,72718
grid,25317,72611
metis_unweighted,25491,63917
metis_unweighted,25432,63951
metis_unweighted,24791,64122
metis_unweighted,25768,64790
metis_unweighted,25541,64704
metis_unweighted,25419,64223
metis_unweighted,25770,64736
metis_unweighted,24844,62865
metis,26249,49565
metis,26221,49647
metis,26339,50228
metis,26866,49682
metis,26932,50061
metis,25904,49930
metis,26198,49183
metis,26203,49602
grid,27742,65618
grid,27378,64884
grid,27378,64638
grid,27014,63816
grid,25662,61508
grid,25350,61144
grid,25350,61160
grid,25038,60772
metis_unweighted,26643,50394
metis_unweighted,25594,48840
metis_unweighted,26061,49918
metis_unweighted,25916,48826
metis_unweighted,27133,50830
metis_unweighted,26585,49962
metis_unweighted,26452,49556
metis_unweighted,26528,50132
