method,core_n,n
metis,25743,57821
metis,26414,59216
metis,25738,57333
metis,27030,59160
metis,26278,57963
metis,26273,57281
metis,26768,59102
metis,26668,60224
grid,26936,65466
grid,26767,65378
grid,26299,64872
grid,26130,64833
grid,26598,65052
grid,26429,64994
grid,25961,64383
grid,25792,64375
metis_unweighted,26441,57559
metis_unweighted,26447,58650
metis_unweighted,26450,57479
metis_unweighted,26440,57378
metis_unweighted,26276,58819
metis_unweighted,26276,57659
metis_unweighted,26308,57943
metis_unweighted,26274,58414
metis,28596,58996
metis,28757,59437
metis,27628,58018
metis,29143,60152
metis,28738,59971
metis,27605,58438
metis,28254,58929
metis,27626,58300
grid,28484,70370
grid,28497,69798
grid,28357,69992
grid,28391,69452
grid,28173,69866
grid,28235,69604
grid,28078,69869
grid,28132,69576
metis_unweighted,27684,57697
metis_unweighted,27934,58370
metis_unweighted,28989,60372
metis_unweighted,27890,58263
metis_unweighted,27968,58664
metis_unweighted,29090,59081
metis_unweighted,28832,59660
metis_unweighted,27960,58727
metis,27586,48303
metis,28853,48419
metis,27990,48388
metis,28470,47947
metis,28198,49053
metis,27405,47984
metis,27264,48041
metis,28328,49106
grid,28098,78711
grid,28007,78656
grid,27843,77719
grid,27770,77789
grid,28182,78483
grid,28122,78424
grid,28071,78695
grid,28001,78548
metis_unweighted,28134,48089
metis_unweighted,28157,49045
metis_unweighted,28852,49396
metis_unweighted,27670,47873
metis_unweighted,28232,49016
metis_unweighted,27674,48184
metis_unweighted,27933,48847
metis_unweighted,27442,47240
metis,27642,54656
metis,29098,56640
metis,27707,54576
metis,28362,54932
metis,29098,55688
metis,28465,55558
metis,27605,54631
metis,28021,54804
grid,28685,72905
grid,28291,71609
grid,28299,72739
grid,28013,70950
grid,28435,72119
grid,28149,71593
grid,28158,72517
grid,27968,71520
metis_unweighted,27897,55488
metis_unweighted,28034,55224
metis_unweighted,28693,55428
metis_unweighted,28643,56135
metis_unweighted,28762,55906
metis_unweighted,28712,56098
metis_unweighted,27567,54096
metis_unweighted,27690,55026
metis,25215,54117
metis,25272,56052
metis,24884,54667
metis,24878,52206
metis,25133,54913
metis,26233,55090
metis,25894,55898
metis,26233,57505
grid,25515,63803
grid,25415,63425
grid,25492,63598
grid,25455,63579
grid,25495,63621
grid,25448,63574
grid,25449,63465
grid,25473,63798
metis_unweighted,26082,56391
metis_unweighted,26072,57049
metis_unweighted,24992,53470
metis_unweighted,25970,54811
metis_unweighted,24993,53480
metis_unweighted,25012,53661
metis_unweighted,25016,54584
metis_unweighted,25605,55584
metis,28617,59215
metis,28617,58671
metis,28084,59970
metis,27970,58163
metis,27110,56449
metis,27491,59179
metis,27188,57427
metis,27187,57705
grid,28114,69467
grid,27872,67853
grid,27739,68748
grid,27554,67759
grid,27914,69112
grid,27673,67765
grid,27806,68593
grid,27592,67421
metis_unweighted,28056,57738
metis_unweighted,27467,57870
metis_unweighted,28238,58562
metis_unweighted,27278,57760
metis_unweighted,27892,57043
metis_unweighted,27902,59469
metis_unweighted,27900,58364
metis_unweighted,27531,57304
metis,26722,59488
metis,27419,61118
metis,26001,58415
metis,27419,61175
metis,26131,59229
metis,26826,60672
metis,26136,59377
metis,26306,60167
grid,26806,67756
grid,26630,67660
grid,26742,67738
grid,26545,67642
grid,26668,67569
grid,26509,67520
grid,26617,67674
grid,26443,67630
metis_unweighted,26482,58598
metis_unweighted,26482,59624
metis_unweighted,26676,58965
metis_unweighted,27071,60997
metis_unweighted,26623,59032
metis_unweighted,26487,58999
metis_unweighted,26625,59486
metis_unweighted,26514,60389
metis,28835,71104
metis,28398,72152
metis,28222,71167
metis,28352,71305
metis,29871,74561
metis,29871,72994
metis,28580,71743
metis,29871,74167
grid,29212,75669
grid,29073,75417
grid,29063,75762
grid,29025,75444
grid,28939,75287
grid,28985,75386
grid,28872,75313
grid,28831,74247
metis_unweighted,28247,69600
metis_unweighted,28222,70255
metis_unweighted,29593,72177
metis_unweighted,29105,71621
metis_unweighted,29679,72520
metis_unweighted,29314,72194
metis_unweighted,29587,72337
metis_unweighted,28253,70852
metis,24650,59626
metis,25454,61181
metis,25480,61429
metis,26144,62142
metis,25062,60689
metis,24820,60641
metis,26144,61601
metis,25302,61669
grid,25452,65796
grid,25347,65729
grid,25412,65652
grid,25321,65631
grid,25452,65796
grid,25347,65729
grid,25408,65646
grid,25317,65619
metis_unweighted,24641,58775
metis_unweighted,24702,59702
metis_unweighted,25289,60289
metis_unweighted,26039,59655
metis_unweighted,25196,59065
metis_unweighted,25779,58402
metis_unweighted,25887,59468
metis_unweighted,25523,58710
metis,27065,57185
metis,26096,57179
metis,25993,55749
metis,26779,56956
metis,25667,55842
metis,27156,56465
metis,25659,55865
metis,26497,55932
grid,27742,70234
grid,27378,69528
grid,27378,68958
grid,27014,68080
grid,25662,66217
grid,25350,65677
grid,25350,65239
grid,25038,64610
metis_unweighted,25823,54241
metis_unweighted,25598,54159
metis_unweighted,26550,54861
metis_unweighted,25803,54954
metis_unweighted,26722,54938
metis_unweighted,26779,56248
metis_unweighted,26789,54778
metis_unweighted,26848,55790
