method,core_n,n
metis,2184,7763
metis,2185,7859
metis,2236,7743
metis,2239,7948
metis,2272,8018
metis,2263,7762
metis,2304,7840
metis,2317,8149
spectral,2100,5800
spectral,2500,6250
spectral,1550,6300
spectral,2400,6300
spectral,2700,6300
spectral,1550,6300
spectral,2700,6300
spectral,2500,6250
grid,2259,13016
grid,2248,12980
grid,2246,12978
grid,2250,12985
grid,2257,13005
grid,2242,12971
grid,2254,12987
grid,2244,12979
metis_unweighted,2244,6865
metis_unweighted,2300,7078
metis_unweighted,2214,7197
metis_unweighted,2194,7026
metis_unweighted,2317,6679
metis_unweighted,2295,6440
metis_unweighted,2184,7160
metis_unweighted,2252,7091
metis,2305,15777
metis,2175,15700
metis,2271,15731
metis,2226,15568
metis,2206,15676
metis,2246,15629
metis,2307,15967
metis,2184,15691
spectral,2258,15756
spectral,2230,15661
spectral,2225,15654
spectral,2257,15807
spectral,2221,15718
spectral,2254,15722
spectral,2257,15718
spectral,2218,15700
grid,2273,16839
grid,2236,16794
grid,2240,16829
grid,2212,16786
grid,2271,16833
grid,2236,16794
grid,2240,16829
grid,2212,16786
metis_unweighted,2307,15885
metis_unweighted,2208,15516
metis_unweighted,2200,15585
metis_unweighted,2226,15455
metis_unweighted,2214,15546
metis_unweighted,2183,15548
metis_unweighted,2275,15672
metis_unweighted,2307,15796
metis,2373,7460
metis,2287,7450
metis,2236,8432
metis,2236,8432
metis,2373,7507
metis,2373,7511
metis,2269,7803
metis,2285,8013
spectral,1592,6768
spectral,2752,7488
spectral,2528,7712
spectral,2752,7488
spectral,1648,6784
spectral,2400,7384
spectral,2304,7360
spectral,2456,7592
grid,2368,12575
grid,2336,12411
grid,2336,12547
grid,2304,12381
grid,2304,12486
grid,2272,12322
grid,2272,12454
grid,2240,12288
metis_unweighted,2341,8544
metis_unweighted,2236,8192
metis_unweighted,2325,8548
metis_unweighted,2290,8720
metis_unweighted,2238,8687
metis_unweighted,2288,8954
metis_unweighted,2351,7644
metis_unweighted,2363,7629
metis,2060,8471
metis,2057,8272
metis,2061,8463
metis,2058,8228
metis,2055,8252
metis,2063,8234
metis,2055,8364
metis,2055,8363
spectral,2163,7385
spectral,2254,7392
spectral,1890,6482
spectral,1736,6398
spectral,2331,7609
spectral,2184,7392
spectral,1904,6804
spectral,2002,7098
grid,2279,9177
grid,2272,9103
grid,2152,8787
grid,2117,8631
grid,1977,8289
grid,1970,8211
grid,1866,8033
grid,1831,7841
metis_unweighted,2057,8306
metis_unweighted,2059,8184
metis_unweighted,2063,7916
metis_unweighted,2064,7872
metis_unweighted,2053,8415
metis_unweighted,2053,8243
metis_unweighted,2058,8464
metis_unweighted,2057,8288
metis,1959,4982
metis,1997,5007
metis,2031,5029
metis,2038,5034
metis,1944,4945
metis,1950,4952
metis,2010,5026
metis,2055,5057
spectral,2088,5112
spectral,1944,4968
spectral,1944,4968
spectral,2088,5112
spectral,1908,4896
spectral,2052,5040
spectral,2052,5076
spectral,1908,4932
grid,2019,10467
grid,1998,10460
grid,2001,10354
grid,1980,10347
grid,2013,10464
grid,1998,10460
grid,1995,10351
grid,1980,10347
metis_unweighted,1958,4961
metis_unweighted,1960,4954
metis_unweighted,1992,5010
metis_unweighted,2014,5016
metis_unweighted,2021,5046
metis_unweighted,2012,5012
metis_unweighted,1986,5013
metis_unweighted,2041,5043
metis,2343,10139
metis,2268,9950
metis,2329,10199
metis,2398,10273
metis,2343,10032
metis,2342,10130
metis,2269,10201
metis,2342,10124
spectral,2292,10325
spectral,2548,10746
spectral,2330,9958
spectral,2372,10283
spectral,2737,11606
spectral,2235,9609
spectral,1916,8896
spectral,2204,9794
grid,2326,11325
grid,2333,11384
grid,2327,11352
grid,2332,11382
grid,2341,11426
grid,2329,11360
grid,2328,11375
grid,2318,11266
metis_unweighted,2297,10066
metis_unweighted,2345,10470
metis_unweighted,2381,10182
metis_unweighted,2340,10126
metis_unweighted,2319,10129
metis_unweighted,2324,10147
metis_unweighted,2324,10234
metis_unweighted,2304,10174
metis,2677,12747
metis,2746,12836
metis,2680,12819
metis,2684,12747
metis,2692,12702
metis,2663,12788
metis,2701,12813
metis,2661,12743
grid,2744,17870
grid,2716,17794
grid,2680,17793
grid,2676,17778
grid,2712,17870
grid,2684,17794
grid,2648,17793
grid,2644,17778
metis_unweighted,2768,13156
metis_unweighted,2631,12739
metis_unweighted,2707,12934
metis_unweighted,2681,12870
metis_unweighted,2714,12802
metis_unweighted,2688,12911
metis_unweighted,2649,12858
metis_unweighted,2666,12737
metis,2376,9021
metis,2330,8475
metis,2454,8898
metis,2330,8956
metis,2336,8666
metis,2472,8936
metis,2439,8929
metis,2471,8782
spectral,2436,8575
spectral,2338,8316
spectral,2338,8204
spectral,2415,8519
spectral,2464,8659
spectral,2464,8680
spectral,2345,8533
spectral,2408,8491
grid,2422,11979
grid,2398,11735
grid,2401,11585
grid,2390,11630
grid,2436,11816
grid,2397,11693
grid,2394,11701
grid,2370,11807
metis_unweighted,2354,8535
metis_unweighted,2416,8684
metis_unweighted,2472,8634
metis_unweighted,2385,8621
metis_unweighted,2431,8758
metis_unweighted,2331,8547
metis_unweighted,2347,8451
metis_unweighted,2472,8882
metis,1891,9596
metis,1920,9894
metis,1875,9722
metis,1944,9765
metis,1865,9900
metis,1977,9800
metis,1911,9793
metis,1977,9921
spectral,1912,9736
spectral,1912,9704
spectral,1912,9704
spectral,1920,9840
spectral,1920,9840
spectral,1936,9904
spectral,1944,9904
spectral,1904,9736
grid,2056,13415
grid,1976,12972
grid,1992,13415
grid,1912,12972
grid,1912,13102
grid,1864,12959
grid,1848,13086
grid,1800,12943
metis_unweighted,1902,9872
metis_unweighted,1863,9593
metis_unweighted,1961,9986
metis_unweighted,1977,9751
metis_unweighted,1976,9785
metis_unweighted,1903,9800
metis_unweighted,1871,9548
metis_unweighted,1907,9770
metis,2446,11947
metis,2372,11618
metis,2305,11493
metis,2379,11638
metis,2381,11750
metis,2402,11749
metis,2305,11635
metis,2410,11778
spectral,2170,11340
spectral,2120,11120
spectral,2580,11950
spectral,2290,11510
spectral,2360,11630
spectral,2590,11880
spectral,2310,11500
spectral,2580,12300
grid,2403,15834
grid,2355,15640
grid,2396,15823
grid,2349,15648
grid,2396,15829
grid,2352,15637
grid,2394,15829
grid,2355,15637
metis_unweighted,2446,12007
metis_unweighted,2400,11894
metis_unweighted,2305,11794
metis_unweighted,2305,11859
metis_unweighted,2306,11581
metis_unweighted,2446,11773
metis_unweighted,2346,11689
metis_unweighted,2446,11147
