method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,242130,101156,0.5822244248957171,179473,0.0,0.0,13024,12275,12644.5,312.22067516421777,379.5,30882,29532,30266.25,499.2916857909813,615.75
grid,474781,101156,0.786941768941891,318216,0.0,0.0,12707,12582,12644.5,52.542839664410984,62.5,59874,59020,59347.625,290.79242489274026,526.375
metis_unweighted,241356,101156,0.5808846682908235,178950,0.0,0.0,13024,12307,12644.5,305.4398467783796,379.5,30885,29282,30169.5,587.1918340712855,715.5
metis,256579,120000,0.5323077882445563,145299,0.0,0.0,15378,14563,15000.0,250.28333943752628,378.0,32542,31435,32072.375,340.62183484767974,469.625
grid,463559,120000,0.74113327537595,237338,0.0,0.0,15027,14975,15000.0,18.411952639521967,27.0,58126,57672,57944.875,166.38392162405597,181.125
metis_unweighted,258430,120000,0.5356576248887513,146074,0.0,0.0,15449,14562,15000.0,293.0665453442272,449.0,32851,31521,32303.75,391.1712380786706,547.25
metis,318210,104976,0.6701046478740454,151475,0.0,0.0,13479,12772,13122.0,222.94001435363728,357.0,40631,38934,39776.25,590.5913879324689,854.75
grid,393130,104976,0.7329738254521405,186923,0.0,0.0,13139,13106,13122.0,11.180339887498949,17.0,49246,49061,49141.25,66.5634096181979,104.75
metis_unweighted,323734,104976,0.6757337814378471,154431,0.0,0.0,13515,12914,13122.0,186.15920605761082,393.0,41555,39838,40466.75,519.349533069974,1088.25
metis,350277,102400,0.7076599377064438,148311,0.0,0.0,13084,12534,12800.0,197.46518680516826,284.0,45012,42609,43784.625,785.9355790234973,1227.375
grid,386414,102400,0.7349992495095934,163384,0.0,0.0,12864,12735,12800.0,64.00195309519859,64.0,48358,48244,48301.75,56.26888571848566,56.25
metis_unweighted,347387,102400,0.7052278870539197,147488,0.0,0.0,13184,12557,12800.0,200.60471081208436,384.0,44407,42816,43423.375,512.9073838179754,983.625
metis,365561,106480,0.7087216634159552,200902,0.0,0.0,13709,12921,13310.0,388.8193668016036,399.0,46477,44771,45695.125,620.3842433323077,781.875
grid,470860,106480,0.7738605955060952,270778,0.0,0.0,13360,13239,13310.0,39.72090129893832,50.0,59123,58466,58857.5,213.98072343087355,265.5
metis_unweighted,349540,106480,0.695371059106254,205032,0.0,0.0,13485,13140,13310.0,116.66297613210456,175.0,44358,42915,43692.5,427.6946925085697,665.5
metis,222408,110592,0.5027516995791518,65710,0.0,0.0,14001,13704,13824.0,79.49528287892308,177.0,28028,27663,27801.0,109.76338187209795,227.0
grid,348612,110592,0.6827647929503288,105524,0.0,0.0,14412,13224,13824.0,456.23678063040904,588.0,44943,42387,43576.5,953.7418413805698,1366.5
metis_unweighted,221720,110592,0.5012087317337182,65052,0.0,0.0,13993,13760,13824.0,67.60177512462228,169.0,27887,27668,27715.0,68.97644525488393,172.0
metis,369327,108086,0.7073433569709228,189753,0.0,0.0,13570,13435,13510.75,40.95042734819748,59.25,46913,45548,46165.875,431.66376889310504,747.125
grid,431540,108086,0.7495342262594429,237039,0.0,0.0,13926,13253,13510.75,215.54335410770614,415.25,54827,53287,53942.5,547.0525568901036,884.5
metis_unweighted,368904,108086,0.7070077852232559,189811,0.0,0.0,13809,13328,13510.75,129.03948039263022,298.25,47488,45265,46113.0,701.0556325998672,1375.0
metis,299949,114688,0.6176416657498441,238467,0.0,0.0,14734,13989,14336.0,276.15484786619265,398.0,38587,36576,37493.625,630.2201872163411,1093.375
grid,612362,114688,0.8127120886011869,645972,0.0,0.0,14401,14269,14336.0,64.01562309311689,65.0,77074,75976,76545.25,529.0084474750852,528.75
metis_unweighted,297264,114688,0.6141880617901933,237231,0.0,0.0,14766,13917,14336.0,315.28558482747036,430.0,37898,36192,37158.0,664.8443426848122,740.0
metis,355886,104976,0.7050291385443653,206894,0.0,0.0,13478,12863,13122.0,185.55120587050897,356.0,45163,43955,44485.75,448.87519145080853,677.25
grid,436976,104976,0.7597671267987258,245839,0.0,0.0,13270,12934,13122.0,111.20251795710384,148.0,55046,54286,54622.0,272.649041810163,424.0
metis_unweighted,355542,104976,0.7047437433552154,207132,0.0,0.0,13294,13036,13122.0,81.11411714368838,172.0,45149,43941,44442.75,396.8613580332557,706.25
metis,346297,107811,0.6886747502866037,275706,0.0,0.0,13494,13427,13476.375,20.874251483586185,17.625,43768,42668,43287.125,332.2203476233808,480.875
grid,553344,107811,0.8051645992366412,421951,0.0,0.0,14176,12846,13476.375,442.8842787625228,699.625,71410,67542,69168.0,1278.6536864999844,2242.0
metis_unweighted,352338,107811,0.6940125674778196,280605,0.0,0.0,13741,13413,13476.375,100.72479523434139,264.625,45891,43113,44042.25,870.0512556740551,1848.75
