method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1532254,1000188,0.3472439947945967,225335,0.0,0.0,125026,125021,125023.5,1.8708286933869707,2.5,193793,189001,191531.75,1628.2508828494458,2261.25
grid,1640855,1000188,0.39044705351783066,282186,0.0,0.0,126036,123844,125023.5,654.3265621996405,1012.5,206832,204112,205106.875,835.6930413584882,1725.125
metis_unweighted,1531146,1000188,0.34677163379586273,226116,0.0,0.0,125029,125020,125023.5,2.6457513110645907,5.5,193598,188940,191393.25,1541.6763400597415,2204.75
metis,1568083,1022208,0.34811613926048557,270142,0.0,0.0,129143,125760,127776.0,1146.8030563265866,1367.0,198159,193972,196010.375,1385.03780972759,2148.625
grid,2059130,1022208,0.5035728681530549,614507,0.0,0.0,128370,127138,127776.0,495.61073434702763,594.0,258220,255875,257391.25,749.9664575832709,828.75
metis_unweighted,1576301,1022208,0.351514717049599,267292,0.0,0.0,129272,127000,127776.0,716.3649558709583,1496.0,202819,194143,197037.625,2659.718215220364,5781.375
metis,1461391,1033815,0.2925815199354588,273482,0.0,0.0,131177,128032,129226.875,884.1851386304794,1950.125,186449,180569,182673.875,1851.9476529791548,3775.125
grid,2166891,1033815,0.5229040131690981,934723,0.0,0.0,129912,128484,129226.875,428.9902206053187,685.125,272836,268815,270861.375,1400.1153468107548,1974.625
metis_unweighted,1464467,1033815,0.2940673978997137,277539,0.0,0.0,129994,128494,129226.875,480.5589031273898,767.125,184354,181588,183058.375,988.091207518314,1295.625
metis,2030609,1026895,0.49429210645673294,1181861,0.0,0.0,128367,128355,128361.875,3.950870157319777,5.125,256192,251898,253826.125,1647.5635372801257,2365.875
grid,2062863,1026895,0.5021991281049687,1220688,0.0,0.0,134100,122786,128361.875,3342.6084289630753,5738.125,267249,248680,257857.875,5445.953507823492,9391.125
metis_unweighted,2027635,1026895,0.49355036779302,1181376,0.0,0.0,128370,128358,128361.875,3.8547859862773186,8.125,255642,249804,253454.375,1910.592247020541,2187.625
metis,1937672,1038230,0.4641869212126717,550435,0.0,0.0,131152,128142,129778.75,803.6010748499532,1373.25,245746,240436,242209.0,1717.872666992522,3537.0
grid,1991267,1038230,0.4786083433311555,589018,0.0,0.0,129838,129741,129778.75,30.35518901275365,59.25,249555,248656,248908.375,339.1573887961163,646.625
metis_unweighted,1930560,1038230,0.4622130366318581,545368,0.0,0.0,132407,128754,129778.75,1147.1211520584911,2628.25,244041,238060,241320.0,1832.7102880706486,2721.0
metis,2091960,1105920,0.47134744450180693,882659,0.0,0.0,141972,136461,138240.0,1585.3720383556663,3732.0,266970,258532,261495.0,2608.029955732871,5475.0
grid,2281142,1105920,0.5151901985935115,1093791,0.0,0.0,138816,137520,138240.0,466.6133302853659,576.0,285832,284374,285142.75,664.9038934312237,689.25
metis_unweighted,2087842,1105920,0.47030474528244953,880720,0.0,0.0,140803,136622,138240.0,1584.7251338954652,2563.0,266137,257875,260980.25,2879.8192109054344,5156.75
metis,1802033,1080000,0.4006769021433015,544478,0.0,0.0,135827,134323,135000.0,525.3394140934031,827.0,227299,223311,225254.125,1085.9366276974913,2044.875
grid,2181684,1080000,0.5049695556276711,768832,0.0,0.0,135330,134685,135000.0,242.56442443194345,330.0,273139,272282,272710.5,386.5698513852315,428.5
metis_unweighted,1804636,1080000,0.4015413634660951,546039,0.0,0.0,136287,133762,135000.0,930.6638759509257,1287.0,227849,222848,225579.5,1549.361239349946,2269.5
metis,2251704,1024000,0.5452332988705443,1456349,0.0,0.0,129933,126546,128000.0,1152.260278756497,1933.0,285206,278400,281463.0,1972.7449784500784,3743.0
grid,2408448,1024000,0.5748299319727891,1887785,0.0,0.0,128400,127450,128000.0,412.09828924663105,400.0,302478,299634,301056.0,1422.0,1422.0
metis_unweighted,2258837,1024000,0.5466693701227667,1461304,0.0,0.0,128939,127393,128000.0,490.38938610047427,939.0,283757,279995,282354.625,1257.6624087468783,1402.375
metis,1725166,1038230,0.398185449979886,370932,0.0,0.0,129785,129773,129778.75,3.2691742076555053,6.25,219844,211923,215645.75,2384.155392901226,4198.25
grid,1866622,1038230,0.44379204788114573,491674,0.0,0.0,131447,128040,129778.75,984.6075042878762,1668.25,234954,231242,233327.75,1154.1505263612714,1626.25
metis_unweighted,1728087,1038230,0.39920270217876763,369767,0.0,0.0,129788,129762,129778.75,7.595228765481656,9.25,221771,211766,216010.875,3304.8293237889,5760.125
metis,2001734,1037232,0.4818332505717543,990285,0.0,0.0,132865,126212,129654.0,2570.9557561342826,3211.0,260781,240609,250216.75,7046.610687947788,10564.25
grid,2377184,1037232,0.5636719749081266,1322060,0.0,0.0,130734,128874,129654.0,530.4253010556718,1080.0,299938,295256,297148.0,1543.880986345774,2790.0
metis_unweighted,2019266,1037232,0.48633216228074955,1013720,0.0,0.0,132845,127123,129654.0,1600.603948514435,3191.0,260357,245434,252408.25,4871.955658408644,7948.75
