method,core_n,n
metis,141940,188520
metis,141713,188022
metis,141876,188545
metis,141158,187482
metis,140986,187195
metis,142131,188926
metis,142729,189253
metis,141035,187905
grid,142108,271872
grid,141742,271871
grid,141605,271761
grid,141436,271774
grid,141943,271857
grid,141531,271835
grid,141704,271801
grid,141499,271809
metis_unweighted,140999,187097
metis_unweighted,142413,188529
metis_unweighted,141701,187906
metis_unweighted,141520,187956
metis_unweighted,141872,188371
metis_unweighted,141425,188023
metis_unweighted,141332,187467
metis_unweighted,142306,188676
metis,125025,216577
metis,125032,214101
metis,125022,216716
metis,125022,217198
metis,125013,218647
metis,125033,218219
metis,125022,217424
metis,125019,218233
grid,125883,245755
grid,124385,242113
grid,125816,244728
grid,124418,242282
grid,125555,244468
grid,124385,242393
grid,125335,245258
grid,124411,243659
metis_unweighted,125030,216177
metis_unweighted,125021,217772
metis_unweighted,125007,217079
metis_unweighted,125031,217286
metis_unweighted,125027,216571
metis_unweighted,125024,217111
metis_unweighted,125024,217672
metis_unweighted,125024,217072
metis,131673,241540
metis,134102,247095
metis,134046,246207
metis,134778,246964
metis,134397,245900
metis,130962,244622
metis,133524,250063
metis,134260,245512
grid,135378,274760
grid,133059,269182
grid,134619,272512
grid,132336,267299
grid,134619,272594
grid,132336,267380
grid,133818,270132
grid,131577,265547
metis_unweighted,133841,247140
metis_unweighted,134411,244052
metis_unweighted,133237,246311
metis_unweighted,133950,245226
metis_unweighted,133544,245833
metis_unweighted,131867,242444
metis_unweighted,133102,245196
metis_unweighted,133790,245196
metis,132403,253848
metis,133190,258362
metis,136501,266540
metis,132028,261998
metis,133824,262536
metis,132522,263150
metis,134040,258914
metis,133234,254361
grid,134634,287351
grid,133797,286235
grid,133829,285880
grid,133108,284466
grid,133881,285762
grid,133080,284442
grid,133048,283703
grid,132365,282304
metis_unweighted,132436,252315
metis_unweighted,135415,257782
metis_unweighted,133047,252857
metis_unweighted,132376,253495
metis_unweighted,134603,256980
metis_unweighted,132774,252990
metis_unweighted,131677,254923
metis_unweighted,135414,254728
metis,131009,229828
metis,129726,232298
metis,132804,234089
metis,131238,233150
metis,130963,232658
metis,131863,231407
metis,131234,228465
metis,129739,231169
grid,131600,271509
grid,131104,271476
grid,131568,271401
grid,131040,271278
grid,131088,270652
grid,130592,270619
grid,131056,270544
grid,130528,270421
metis_unweighted,130520,229752
metis_unweighted,131703,234184
metis_unweighted,131276,232945
metis_unweighted,131385,230963
metis_unweighted,130828,230216
metis_unweighted,130807,230553
metis_unweighted,131030,228583
metis_unweighted,131027,231582
metis,130115,281270
metis,124623,273708
metis,128074,275606
metis,130123,283388
metis,125197,269892
metis,126004,277401
metis,128493,276799
metis,129579,283446
grid,128003,301333
grid,127847,300787
grid,127948,300837
grid,127790,300739
grid,127751,301052
grid,127603,300542
grid,127706,300644
grid,127560,300498
metis_unweighted,129010,279072
metis_unweighted,131615,282091
metis_unweighted,129623,284734
metis_unweighted,126676,283355
metis_unweighted,125774,279048
metis_unweighted,125597,275814
metis_unweighted,126670,279879
metis_unweighted,127243,280352
metis,128624,231819
metis,128626,228149
metis,128626,233771
metis,128612,229256
metis,128636,230545
metis,128627,229242
metis,128625,232423
metis,128624,227905
grid,128670,232574
grid,128600,232349
grid,128688,232695
grid,128582,232351
grid,128667,232560
grid,128579,232136
grid,128680,232758
grid,128534,232046
metis_unweighted,128614,232681
metis_unweighted,128622,228161
metis_unweighted,128618,230928
metis_unweighted,128618,234840
metis_unweighted,128637,232262
metis_unweighted,128635,227968
metis_unweighted,128627,232299
metis_unweighted,128629,231092
metis,125014,219454
metis,125024,219656
metis,125024,223071
metis,125023,220691
metis,125037,219518
metis,125028,222360
metis,125014,220742
metis,125024,222864
grid,131072,240352
grid,126976,234096
grid,126976,234096
grid,123008,228000
grid,126976,234096
grid,123008,228000
grid,123008,228000
grid,119164,222060
metis_unweighted,125028,221916
metis_unweighted,125009,222891
metis_unweighted,125023,222828
metis_unweighted,125023,223614
metis_unweighted,125037,219909
metis_unweighted,125001,217185
metis_unweighted,125036,218359
metis_unweighted,125031,222303
metis,130273,223172
metis,130272,223096
metis,130268,221818
metis,130273,224196
metis,130269,224110
metis,130278,222166
metis,130270,219800
metis,130270,223846
grid,131806,231872
grid,130706,231512
grid,131179,231807
grid,130195,231162
grid,130058,231333
grid,130150,231148
grid,129464,230706
grid,128615,230470
metis_unweighted,130278,221701
metis_unweighted,130272,223184
metis_unweighted,130274,223968
metis_unweighted,130267,225143
metis_unweighted,130271,225139
metis_unweighted,130270,222975
metis_unweighted,130269,224057
metis_unweighted,130272,221955
metis,125285,199810
metis,126732,198877
metis,127590,199739
metis,126743,203656
metis,128366,202785
metis,126020,202069
metis,126085,199496
metis,126239,199641
grid,127012,227204
grid,126290,225349
grid,126922,226786
grid,126313,225123
grid,126993,226694
grid,126239,225382
grid,126972,226755
grid,126319,225517
metis_unweighted,125629,200373
metis_unweighted,128547,204480
metis_unweighted,128084,202856
metis_unweighted,126069,200603
metis_unweighted,125882,198529
metis_unweighted,126257,201791
metis_unweighted,126546,199617
metis_unweighted,126046,201887
