method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,96785,20992,0.7831068863976856,45348,0.0,0.0,2700,2549,2624.0,47.38406905279453,76.0,12182,11973,12098.125,79.43777045587319,83.875
grid,130038,20992,0.8385702640766545,57112,0.0,0.0,2668,2584,2624.0,24.819347291981714,44.0,16358,16150,16254.75,95.65399887093064,103.25
metis_unweighted,96814,20992,0.7831718553101824,45661,0.0,0.0,2687,2558,2624.0,38.47726601514198,63.0,12356,11992,12101.75,106.57597055621872,254.25
metis,69642,16000,0.7702535826081962,49541,0.0,0.0,2039,1941,2000.0,35.857356288493996,39.0,9086,8264,8705.25,277.6899124923338,380.75
spectral,70210,16000,0.7721122347243983,49580,0.0,0.0,2060,1950,2000.0,33.54101966249684,60.0,8870,8600,8776.25,77.77170115151141,93.75
grid,100467,16000,0.8407437267958633,81660,0.0,0.0,2004,1990,2000.0,4.47213595499958,4.0,12618,12532,12558.375,26.191303423083014,59.625
metis_unweighted,70293,16000,0.772381318196691,48921,0.0,0.0,2049,1941,2000.0,32.71467560591118,49.0,8910,8654,8786.625,72.04328126203026,123.375
metis,68763,15972,0.7677239212948824,24359,0.0,0.0,2056,1938,1996.5,50.32891812864648,59.5,8776,8442,8595.375,110.9526222087608,180.625
spectral,67177,15972,0.7622400523988865,24739,0.0,0.0,2101,1925,1996.5,62.22539674441618,104.5,8602,8239,8397.125,117.31095164135358,204.875
grid,92391,15972,0.8271260187680618,32532,0.0,0.0,2244,1760,1996.5,186.51407453594487,247.5,11950,11093,11548.875,255.17368472277857,401.125
metis_unweighted,68437,15972,0.766617473004369,23984,0.0,0.0,2056,1938,1996.5,41.42161271606889,59.5,8727,8276,8554.625,133.21686970875723,172.375
metis,78019,16384,0.7899998718260937,18741,0.0,0.0,2103,2026,2048.0,25.0549396327351,55.0,10526,9033,9752.375,506.7516496026431,773.625
spectral,71114,16384,0.7696093596197654,20491,0.0,0.0,2508,1765,2048.0,260.14515179030343,460.0,9901,7892,8889.25,796.6783777033239,1011.75
grid,87296,16384,0.8123167155425219,18048,0.0,0.0,2456,1688,2048.0,222.13509403063713,408.0,11968,9904,10912.0,641.5980049844295,1056.0
metis_unweighted,78535,16384,0.791379639651111,19066,0.0,0.0,2108,2028,2048.0,26.89795531262553,60.0,10200,9347,9816.875,281.35139838820777,383.125
metis,111611,15000,0.8656046447034791,51939,0.0,0.0,1927,1820,1875.0,33.46640106136302,52.0,14113,13811,13951.375,93.75891624266995,161.625
spectral,111700,15000,0.8657117278424351,51974,0.0,0.0,1884,1861,1875.0,8.689073598491383,9.0,14023,13925,13962.5,38.900514135419854,60.5
grid,116124,15000,0.8708277358685543,59642,0.0,0.0,1881,1864,1875.0,5.385164807134504,6.0,14530,14508,14515.5,7.3484692283495345,14.5
metis_unweighted,111667,15000,0.8656720427700216,52713,0.0,0.0,1930,1820,1875.0,34.57238782612506,55.0,14206,13592,13958.375,180.06730512505595,247.625
metis,79225,17496,0.7791606184916378,74974,0.0,0.0,2252,2123,2187.0,44.94162880893393,65.0,10474,8456,9903.125,815.7946183783024,570.875
spectral,67824,17496,0.7420382165605095,69552,0.0,0.0,2430,1503,2187.0,395.3346683507532,243.0,8892,8262,8478.0,257.40629362935164,414.0
grid,115122,17496,0.8480220982957211,100375,0.0,0.0,2307,2067,2187.0,70.45211139490426,120.0,14613,14186,14390.25,162.88013230593842,222.75
metis_unweighted,82825,17496,0.7887594325384848,73871,0.0,0.0,2252,2123,2187.0,52.72570530585627,65.0,10642,9919,10353.125,288.6037237718876,288.875
metis,80951,16384,0.7976059591604798,18978,0.0,0.0,2106,1988,2048.0,41.674332628129754,58.0,10624,8896,10118.875,540.1560972302359,505.125
spectral,71107,16384,0.769586679229893,19833,0.0,0.0,2600,1669,2048.0,318.6581240138089,552.0,10091,7809,8888.375,775.3850555530458,1202.625
grid,90477,16384,0.8189153044420129,25650,0.0,0.0,2127,1985,2048.0,48.471641193588646,79.0,11839,11073,11309.625,249.37969920384458,529.375
metis_unweighted,79068,16384,0.7927859563919664,19278,0.0,0.0,2063,2004,2048.0,18.0,15.0,10360,9411,9883.5,332.6954312881378,476.5
metis,78383,16875,0.7847109704910503,33661,0.0,0.0,2142,2047,2109.375,36.93892763738547,32.625,9876,9712,9797.875,55.30695593684396,78.125
spectral,90353,16875,0.8132325434683961,37537,0.0,0.0,2585,1725,2109.375,285.07496272910396,475.625,11479,10999,11294.125,166.62190544763314,184.875
grid,106274,16875,0.8412123379189642,41951,0.0,0.0,2197,2033,2109.375,47.26768848801473,87.625,13604,12889,13284.25,235.37350636807022,319.75
metis_unweighted,80559,16875,0.7905261981901464,34689,0.0,0.0,2146,2074,2109.375,23.758879918885064,36.625,10195,10002,10069.875,61.580105350673115,125.125
metis,102897,19894,0.8066610299620008,68503,0.0,0.0,2561,2414,2486.75,52.22487434163916,74.25,12958,12770,12862.125,52.03709614304011,95.875
spectral,104272,19894,0.8092105263157895,68712,0.0,0.0,2723,2296,2486.75,169.15359144871857,236.25,13643,12628,13034.0,387.5054838321646,609.0
grid,138893,19894,0.8567674396837853,93195,0.0,0.0,2513,2460,2486.75,14.402690720834077,26.25,17471,17280,17361.625,60.31985058834281,109.375
metis_unweighted,102794,19894,0.8064673035391171,68345,0.0,0.0,2561,2414,2486.75,54.05494889462018,74.25,12946,12728,12849.25,70.30247150705301,96.75
metis,75624,17000,0.7752036390563842,29125,0.0,0.0,2164,2076,2125.0,28.626910416599273,39.0,9740,9142,9453.0,186.0221760973675,287.0
spectral,71530,17000,0.7623374807772962,31160,0.0,0.0,2210,2040,2125.0,59.79130371550699,85.0,9250,8700,8941.25,181.5514734173204,308.75
grid,107108,17000,0.8412816969787504,53602,0.0,0.0,2355,1897,2125.0,201.52171098916364,230.0,13657,13175,13388.5,176.4277472508222,268.5
metis_unweighted,75225,17000,0.7740112994350282,28838,0.0,0.0,2188,2063,2125.0,42.444080859408416,63.0,9997,8960,9403.125,339.1498332227218,593.875
