method,core_n,n
metis,127717,214934
metis,131203,217748
metis,125810,213632
metis,126785,212390
metis,126830,212752
metis,131615,221459
metis,126564,215626
metis,125684,213797
grid,128766,228536
grid,128304,228511
grid,128238,228457
grid,127732,227938
grid,127798,227375
grid,127336,227373
grid,127270,227284
grid,126764,226743
metis_unweighted,127562,211872
metis_unweighted,126665,209024
metis_unweighted,127693,210384
metis_unweighted,128270,216109
metis_unweighted,127904,214816
metis_unweighted,127588,214725
metis_unweighted,128248,213824
metis_unweighted,128278,212267
metis,135978,220569
metis,134761,217789
metis,135926,218080
metis,134825,218773
metis,135390,218385
metis,134959,218171
metis,134491,215930
metis,135014,218230
grid,135253,242698
grid,135168,242414
grid,135195,242645
grid,135058,242336
grid,135244,242615
grid,135151,242410
grid,135192,242647
grid,135083,242354
metis_unweighted,135661,217921
metis_unweighted,134776,217945
metis_unweighted,134777,216914
metis_unweighted,135733,218977
metis_unweighted,134753,217168
metis_unweighted,135880,218592
metis_unweighted,135053,216733
metis_unweighted,134711,219597
metis,135594,194956
metis,134426,194527
metis,136228,196041
metis,137043,195167
metis,135470,193477
metis,135669,196308
metis,137117,195281
metis,134549,193609
grid,135825,268055
grid,135711,268054
grid,135819,268048
grid,135698,268032
grid,135822,268052
grid,135705,268041
grid,135819,268048
grid,135697,268025
metis_unweighted,136612,194472
metis_unweighted,136415,194896
metis_unweighted,135671,196138
metis_unweighted,134214,194579
metis_unweighted,134461,194006
metis_unweighted,136462,196060
metis_unweighted,133826,193422
metis_unweighted,138435,197457
metis,125252,196642
metis,126347,196443
metis,125340,195251
metis,126790,198491
metis,125990,196873
metis,126924,199329
metis,126252,196679
metis,126897,197947
grid,126924,233817
grid,126392,231444
grid,126308,233440
grid,126056,231232
grid,126532,233699
grid,126000,231326
grid,125916,233322
grid,125664,231113
metis_unweighted,125755,196727
metis_unweighted,127532,198696
metis_unweighted,125989,197581
metis_unweighted,125329,194675
metis_unweighted,125691,197305
metis_unweighted,125602,195539
metis_unweighted,126933,196821
metis_unweighted,126961,197875
metis,127990,212810
metis,126696,212975
metis,129315,210533
metis,128659,214906
metis,128122,213049
metis,127679,211626
metis,127473,209349
metis,130498,213058
grid,128349,229453
grid,128262,229375
grid,128353,229435
grid,128254,229378
grid,128349,229453
grid,128258,229378
grid,128345,229413
grid,128262,229367
metis_unweighted,128572,215072
metis_unweighted,128385,213030
metis_unweighted,128378,212713
metis_unweighted,128222,209203
metis_unweighted,126764,206615
metis_unweighted,128401,210754
metis_unweighted,129351,214550
metis_unweighted,128359,210555
metis,125903,218901
metis,124872,218272
metis,131787,214750
metis,130845,214000
metis,128713,213085
metis,129921,213498
metis,128392,209221
metis,128567,210503
grid,128949,232310
grid,128301,228541
grid,128967,232651
grid,128353,229198
grid,128999,232261
grid,128391,229319
grid,128810,232365
grid,128230,229569
metis_unweighted,128376,210846
metis_unweighted,129316,209361
metis_unweighted,129444,211005
metis_unweighted,128125,208729
metis_unweighted,129131,213126
metis_unweighted,129158,211891
metis_unweighted,127344,204932
metis_unweighted,128106,211255
metis,125472,214798
metis,125443,212252
metis,126104,217397
metis,128524,217270
metis,128251,217207
metis,125490,213302
metis,128360,216471
metis,125416,215162
grid,126409,230110
grid,126168,230281
grid,126449,231151
grid,126185,231255
grid,127171,231428
grid,126839,231165
grid,127093,230982
grid,126746,230547
metis_unweighted,126634,216893
metis_unweighted,126635,216488
metis_unweighted,126627,215503
metis_unweighted,126637,214949
metis_unweighted,126640,214034
metis_unweighted,126631,213850
metis_unweighted,126618,213293
metis_unweighted,126638,216453
metis,127916,237983
metis,129928,239395
metis,132011,244211
metis,131760,244471
metis,129690,238677
metis,130114,239710
metis,130346,238504
metis,130408,238963
grid,131312,247401
grid,130309,245864
grid,131180,246221
grid,129467,244116
grid,130932,245995
grid,129402,244273
grid,130260,244551
grid,129311,242884
metis_unweighted,130316,236239
metis_unweighted,130148,238630
metis_unweighted,130321,239805
metis_unweighted,130254,236959
metis_unweighted,130196,238405
metis_unweighted,131309,238873
metis_unweighted,130177,238931
metis_unweighted,129452,236102
metis,125383,220672
metis,125962,221343
metis,127003,223378
metis,124910,217588
metis,129848,224494
metis,131714,228239
metis,128483,222475
metis,129673,227303
grid,128016,235146
grid,127752,235284
grid,128022,235178
grid,127705,235117
grid,128016,235146
grid,127752,235284
grid,128010,235136
grid,127703,235110
metis_unweighted,128114,217622
metis_unweighted,128047,222785
metis_unweighted,127833,220613
metis_unweighted,125847,216772
metis_unweighted,129682,220265
metis_unweighted,127814,222224
metis_unweighted,127807,216940
metis_unweighted,127832,221968
metis,128503,212362
metis,129280,210011
metis,125943,210289
metis,126151,207149
metis,127894,213220
metis,128333,209257
metis,128760,211829
metis,127344,210199
grid,131692,242761
grid,130680,240496
grid,130680,239605
grid,129668,237289
grid,125796,233978
grid,124872,232451
grid,124872,231338
grid,123948,229739
metis_unweighted,127283,204002
metis_unweighted,127643,207173
metis_unweighted,129105,206590
metis_unweighted,126938,205729
metis_unweighted,128757,206555
metis_unweighted,127505,205758
metis_unweighted,127473,207047
metis_unweighted,127504,205168
