method,core_n,n
metis,28724,44076
metis,27614,43532
metis,28441,44325
metis,28115,44592
metis,27389,43376
metis,28971,44646
metis,27392,43163
metis,28362,43510
grid,28236,77263
grid,28129,77266
grid,28203,77260
grid,28099,77263
grid,28117,77222
grid,28029,77210
grid,28144,77232
grid,28051,77228
metis_unweighted,28612,44750
metis_unweighted,27305,43822
metis_unweighted,28344,43593
metis_unweighted,28503,44272
metis_unweighted,28171,44137
metis_unweighted,28180,43706
metis_unweighted,28588,44319
metis_unweighted,27305,43667
metis,25327,59508
metis,25326,57934
metis,25333,59622
metis,25301,59261
metis,25325,57158
metis,25325,57799
metis,25335,58177
metis,25340,58759
grid,25644,71204
grid,25321,69886
grid,25469,70482
grid,25342,70233
grid,25228,70015
grid,25116,69428
grid,25300,70137
grid,25192,70360
metis_unweighted,25325,59171
metis_unweighted,25326,59358
metis_unweighted,25323,59034
metis_unweighted,25341,59608
metis_unweighted,25324,58043
metis_unweighted,25328,58313
metis_unweighted,25329,58949
metis_unweighted,25316,57604
metis,27359,68863
metis,27233,69029
metis,27030,68325
metis,27927,70285
metis,27552,69502
metis,27770,69922
metis,27365,69397
metis,26770,67936
grid,28042,83384
grid,27227,80750
grid,27779,82416
grid,26984,79987
grid,27779,82474
grid,26984,80044
grid,27490,81300
grid,26721,79339
metis_unweighted,27709,70220
metis_unweighted,26990,68630
metis_unweighted,27238,69172
metis_unweighted,27238,68745
metis_unweighted,28174,69991
metis_unweighted,27707,69985
metis_unweighted,27097,68719
metis_unweighted,26853,68278
metis,27502,73451
metis,27395,72631
metis,27314,75533
metis,27238,77439
metis,27246,75766
metis,27656,76301
metis,27395,73577
metis,27260,72063
grid,27744,87806
grid,27502,87703
grid,27548,87254
grid,27238,86659
grid,27479,87253
grid,27261,87195
grid,27261,86155
grid,26973,85340
metis_unweighted,26941,71833
metis_unweighted,26914,71264
metis_unweighted,26954,71705
metis_unweighted,27943,73867
metis_unweighted,27845,73134
metis_unweighted,27702,71358
metis_unweighted,27998,73318
metis_unweighted,26709,70649
metis,28258,67064
metis,27102,64347
metis,27545,66271
metis,27953,67398
metis,27273,63775
metis,27300,63983
metis,27039,64930
metis,27018,65058
grid,27666,83616
grid,27517,83276
grid,27586,83356
grid,27336,83073
grid,27472,83034
grid,27355,82846
grid,27381,82859
grid,27175,82827
metis_unweighted,27240,64173
metis_unweighted,27239,65064
metis_unweighted,27399,65181
metis_unweighted,27079,64846
metis_unweighted,27563,65131
metis_unweighted,27530,64563
metis_unweighted,27560,65511
metis_unweighted,27878,65452
metis,26486,84904
metis,26754,84695
metis,26904,88591
metis,25974,86844
metis,25595,86511
metis,25594,86927
metis,26583,85125
metis,27022,84678
grid,26774,96529
grid,26552,96011
grid,26586,96146
grid,26389,95750
grid,26343,95742
grid,26126,94920
grid,26172,95354
grid,25970,94682
metis_unweighted,25656,86863
metis_unweighted,25965,87803
metis_unweighted,26368,87864
metis_unweighted,25908,89508
metis_unweighted,26691,87362
metis_unweighted,27156,89388
metis_unweighted,26012,87873
metis_unweighted,27156,90187
metis,25842,64017
metis,25846,63847
metis,25851,64076
metis,25843,63868
metis,25847,64645
metis,25850,63184
metis,25846,63849
metis,25838,63558
grid,26309,66525
grid,25728,65646
grid,25858,65576
grid,25733,65850
grid,25891,65478
grid,25722,65753
grid,25757,65756
grid,25765,66130
metis_unweighted,25842,64965
metis_unweighted,25854,63501
metis_unweighted,25845,63006
metis_unweighted,25843,65630
metis_unweighted,25837,64027
metis_unweighted,25841,64033
metis_unweighted,25849,64295
metis_unweighted,25852,64237
metis,25328,61588
metis,25327,60631
metis,25353,59329
metis,25316,59860
metis,25326,60666
metis,25324,60016
metis,25320,60396
metis,25318,59462
grid,27436,68700
grid,25992,65928
grid,25992,65928
grid,24624,63264
grid,25992,65928
grid,24624,63264
grid,24624,63264
grid,23328,60704
metis_unweighted,25323,60064
metis_unweighted,25329,60408
metis_unweighted,25332,58355
metis_unweighted,25328,59584
metis_unweighted,25328,59272
metis_unweighted,25324,59981
metis_unweighted,25323,60330
metis_unweighted,25325,59575
metis,28997,65844
metis,29000,66395
metis,29000,65131
metis,29000,64846
metis,29008,65096
metis,29009,65478
metis,29002,65794
metis,28984,64554
grid,29212,69690
grid,29135,69649
grid,29164,69580
grid,29102,69578
grid,28851,69452
grid,28899,69474
grid,28775,69383
grid,28862,69444
metis_unweighted,29005,65101
metis_unweighted,28998,64668
metis_unweighted,29001,65549
metis_unweighted,28998,64549
metis_unweighted,28997,64534
metis_unweighted,29002,64774
metis_unweighted,28999,65269
metis_unweighted,29000,64732
metis,27216,54732
metis,26535,53096
metis,26164,53009
metis,26569,54316
metis,25996,53475
metis,27313,54291
metis,26962,53893
metis,26205,53287
grid,26751,65094
grid,26511,64431
grid,26734,65059
grid,26489,64266
grid,26741,65044
grid,26499,64256
grid,26738,65044
grid,26497,64256
metis_unweighted,26585,54473
metis_unweighted,27193,54803
metis_unweighted,26134,52330
metis_unweighted,26047,53549
metis_unweighted,27227,54436
metis_unweighted,27093,54572
metis_unweighted,26268,53522
metis_unweighted,26413,54183
