method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1964544,1107000,0.43651045738858485,683641,0.0,0.0,140780,136742,138375.0,1296.9366792561616,2405.0,249358,241986,245568.0,2419.7797420426514,3790.0
grid,2128246,1107000,0.4798533628161406,836330,0.0,0.0,138975,137790,138375.0,348.7298381268801,600.0,268034,263988,266030.75,1549.498447078925,2003.25
metis_unweighted,1966732,1107000,0.4371373425560778,687244,0.0,0.0,141292,135981,138375.0,1509.049949471521,2917.0,251537,242259,245841.5,2710.018496246843,5695.5
metis,1758462,1024000,0.4176729437428844,824510,0.0,0.0,129469,126529,128000.0,820.5533194131872,1469.0,224005,216298,219807.75,2037.5762409048648,4197.25
grid,2322085,1024000,0.5590170041148365,1377515,0.0,0.0,128007,127986,128000.0,7.399324293474371,7.0,290340,290175,290260.625,51.244359445699,79.375
metis_unweighted,1747699,1024000,0.4140867506361221,818697,0.0,0.0,128750,127406,128000.0,600.4693997199191,750.0,219621,217480,218462.375,720.5131743243838,1158.625
metis,1690780,1022208,0.39542223115958314,400421,0.0,0.0,129191,126114,127776.0,925.3683050548036,1415.0,215307,208526,211347.5,2228.7027056114953,3959.5
grid,1948408,1022208,0.47536244975385034,558912,0.0,0.0,132660,122980,127776.0,3932.157677408168,4884.0,251881,235779,243551.0,6126.732408062229,8330.0
metis_unweighted,1696387,1022208,0.3974205178417425,403810,0.0,0.0,127958,127599,127776.0,170.51612826943966,182.0,212502,210514,212048.375,595.510901978293,453.625
metis,1775054,1000188,0.4365309449740684,301825,0.0,0.0,125037,125007,125023.5,10.012492197250394,13.5,224488,220297,221881.75,1311.1443236730272,2606.25
grid,1848700,1000188,0.45897765997728135,284256,0.0,0.0,131072,119164,125023.5,3437.6878494127413,6048.5,240352,222060,231087.5,5280.60013161383,9264.5
metis_unweighted,1786418,1000188,0.4401153593391916,306178,0.0,0.0,125037,125016,125023.5,7.399324293474371,13.5,225988,221344,223302.25,1608.6627015940912,2685.75
metis,2139403,1033815,0.5167740720191567,940188,0.0,0.0,131951,128184,129226.875,1101.6353114234312,2724.125,272569,264714,267425.375,2290.6998896352616,5143.625
grid,2260919,1033815,0.5427456711186911,1074515,0.0,0.0,129854,128568,129226.875,368.9279867060779,627.125,283882,281676,282614.875,687.8058297041397,1267.125
metis_unweighted,2125480,1033815,0.5136086907427969,933735,0.0,0.0,132417,126561,129226.875,1822.900740406619,3190.125,269820,261283,265685.0,2547.5670746812534,4135.0
metis,1775655,1029000,0.4204955354502986,1124429,0.0,0.0,130932,127872,128625.0,956.2400326277916,2307.0,223730,220224,221956.875,1304.3901292845635,1773.125
grid,2421338,1029000,0.5750283520929338,1591189,0.0,0.0,130461,126789,128625.0,1061.1708156559905,1836.0,305481,299675,302667.25,1808.3516492928027,2813.75
metis_unweighted,1777757,1029000,0.4211807350498409,1125446,0.0,0.0,130141,127326,128625.0,1113.6213449822162,1516.0,224423,220457,222219.625,1491.6542777651262,2203.375
metis,1771355,1000188,0.4353542909241795,305057,0.0,0.0,125027,125020,125023.5,2.179449471770337,3.5,223037,219751,221419.375,1035.1418909381457,1617.625
grid,1855554,1000188,0.4609760750697635,410218,0.0,0.0,125642,124500,125023.5,420.63493673255437,618.5,233079,231129,231944.25,706.141407580663,1134.75
metis_unweighted,1769282,1000188,0.4346927171587118,301955,0.0,0.0,125036,125010,125023.5,8.351646544245034,12.5,222585,219155,221160.25,982.2649528004142,1424.75
metis,1790752,1026895,0.4265565527778274,546950,0.0,0.0,128370,128347,128361.875,6.450532923720334,8.125,225084,222081,223844.0,1098.5117204654669,1240.0
grid,1987040,1026895,0.4832036597149529,684443,0.0,0.0,129941,126602,128361.875,861.9424919186895,1579.125,249794,247314,248380.0,830.9890191813607,1414.0
metis_unweighted,1788976,1026895,0.4259872686944934,547322,0.0,0.0,128371,128352,128361.875,6.372548548265443,9.125,225935,222257,223622.0,1296.6396955206947,2313.0
metis,1930380,1019408,0.4719133020441571,999777,0.0,0.0,129372,125495,127426.0,994.6504411098404,1946.0,243881,239575,241297.5,1421.7704631901734,2583.5
grid,2265781,1019408,0.5500853789488039,1398800,0.0,0.0,127479,127355,127426.0,44.08230937689177,53.0,283263,283190,283222.625,32.84028585441972,40.375
metis_unweighted,1931809,1019408,0.4723039389504863,990788,0.0,0.0,129562,124929,127426.0,1614.6920759079733,2136.0,247369,237700,241476.125,2870.471060536058,5892.875
metis,1718599,1008423,0.4132296131907443,459939,0.0,0.0,126429,125233,126052.875,504.57542486232916,376.125,217436,210826,214824.875,2182.585304031666,2611.125
grid,2080366,1008423,0.5152665444445833,860550,0.0,0.0,129700,122474,126052.875,3243.4178514916944,3647.125,267203,253214,260045.75,5068.339514821398,7157.25
metis_unweighted,1716142,1008423,0.41238953419938446,452509,0.0,0.0,126063,126042,126052.875,8.313204857333902,10.125,217004,212824,214517.75,1395.8310024856162,2486.25
