method,core_n,n
metis,125022,193793
metis,125025,193487
metis,125025,191186
metis,125021,191159
metis,125023,190904
metis,125026,189756
metis,125025,189001
metis,125021,192968
grid,126036,206832
grid,125175,205123
grid,125570,205671
grid,124830,204613
grid,125523,205577
grid,124763,204534
grid,124447,204393
grid,123844,204112
metis_unweighted,125025,193598
metis_unweighted,125020,191147
metis_unweighted,125021,193323
metis_unweighted,125025,192366
metis_unweighted,125022,190137
metis_unweighted,125023,191580
metis_unweighted,125023,190055
metis_unweighted,125029,188940
metis,126997,194988
metis,129143,198159
metis,128903,197035
metis,126709,194590
metis,128965,197548
metis,128133,195706
metis,127598,196085
metis,125760,193972
grid,128348,258198
grid,127380,257376
grid,128370,258220
grid,127402,257411
grid,128216,258066
grid,127248,257202
grid,128106,256782
grid,127138,255875
metis_unweighted,128027,196584
metis_unweighted,128004,199497
metis_unweighted,128208,196506
metis_unweighted,127250,194753
metis_unweighted,127000,196662
metis_unweighted,129272,202819
metis_unweighted,127419,195337
metis_unweighted,127028,194143
metis,129437,180569
metis,128623,181408
metis,131177,186449
metis,128567,183536
metis,129436,180607
metis,129528,181808
metis,128032,183509
metis,129015,183505
grid,128951,269236
grid,129571,271553
grid,129314,270632
grid,129912,272836
grid,128484,268815
grid,129196,271517
grid,128843,269768
grid,129544,272534
metis_unweighted,129095,183967
metis_unweighted,128494,183346
metis_unweighted,128885,182259
metis_unweighted,129994,182570
metis_unweighted,129177,182155
metis_unweighted,129965,181588
metis_unweighted,129171,184228
metis_unweighted,129034,184354
metis,128367,254980
metis,128360,252098
metis,128363,252408
metis,128357,252572
metis,128363,254704
metis,128355,256192
metis,128366,255757
metis,128364,251898
grid,134100,267249
grid,131400,262508
grid,129630,260121
grid,127020,255501
grid,129630,260121
grid,127020,255501
grid,125309,253182
grid,122786,248680
metis_unweighted,128366,249804
metis_unweighted,128362,251539
metis_unweighted,128370,252934
metis_unweighted,128358,254960
metis_unweighted,128359,254808
metis_unweighted,128360,255095
metis_unweighted,128361,255642
metis_unweighted,128359,252853
metis,129502,242113
metis,130288,240436
metis,129741,242659
metis,129448,241193
metis,130172,245746
metis,128142,240806
metis,129785,240827
metis,131152,243892
grid,129809,249419
grid,129741,248659
grid,129745,248656
grid,129768,248774
grid,129772,248694
grid,129768,248708
grid,129789,248802
grid,129838,249555
metis_unweighted,129161,240836
metis_unweighted,130452,242001
metis_unweighted,130107,242252
metis_unweighted,129567,244041
metis_unweighted,128754,239731
metis_unweighted,128944,240362
metis_unweighted,128838,238060
metis_unweighted,132407,243277
metis,138229,264092
metis,138943,259308
metis,136461,259980
metis,138011,258532
metis,137206,260141
metis,137078,261435
metis,141972,266970
metis,138020,261502
grid,138816,285832
grid,137952,284524
grid,138816,285823
grid,137952,284505
grid,138672,285824
grid,137808,284516
grid,138384,285744
grid,137520,284374
metis_unweighted,137552,257875
metis_unweighted,138731,260405
metis_unweighted,140652,265481
metis_unweighted,136798,259736
metis_unweighted,136742,258895
metis_unweighted,136622,259905
metis_unweighted,138020,259408
metis_unweighted,140803,266137
metis,134323,225239
metis,135092,226027
metis,134916,225012
metis,134465,225335
metis,134985,227299
metis,135782,224371
metis,135827,225439
metis,134610,223311
grid,135330,273139
grid,134880,272371
grid,135300,273139
grid,134850,272371
grid,135135,273050
grid,134685,272282
grid,135135,273050
grid,134685,272282
metis_unweighted,135877,227849
metis_unweighted,133814,222848
metis_unweighted,134594,224172
metis_unweighted,136287,227457
metis_unweighted,136120,226072
metis_unweighted,133762,225677
metis_unweighted,134918,225853
metis_unweighted,134628,224708
metis,129933,285206
metis,126546,279333
metis,126705,280476
metis,128557,281838
metis,126625,278400
metis,128570,282373
metis,128499,282586
metis,128565,281492
grid,128400,302478
grid,127740,299634
grid,128400,302478
grid,127470,299634
grid,128400,302478
grid,127740,299634
grid,128400,302478
grid,127450,299634
metis_unweighted,127594,279995
metis_unweighted,128189,282851
metis_unweighted,127799,281679
metis_unweighted,127393,280940
metis_unweighted,127494,283070
metis_unweighted,128939,283603
metis_unweighted,128323,282942
metis_unweighted,128269,283757
metis,129785,213512
metis,129780,219844
metis,129773,211923
metis,129780,215813
metis,129778,214971
metis,129780,217678
metis,129776,214161
metis,129778,217264
grid,131447,234954
grid,130343,234556
grid,130344,233573
grid,129284,233079
grid,130389,233988
grid,129239,233153
grid,129144,232077
grid,128040,231242
metis_unweighted,129778,212951
metis_unweighted,129788,217006
metis_unweighted,129787,221771
metis_unweighted,129780,214537
metis_unweighted,129782,213454
metis_unweighted,129775,216481
metis_unweighted,129762,211766
metis_unweighted,129778,220121
metis,130675,260104
metis,130555,251008
metis,132836,260781
metis,130696,247859
metis,132865,253475
metis,126981,244263
metis,126212,243635
metis,126412,240609
grid,130734,299938
grid,129854,297921
grid,129444,295256
grid,129457,296221
grid,130069,298799
grid,129561,297383
grid,129239,295898
grid,128874,295768
metis_unweighted,132845,260357
metis_unweighted,128934,249309
metis_unweighted,127123,245434
metis_unweighted,130304,253030
metis_unweighted,129934,259015
metis_unweighted,130689,251767
metis_unweighted,128733,252828
metis_unweighted,128670,247526
